FA7: TOM formula 7 known to treat Anxiety,,,,
Idx,compID,geneID,CompName,GeneSymbol
8638,3583,267,Palmitic acid,ACACB
9214,86025,267,Oxygen,ACACB
12543,86925,267,hexahydro-2-oxo-1h-thieno(3,ACACB
15841,9988,267,D-(&minus;)-Fructose,ACACB
16058,142,267,CREATINE,ACACB
18091,117,267,choline,ACACB
18480,4236,267,Caprylic acid,ACACB
19053,79938,267,Calcium(II) ion,ACACB
22407,32446,267,beta-Ionone,ACACB
23379,44788,267,1-Hexanoic acid,ACACB
23568,71724,267,(13E)-13-Docosenoic acid,ACACB
20673,79938,1577,Calcium(II) ion,ACAD8
8592,3583,2480,Palmitic acid,ACADM
18455,4236,2480,Caprylic acid,ACADM
18640,79938,2480,Calcium(II) ion,ACADM
2983,1531,620,Zinc,ACADS
4480,3032,620,Stearic acid,ACADS
9063,3583,620,Palmitic acid,ACADS
9226,86025,620,Oxygen,ACADS
18535,4236,620,Caprylic acid,ACADS
21292,79938,620,Calcium(II) ion,ACADS
22250,3374,620,Butanoic acid,ACADS
807,1531,717,Zinc,ACADSB
5097,3967,717,Quercetin,ACADSB
19325,79938,717,Calcium(II) ion,ACADSB
4089,157,1296,Tocopherol,ACAT1
7690,79942,1296,potassium cation,ACAT1
9240,86025,1296,Oxygen,ACAT1
15811,2687,1296,Decane,ACAT1
20840,79938,1296,Calcium(II) ion,ACAT1
9231,86025,1814,Oxygen,ACAT2
15782,2687,1814,Decane,ACAT2
19400,79938,1814,Calcium(II) ion,ACAT2
12417,1530,2628,Iron,ACCS
20946,79938,2628,Calcium(II) ion,ACCS
12400,1530,39139,Iron,ACCSL
19025,79938,39139,Calcium(II) ion,ACCSL
2190,1531,778,Zinc,ACE
7628,79942,778,potassium cation,ACE
14424,40089,778,D-Glucopyranose,ACE
15843,9988,778,D-(&minus;)-Fructose,ACE
16167,142,778,CREATINE,ACE
16626,15910,778,Copper,ACE
17384,4020,778,Citric acid,ACE
20573,79938,778,Calcium(II) ion,ACE
2878,1531,1230,Zinc,ACE2
3392,120,1230,Vitamin C,ACE2
17520,4020,1230,Citric acid,ACE2
1947,1531,272,Zinc,ACHE
3393,120,272,Vitamin C,ACHE
4090,157,272,Tocopherol,ACHE
5988,3967,272,Quercetin,ACHE
7581,79942,272,potassium cation,ACHE
9520,86074,272,Nickel,ACHE
10133,3283,272,Naringenin,ACHE
14425,40089,272,D-Glucopyranose,ACHE
16582,15910,272,Copper,ACHE
18037,117,272,choline,ACHE
20344,79938,272,Calcium(II) ion,ACHE
22128,3374,272,Butanoic acid,ACHE
22562,3876,272,Berberine,ACHE
2848,1531,4563,Zinc,ACLY
8262,79942,4563,potassium cation,ACLY
9043,3583,4563,Palmitic acid,ACLY
12426,36210,4563,Honokiol,ACLY
13663,85497,4563,DL-Serine,ACLY
14426,40089,4563,D-Glucopyranose,ACLY
15844,9988,4563,D-(&minus;)-Fructose,ACLY
17514,4020,4563,Citric acid,ACLY
22989,126,4563,Alpha-Linolenic acid,ACLY
23275,40086,4563,3-Methylhistidine,ACLY
1100,1531,5354,Zinc,ACMSD
10725,80001,5354,Manganese,ACMSD
11934,1530,5354,Iron,ACMSD
17744,79939,5354,Chromium,ACMSD
19626,79938,5354,Calcium(II) ion,ACMSD
1838,1531,5805,Zinc,ACO1
7162,158,5805,PYRIDOXINE,ACO1
9521,86074,5805,Nickel,ACO1
10896,80001,5805,Manganese,ACO1
12049,1530,5805,Iron,ACO1
16553,15910,5805,Copper,ACO1
17323,4020,5805,Citric acid,ACO1
3236,1531,1632,Zinc,ACO2
7205,158,1632,PYRIDOXINE,ACO2
11257,80001,1632,Manganese,ACO2
12325,1530,1632,Iron,ACO2
14353,84987,1632,DL-Histidine,ACO2
14427,40089,1632,D-Glucopyranose,ACO2
16245,142,1632,CREATINE,ACO2
16831,15910,1632,Copper,ACO2
16971,4020,1632,Citric acid,ACO2
21535,79938,1632,Calcium(II) ion,ACO2
23596,7890,1632,(+/-)-Eucalyptol,ACO2
3083,1531,3784,Zinc,ACOT13
6896,3967,3784,Quercetin,ACOT13
12423,1530,3784,Iron,ACOT13
23233,3993,3784,4-Hydroxybenzoic acid,ACOT13
2165,1531,2573,Zinc,ACOX1
8927,3583,2573,Palmitic acid,ACOX1
10356,6911,2573,Myristic acid,ACOX1
11392,38621,2573,Lignoceric acid,ACOX1
15845,9988,2573,D-(&minus;)-Fructose,ACOX1
18518,4236,2573,Caprylic acid,ACOX1
20549,79938,2573,Calcium(II) ion,ACOX1
22963,37966,2573,Arachidic acid,ACOX1
23140,32714,2573,5-Hexyldihydro-2(3H)-furanone,ACOX1
23212,3993,2573,4-Hydroxybenzoic acid,ACOX1
23450,44788,2573,1-Hexanoic acid,ACOX1
8200,79942,765,potassium cation,ACP1
8965,3583,765,Palmitic acid,ACP1
9479,32326,765,Oleanolic acid,ACP1
11033,80001,765,Manganese,ACP1
1595,1531,2737,Zinc,ACPP
5693,3967,2737,Quercetin,ACPP
7512,79942,2737,potassium cation,ACPP
8408,38619,2737,Pentadecanoic acid,ACPP
8811,3583,2737,Palmitic acid,ACPP
13465,85497,2737,DL-Serine,ACPP
13990,84987,2737,DL-Histidine,ACPP
16134,142,2737,CREATINE,ACPP
16510,15910,2737,Copper,ACPP
17281,4020,2737,Citric acid,ACPP
20029,79938,2737,Calcium(II) ion,ACPP
14355,84987,5148,DL-Histidine,ACR
21541,79938,5148,Calcium(II) ion,ACR
9022,3583,3732,Palmitic acid,ACSBG1
11394,38621,3732,Lignoceric acid,ACSBG1
18530,4236,3732,Caprylic acid,ACSBG1
23563,71724,3732,(13E)-13-Docosenoic acid,ACSBG1
8947,3583,353,Palmitic acid,ACSL1
10363,6911,353,Myristic acid,ACSL1
11386,38621,353,Lignoceric acid,ACSL1
11634,9727,353,Lauric acid,ACSL1
16645,15910,353,Copper,ACSL1
17852,79939,353,Chromium,ACSL1
18547,4236,353,Caprylic acid,ACSL1
13235,153,687,Eicosapentanoic acid,ACSL3
3394,120,686,Vitamin C,ACSL4
8759,3583,686,Palmitic acid,ACSL4
11373,38621,686,Lignoceric acid,ACSL4
13234,153,686,Eicosapentanoic acid,ACSL4
18486,4236,686,Caprylic acid,ACSL4
21644,79938,349,Calcium(II) ion,ACSS2
22010,3374,349,Butanoic acid,ACSS2
882,1531,2350,Zinc,ACTA1
5162,3967,2350,Quercetin,ACTA1
16089,142,2350,CREATINE,ACTA1
19411,79938,2350,Calcium(II) ion,ACTA1
19947,79938,39070,Calcium(II) ion,ACTL10
19047,79938,3714,Calcium(II) ion,ACTR2
20971,79938,3715,Calcium(II) ion,ACTR3
17458,4020,742,Citric acid,ACVR1
16209,142,741,CREATINE,ACVR1B
4091,157,734,Tocopherol,ACVRL1
9523,86074,734,Nickel,ACVRL1
11733,122,319,L-(+)-Aspartic acid,ACY1
2820,1531,330,Zinc,ACY3
11746,122,330,L-(+)-Aspartic acid,ACY3
7891,79942,1844,potassium cation,ACYP2
684,1531,1144,Zinc,ADA
4978,3967,1144,Quercetin,ADA
19203,79938,1144,Calcium(II) ion,ADA
2737,1531,3358,Zinc,ADAM10
21084,79938,3358,Calcium(II) ion,ADAM10
1824,1531,3515,Zinc,ADAM17
17321,4020,3515,Citric acid,ADAM17
20219,79938,3515,Calcium(II) ion,ADAM17
21786,3374,3515,Butanoic acid,ADAM17
2789,1531,5671,Zinc,ADAM19
2559,1531,5675,Zinc,ADAM23
9189,86025,1985,Oxygen,ADAM28
1083,1531,4506,Zinc,ADAM33
19612,79938,4506,Calcium(II) ion,ADAM33
14437,40089,4527,D-Glucopyranose,ADAM8
2250,1531,5686,Zinc,ADAMTS1
14438,40089,5686,D-Glucopyranose,ADAMTS1
17862,79939,5686,Chromium,ADAMTS1
1188,1531,5699,Zinc,ADAMTS12
21215,79938,5669,Calcium(II) ion,ADAMTS2
2232,1531,5689,Zinc,ADAMTS3
835,1531,4390,Zinc,ADAMTS4
19363,79938,4390,Calcium(II) ion,ADAMTS4
2249,1531,2917,Zinc,ADAMTS5
17846,79939,2917,Chromium,ADAMTS5
20637,79938,2917,Calcium(II) ion,ADAMTS5
2792,1531,5673,Zinc,ADAMTS8
16,1531,5692,Zinc,ADAMTS9
2083,1531,352,Zinc,ADCY1
10959,80001,352,Manganese,ADCY1
20452,79938,352,Calcium(II) ion,ADCY1
1239,1531,2333,Zinc,ADCY2
7443,79942,2333,potassium cation,ADCY2
10751,80001,2333,Manganese,ADCY2
19727,79938,2333,Calcium(II) ion,ADCY2
2734,1531,4803,Zinc,ADCY3
11139,80001,4803,Manganese,ADCY3
21080,79938,4803,Calcium(II) ion,ADCY3
1783,1531,4807,Zinc,ADCY4
10885,80001,4807,Manganese,ADCY4
20187,79938,4807,Calcium(II) ion,ADCY4
15,1531,2335,Zinc,ADCY5
10442,80001,2335,Manganese,ADCY5
18599,79938,2335,Calcium(II) ion,ADCY5
1800,1531,4806,Zinc,ADCY6
3396,120,4806,Vitamin C,ADCY6
10887,80001,4806,Manganese,ADCY6
20194,79938,4806,Calcium(II) ion,ADCY6
2837,1531,4802,Zinc,ADCY7
11164,80001,4802,Manganese,ADCY7
21175,79938,4802,Calcium(II) ion,ADCY7
2237,1531,4804,Zinc,ADCY8
11004,80001,4804,Manganese,ADCY8
20621,79938,4804,Calcium(II) ion,ADCY8
14439,40089,4805,D-Glucopyranose,ADCY9
20530,79938,4805,Calcium(II) ion,ADCY9
11324,144,2959,L-Tryptophan,ADCYAP1
3268,1531,550,Zinc,ADH1A
16835,15910,550,Copper,ADH1A
17659,36204,550,Cinnamyl alcohol,ADH1A
1892,1531,554,Zinc,ADH1B
16567,15910,554,Copper,ADH1B
2509,1531,552,Zinc,ADH4
16678,15910,552,Copper,ADH4
17652,36204,552,Cinnamyl alcohol,ADH4
2109,1531,558,Zinc,ADH5
8161,79942,558,potassium cation,ADH5
11435,9727,558,Lauric acid,ADH5
16610,15910,558,Copper,ADH5
17657,36204,558,Cinnamyl alcohol,ADH5
18444,4236,558,Caprylic acid,ADH5
3269,1531,555,Zinc,ADH7
16836,15910,555,Copper,ADH7
17658,36204,555,Cinnamyl alcohol,ADH7
4356,3032,4451,Stearic acid,ADIPOQ
14441,40089,4451,D-Glucopyranose,ADIPOQ
15846,9988,4451,D-(&minus;)-Fructose,ADIPOQ
20058,79938,4451,Calcium(II) ion,ADIPOQ
22441,3876,4451,Berberine,ADIPOQ
1264,1531,4986,Zinc,ADIPOR1
19750,79938,4986,Calcium(II) ion,ADIPOR1
8174,79942,355,potassium cation,ADK
9525,86074,355,Nickel,ADK
17399,4020,355,Citric acid,ADK
20617,79938,355,Calcium(II) ion,ADK
6305,3967,4471,Quercetin,ADM
7659,79942,4471,potassium cation,ADM
11020,80001,4471,Manganese,ADM
17857,79939,4471,Chromium,ADM
20707,79938,4471,Calcium(II) ion,ADM
4235,7920,839,Syringic acid,ADORA1
5896,3967,839,Quercetin,ADORA1
7557,79942,839,potassium cation,ADORA1
20240,79938,839,Calcium(II) ion,ADORA1
4413,3032,840,Stearic acid,ADORA2A
5533,3967,840,Quercetin,ADORA2A
11760,34602,840,iso-Licoflavonol,ADORA2A
19848,79938,840,Calcium(II) ion,ADORA2A
5965,3967,967,Quercetin,ADORA2B
5073,3967,3863,Quercetin,ADORA3
19302,79938,3863,Calcium(II) ion,ADORA3
8354,38619,787,Pentadecanoic acid,ADRA1A
8624,3583,787,Palmitic acid,ADRA1A
11476,9727,787,Lauric acid,ADRA1A
14443,40089,787,D-Glucopyranose,ADRA1A
15835,2687,787,Decane,ADRA1A
18969,79938,787,Calcium(II) ion,ADRA1A
21958,3374,787,Butanoic acid,ADRA1A
23364,44788,787,1-Hexanoic acid,ADRA1A
8422,38619,864,Pentadecanoic acid,ADRA1B
8871,3583,864,Palmitic acid,ADRA1B
11595,9727,864,Lauric acid,ADRA1B
15803,2687,864,Decane,ADRA1B
20278,79938,864,Calcium(II) ion,ADRA1B
22112,3374,864,Butanoic acid,ADRA1B
23431,44788,864,1-Hexanoic acid,ADRA1B
8358,38619,865,Pentadecanoic acid,ADRA1D
8630,3583,865,Palmitic acid,ADRA1D
11482,9727,865,Lauric acid,ADRA1D
15834,2687,865,Decane,ADRA1D
19008,79938,865,Calcium(II) ion,ADRA1D
21953,3374,865,Butanoic acid,ADRA1D
23368,44788,865,1-Hexanoic acid,ADRA1D
9526,86074,877,Nickel,ADRA2A
20688,79938,877,Calcium(II) ion,ADRA2A
9527,86074,939,Nickel,ADRA2C
18762,79938,939,Calcium(II) ion,ADRA2C
22532,3876,939,Berberine,ADRA2C
3971,8367,788,Tyramine,ADRB1
7352,79942,788,potassium cation,ADRB1
16892,32656,788,Citronellal,ADRB1
19314,79938,788,Calcium(II) ion,ADRB1
22536,3876,788,Berberine,ADRB1
4007,8367,824,Tyramine,ADRB2
7570,79942,824,potassium cation,ADRB2
9528,86074,824,Nickel,ADRB2
14444,40089,824,D-Glucopyranose,ADRB2
16904,32656,824,Citronellal,ADRB2
20308,79938,824,Calcium(II) ion,ADRB2
22567,3876,824,Berberine,ADRB2
14445,40089,1043,D-Glucopyranose,ADRB3
22545,3876,1043,Berberine,ADRB3
8414,38619,739,Pentadecanoic acid,ADRBK1
8847,3583,739,Palmitic acid,ADRBK1
9529,86074,739,Nickel,ADRBK1
11590,9727,739,Lauric acid,ADRBK1
20185,79938,739,Calcium(II) ion,ADRBK1
22096,3374,739,Butanoic acid,ADRBK1
23422,44788,739,1-Hexanoic acid,ADRBK1
9390,3678,5107,Oxalic acid,ADSL
14354,84987,5107,DL-Histidine,ADSL
17583,4020,5107,Citric acid,ADSL
21537,79938,5107,Calcium(II) ion,ADSL
23235,3993,5107,4-Hydroxybenzoic acid,ADSL
11740,122,325,L-(+)-Aspartic acid,ADSS
17170,4020,325,Citric acid,ADSS
19422,79938,325,Calcium(II) ion,ADSS
5574,3967,329,Quercetin,ADSSL1
11745,122,329,L-(+)-Aspartic acid,ADSSL1
17258,4020,329,Citric acid,ADSSL1
19895,79938,329,Calcium(II) ion,ADSSL1
2429,1531,747,Zinc,AFG3L2
12169,1530,747,Iron,AFG3L2
3124,1531,4381,Zinc,AFP
10135,3283,4381,Naringenin,AFP
11700,9727,4381,Lauric acid,AFP
14446,40089,4381,D-Glucopyranose,AFP
21417,79938,4381,Calcium(II) ion,AFP
23022,9210,4381,Acetic acid,AFP
589,1531,4424,Zinc,AGER
9407,32326,4424,Oleanolic acid,AGER
14448,40089,4424,D-Glucopyranose,AGER
19127,79938,4424,Calcium(II) ion,AGER
6152,3967,4873,Quercetin,AGL
9181,86025,4873,Oxygen,AGL
10980,80001,4873,Manganese,AGL
668,1531,5513,Zinc,AGO1
3195,1531,5514,Zinc,AGO2
3397,120,5514,Vitamin C,AGO2
6981,3967,5514,Quercetin,AGO2
21787,3374,5514,Butanoic acid,AGO2
7245,79942,3974,potassium cation,AGPAT1
18054,117,3974,choline,AGPAT1
23536,71724,3974,(13E)-13-Docosenoic acid,AGPAT1
19239,79938,4528,Calcium(II) ion,AGPAT2
23545,71724,4528,(13E)-13-Docosenoic acid,AGPAT2
20565,79938,5844,Calcium(II) ion,AGPAT3
23558,71724,5844,(13E)-13-Docosenoic acid,AGPAT3
20155,79938,5840,Calcium(II) ion,AGPAT4
23549,71724,5840,(13E)-13-Docosenoic acid,AGPAT4
20630,79938,5833,Calcium(II) ion,AGPAT5
23556,71724,5833,(13E)-13-Docosenoic acid,AGPAT5
18839,79938,5851,Calcium(II) ion,AGPAT6
23538,71724,5851,(13E)-13-Docosenoic acid,AGPAT6
7627,79942,4145,potassium cation,AGRP
3398,120,3411,Vitamin C,AGT
4092,157,3411,Tocopherol,AGT
7371,79942,3411,potassium cation,AGT
8377,38619,3411,Pentadecanoic acid,AGT
8706,3583,3411,Palmitic acid,AGT
11515,9727,3411,Lauric acid,AGT
14449,40089,3411,D-Glucopyranose,AGT
15847,9988,3411,D-(&minus;)-Fructose,AGT
19414,79938,3411,Calcium(II) ion,AGT
22006,3374,3411,Butanoic acid,AGT
22741,9026,3411,Arachidonic acid,AGT
23388,44788,3411,1-Hexanoic acid,AGT
6343,3967,777,Quercetin,AGTR1
7667,79942,777,potassium cation,AGTR1
8449,38619,777,Pentadecanoic acid,AGTR1
8962,3583,777,Palmitic acid,AGTR1
11672,9727,777,Lauric acid,AGTR1
14450,40089,777,D-Glucopyranose,AGTR1
20738,79938,777,Calcium(II) ion,AGTR1
22178,3374,777,Butanoic acid,AGTR1
23468,44788,777,1-Hexanoic acid,AGTR1
7325,79942,1501,potassium cation,AGTR2
19232,79938,1501,Calcium(II) ion,AGTR2
1962,1531,195,Zinc,AGXT
7165,158,195,PYRIDOXINE,AGXT
9346,3678,195,Oxalic acid,AGXT
12816,139,195,Glycine,AGXT
13492,85497,195,DL-Serine,AGXT
20359,79938,195,Calcium(II) ion,AGXT
12808,139,168,Glycine,AGXT2
3217,1531,2629,Zinc,AHCY
7202,158,2629,PYRIDOXINE,AHCY
8317,79942,2629,potassium cation,AHCY
13571,85497,2629,DL-Serine,AHCY
6833,3967,1048,Quercetin,AHR
9288,3678,1048,Oxalic acid,AHR
10136,3283,1048,Naringenin,AHR
12948,36170,1048,Eugenol,AHR
14452,40089,1048,D-Glucopyranose,AHR
22442,3876,1048,Berberine,AHR
22742,9026,1048,Arachidonic acid,AHR
4601,3967,4273,Quercetin,AHSG
18717,79938,4273,Calcium(II) ion,AHSG
6213,3967,2563,Quercetin,AIFM1
12129,1530,2563,Iron,AIFM1
14453,40089,2563,D-Glucopyranose,AIFM1
20610,79938,2563,Calcium(II) ion,AIFM1
22693,36250,2563,Benzaldehyde,AIFM1
670,1531,1626,Zinc,AK1
11865,1530,1626,Iron,AK1
16066,142,1626,CREATINE,AK1
19194,79938,1626,Calcium(II) ion,AK1
19660,79938,1623,Calcium(II) ion,AK2
20434,79938,1624,Calcium(II) ion,AK8
5830,3967,2217,Quercetin,AKR1A1
8097,79942,2217,potassium cation,AKR1A1
12385,1530,2217,Iron,AKR1A1
14455,40089,2217,D-Glucopyranose,AKR1A1
20179,79938,2217,Calcium(II) ion,AKR1A1
3400,120,559,Vitamin C,AKR1B1
4093,157,559,Tocopherol,AKR1B1
6227,3967,559,Quercetin,AKR1B1
7642,79942,559,potassium cation,AKR1B1
9480,38045,559,Nonanal,AKR1B1
9507,35586,559,Nobiletin,AKR1B1
11769,34602,559,iso-Licoflavonol,AKR1B1
12391,1530,559,Iron,AKR1B1
12950,36170,559,Eugenol,AKR1B1
14456,40089,559,D-Glucopyranose,AKR1B1
16182,142,559,CREATINE,AKR1B1
16636,15910,559,Copper,AKR1B1
16956,4020,559,Citric acid,AKR1B1
17602,36204,559,Cinnamyl alcohol,AKR1B1
17847,79939,559,Chromium,AKR1B1
20624,79938,559,Calcium(II) ion,AKR1B1
22571,3876,559,Berberine,AKR1B1
23129,35360,559,7-Hydroxy-2-(4-hydroxyphenyl)-6-(3-methyl-2-buten-1-yl)-4H-chromen-4-one,AKR1B1
23454,44788,559,1-Hexanoic acid,AKR1B1
5237,3967,2218,Quercetin,AKR1B10
8001,79942,2218,potassium cation,AKR1B10
12382,1530,2218,Iron,AKR1B10
12951,36170,2218,Eugenol,AKR1B10
17603,36204,2218,Cinnamyl alcohol,AKR1B10
19528,79938,2218,Calcium(II) ion,AKR1B10
393,1531,592,Zinc,AKR1C1
4788,3967,592,Quercetin,AKR1C1
7908,79942,592,potassium cation,AKR1C1
10137,3283,592,Naringenin,AKR1C1
12380,1530,592,Iron,AKR1C1
12844,8786,592,Gamma-Linolenic acid,AKR1C1
12952,36170,592,Eugenol,AKR1C1
17604,36204,592,Cinnamyl alcohol,AKR1C1
18961,79938,592,Calcium(II) ion,AKR1C1
4791,3967,600,Quercetin,AKR1C2
7910,79942,600,potassium cation,AKR1C2
12378,1530,600,Iron,AKR1C2
17063,4020,600,Citric acid,AKR1C2
17605,36204,600,Cinnamyl alcohol,AKR1C2
18963,79938,600,Calcium(II) ion,AKR1C2
403,1531,589,Zinc,AKR1C3
4799,3967,589,Quercetin,AKR1C3
7911,79942,589,potassium cation,AKR1C3
10138,3283,589,Naringenin,AKR1C3
12379,1530,589,Iron,AKR1C3
12761,36039,589,glycycoumarin,AKR1C3
12953,36170,589,Eugenol,AKR1C3
17606,36204,589,Cinnamyl alcohol,AKR1C3
18970,79938,589,Calcium(II) ion,AKR1C3
6532,3967,587,Quercetin,AKR1C4
8231,79942,587,potassium cation,AKR1C4
12386,1530,587,Iron,AKR1C4
12845,8786,587,Gamma-Linolenic acid,AKR1C4
20975,79938,587,Calcium(II) ion,AKR1C4
6831,3967,1139,Quercetin,AKR1D1
8280,79942,1139,potassium cation,AKR1D1
