FO5: TOM formula 5 known to treat Obesity,,,,
Idx,compid,geneid,CompName_afterADMET,GeneSymbol
154,194,498,Caffeine,ALAS2
155,70543,498,(S)-(+)-Linalool,ALAS2
156,31159,4730,Trimethylamine,ALB
157,2399,4730,Thymol,ALB
158,56947,4730,Ononin,ALB
159,34516,4730,Neochanin,ALB
160,8019,4730,N-(4-{[(2-Amino-4-hydroxypteridin-6-yl)methyl]amino}benzoyl)glutamic acid,ALB
161,31126,4730,Lutein,ALB
162,526,4730,Guanidine,ALB
163,2616,4730,Glycocyamine,ALB
164,18491,4730,gentisic acid,ALB
165,35400,4730,Ferulic acid,ALB
166,8660,4730,DL-Proline,ALB
167,2687,4730,Decane,ALB
168,142,4730,CREATINE,ALB
169,117,4730,choline,ALB
170,35084,4730,Calycosin,ALB
171,194,4730,Caffeine,ALB
172,3993,4730,4-Hydroxybenzoic acid,ALB
173,35274,4730,2-Methylphenol,ALB
174,8660,446,DL-Proline,ALDH18A1
175,194,446,Caffeine,ALDH18A1
176,1392,446,Bufotenin,ALDH18A1
177,8660,605,DL-Proline,ALDH1A1
178,117,605,choline,ALDH1A1
179,194,605,Caffeine,ALDH1A1
180,8660,612,DL-Proline,ALDH1A2
181,117,612,choline,ALDH1A2
182,8660,608,DL-Proline,ALDH1A3
183,117,608,choline,ALDH1A3
184,8660,609,DL-Proline,ALDH1B1
185,117,609,choline,ALDH1B1
186,8019,234,N-(4-{[(2-Amino-4-hydroxypteridin-6-yl)methyl]amino}benzoyl)glutamic acid,ALDH1L1
187,8660,234,DL-Proline,ALDH1L1
188,526,598,Guanidine,ALDH2
189,8660,598,DL-Proline,ALDH2
190,117,598,choline,ALDH2
191,4179,598,Carboxy-N,ALDH2
192,8660,604,DL-Proline,ALDH3A1
193,8660,613,DL-Proline,ALDH3A2
194,8660,602,DL-Proline,ALDH3B2
195,8660,628,DL-Proline,ALDH4A1
196,36879,386,Vanillin,ALDH5A1
197,31781,386,g-Guanidinobutyrate,ALDH5A1
198,8660,386,DL-Proline,ALDH5A1
199,8660,603,DL-Proline,ALDH6A1
200,194,603,Caffeine,ALDH6A1
201,8660,614,DL-Proline,ALDH7A1
202,117,614,choline,ALDH7A1
203,8660,607,DL-Proline,ALDH9A1
204,117,607,choline,ALDH9A1
205,194,607,Caffeine,ALDH9A1
206,117,2293,choline,ALDOA
207,35710,4191,Tangeritin,ALOX12
208,34650,4191,Sinensetin,ALOX12
209,34785,4191,Pachypodol,ALOX12
210,35586,4191,Nobiletin,ALOX12
211,57804,4191,Glycyrrh-iso-flavone,ALOX12
212,57804,3756,Glycyrrh-iso-flavone,ALOX15
213,9091,3756,Caffeic acid,ALOX15
214,34785,707,Pachypodol,ALOX5
215,35586,707,Nobiletin,ALOX5
216,9091,707,Caffeic acid,ALOX5
217,2399,4715,Thymol,ALPL
218,3283,4715,Naringenin,ALPL
219,8019,4715,N-(4-{[(2-Amino-4-hydroxypteridin-6-yl)methyl]amino}benzoyl)glutamic acid,ALPL
220,526,4715,Guanidine,ALPL
221,8660,4715,DL-Proline,ALPL
222,2687,4715,Decane,ALPL
223,142,4715,CREATINE,ALPL
224,117,4715,choline,ALPL
225,194,4715,Caffeine,ALPL
226,2399,3751,Thymol,ALPP
227,8019,3751,N-(4-{[(2-Amino-4-hydroxypteridin-6-yl)methyl]amino}benzoyl)glutamic acid,ALPP
228,526,3751,Guanidine,ALPP
229,8660,3751,DL-Proline,ALPP
230,2687,3751,Decane,ALPP
231,142,3751,CREATINE,ALPP
232,117,3751,choline,ALPP
233,194,3751,Caffeine,ALPP
234,2399,1322,Thymol,ALPPL2
235,8019,1322,N-(4-{[(2-Amino-4-hydroxypteridin-6-yl)methyl]amino}benzoyl)glutamic acid,ALPPL2
236,526,1322,Guanidine,ALPPL2
237,8660,1322,DL-Proline,ALPPL2
238,2687,1322,Decane,ALPPL2
239,142,1322,CREATINE,ALPPL2
240,117,1322,choline,ALPPL2
241,194,1322,Caffeine,ALPPL2
242,194,2531,Caffeine,ANG
243,31243,4013,1-Methylguanidine,ANGPTL3
244,194,4447,Caffeine,ANGPTL4
245,31243,1366,1-Methylguanidine,ANPEP
246,2530,2090,D-Aspartatic acid,ansB
247,1102,5249,Nifedipine,ANXA8
248,1102,5250,Nifedipine,ANXA9
249,31243,1174,1-Methylguanidine,AOC1
250,34650,2795,Sinensetin,AOX1
251,8019,2795,N-(4-{[(2-Amino-4-hydroxypteridin-6-yl)methyl]amino}benzoyl)glutamic acid,AOX1
252,7890,740,(+/-)-Eucalyptol,APAF1
253,8660,1557,DL-Proline,APCS
254,194,3356,Caffeine,APEX1
255,70543,3875,(S)-(+)-Linalool,APH1B
256,1102,4661,Nifedipine,APOA1
257,8019,4661,N-(4-{[(2-Amino-4-hydroxypteridin-6-yl)methyl]amino}benzoyl)glutamic acid,APOA1
258,8660,4661,DL-Proline,APOA1
259,117,4661,choline,APOA1
260,194,4661,Caffeine,APOA1
261,1102,4258,Nifedipine,APOA2
262,117,4258,choline,APOA2
263,194,4258,Caffeine,APOA2
264,1102,4819,Nifedipine,APOA4
265,194,4819,Caffeine,APOA4
266,35586,3941,Nobiletin,APOB
267,8019,3941,N-(4-{[(2-Amino-4-hydroxypteridin-6-yl)methyl]amino}benzoyl)glutamic acid,APOB
268,35400,3941,Ferulic acid,APOB
269,142,3941,CREATINE,APOB
270,117,3941,choline,APOB
271,194,3941,Caffeine,APOB
272,194,4813,Caffeine,APOC1
273,31559,3939,Chuanxingzine,APOC3
274,194,3939,Caffeine,APOC3
275,1102,4818,Nifedipine,APOD
276,194,4818,Caffeine,APOD
277,8019,124,N-(4-{[(2-Amino-4-hydroxypteridin-6-yl)methyl]amino}benzoyl)glutamic acid,APOE
278,142,124,CREATINE,APOE
279,117,124,choline,APOE
280,3283,2093,Naringenin,APP
281,117,2093,choline,APP
282,4179,2093,Carboxy-N,APP
283,9091,2093,Caffeic acid,APP
284,31232,2093,Butylphthalide,APP
285,117,1042,choline,AR
286,34333,1042,29-Hydroxy-11,AR
287,32981,1042,(+)-Nootkatone,AR
288,8660,2436,DL-Proline,ARF1
289,194,2436,Caffeine,ARF1
290,117,1779,choline,ARF6
291,526,332,Guanidine,ARG1
292,2616,332,Glycocyamine,ARG1
293,31781,332,g-Guanidinobutyrate,ARG1
294,8660,332,DL-Proline,ARG1
295,31159,286,Trimethylamine,ARG2
296,526,286,Guanidine,ARG2
297,2616,286,Glycocyamine,ARG2
298,31781,286,g-Guanidinobutyrate,ARG2
299,8660,286,DL-Proline,ARG2
300,526,1133,Guanidine,argG
301,53410,3719,2-Propylpiperidine,ARPC5
302,194,5628,Caffeine,ARRB2
303,117,39173,choline,ARSH
304,897,3812,Cocaine,ASIC3
305,31559,3812,Chuanxingzine,ASIC3
306,897,4988,Cocaine,ASIC5
307,35586,318,Nobiletin,ASNS
308,194,318,Caffeine,ASNS
309,18491,5405,gentisic acid,ASPN
310,526,287,Guanidine,ASS1
311,8019,235,N-(4-{[(2-Amino-4-hydroxypteridin-6-yl)methyl]amino}benzoyl)glutamic acid,ATIC
312,142,235,CREATINE,ATIC
313,194,235,Caffeine,ATIC
314,35694,848,Myristicin,ATM
315,194,848,Caffeine,ATM
316,142,2929,CREATINE,ATP2A1
317,31559,2929,Chuanxingzine,ATP2A1
318,194,2929,Caffeine,ATP2A1
319,31559,4297,Chuanxingzine,ATP2A2
320,194,4297,Caffeine,ATP2A2
321,31559,887,Chuanxingzine,ATP2C1
322,9210,867,Acetic acid,ATP4A
323,31243,3072,1-Methylguanidine,ATP5A1
324,194,3421,Caffeine,ATP6V1B2
325,9912,2266,cis-caffeic acid,AURKA
326,34650,3311,Sinensetin,AURKB
327,35586,3311,Nobiletin,AURKB
328,4410,3311,Hesperidin,AURKB
329,1102,4196,Nifedipine,AVP
330,194,82,Caffeine,AVPR1A
331,1102,81,Nifedipine,AVPR2
332,897,81,Cocaine,AVPR2
333,4179,3219,Carboxy-N,AXIN1
334,8660,2403,DL-Proline,B2M
335,35710,2165,Tangeritin,BACE1
336,35586,2165,Nobiletin,BACE1
337,35400,2165,Ferulic acid,BACE1
338,2399,4943,Thymol,BAX
339,1102,4943,Nifedipine,BAX
340,34516,4943,Neochanin,BAX
341,3283,4943,Naringenin,BAX
342,31126,4943,Lutein,BAX
343,34678,4943,Licochalcone B,BAX
344,142,4943,CREATINE,BAX
345,194,4943,Caffeine,BAX
346,32303,4943,Betulinic acid,BAX
347,32446,4943,beta-Ionone,BAX
348,8019,199,N-(4-{[(2-Amino-4-hydroxypteridin-6-yl)methyl]amino}benzoyl)glutamic acid,BCAT1
349,8019,200,N-(4-{[(2-Amino-4-hydroxypteridin-6-yl)methyl]amino}benzoyl)glutamic acid,BCAT2
350,3283,275,Naringenin,BCHE
351,142,275,CREATINE,BCHE
352,117,275,choline,BCHE
353,2399,1404,Thymol,BCL2
354,1102,1404,Nifedipine,BCL2
355,34516,1404,Neochanin,BCL2
356,3283,1404,Naringenin,BCL2
357,31126,1404,Lutein,BCL2
358,34678,1404,Licochalcone B,BCL2
359,31207,1404,levistolide A,BCL2
360,4410,1404,Hesperidin,BCL2
361,31559,1404,Chuanxingzine,BCL2
362,32446,1404,beta-Ionone,BCL2
363,31126,3530,Lutein,BCL2L1
364,31559,3530,Chuanxingzine,BCL2L1
365,8019,3481,N-(4-{[(2-Amino-4-hydroxypteridin-6-yl)methyl]amino}benzoyl)glutamic acid,BCR
366,1102,3373,Nifedipine,BDNF
367,117,3373,choline,BDNF
368,194,3373,Caffeine,BDNF
369,194,5717,Caffeine,BEST4
370,36999,725,Osthole,BGLAP
371,8019,363,N-(4-{[(2-Amino-4-hydroxypteridin-6-yl)methyl]amino}benzoyl)glutamic acid,BHMT
372,128,363,L-(-)-methionine,BHMT
373,2616,363,Glycocyamine,BHMT
374,117,363,choline,BHMT
375,4179,363,Carboxy-N,BHMT
376,8019,364,N-(4-{[(2-Amino-4-hydroxypteridin-6-yl)methyl]amino}benzoyl)glutamic acid,BHMT2
377,128,364,L-(-)-methionine,BHMT2
378,117,364,choline,BHMT2
379,8019,4674,N-(4-{[(2-Amino-4-hydroxypteridin-6-yl)methyl]amino}benzoyl)glutamic acid,BIRC3
380,70543,4674,(S)-(+)-Linalool,BIRC3
381,34678,3391,Licochalcone B,BIRC5
382,32303,3391,Betulinic acid,BIRC5
383,35084,391,Calycosin,BLVRB
384,8660,2726,DL-Proline,BPHL
385,8019,5225,N-(4-{[(2-Amino-4-hydroxypteridin-6-yl)methyl]amino}benzoyl)glutamic acid,BRCA1
386,35694,5225,Myristicin,BRCA1
387,194,5225,Caffeine,BRCA1
388,117,4602,choline,BRCA2
389,1102,4996,Nifedipine,BTF3P11
390,194,4996,Caffeine,BTF3P11
391,194,4,Caffeine,C1R
392,194,9,Caffeine,C1S
393,3993,61,4-Hydroxybenzoic acid,C4A
394,3993,62,4-Hydroxybenzoic acid,C4B_2
395,36879,909,Vanillin,CA1
396,9091,909,Caffeic acid,CA1
397,2399,1350,Thymol,CA10
398,2399,1351,Thymol,CA11
399,2399,1156,Thymol,CA12
400,34602,1156,iso-Licoflavonol,CA12
401,18491,1156,gentisic acid,CA12
402,9091,1156,Caffeic acid,CA12
403,3993,1156,4-Hydroxybenzoic acid,CA12
404,31159,1352,Trimethylamine,CA13
405,2399,1352,Thymol,CA13
406,1102,1352,Nifedipine,CA13
407,526,1352,Guanidine,CA13
408,53911,1352,Cymene,CA13
409,32774,1352,Carvacrol,CA13
410,3993,1352,4-Hydroxybenzoic acid,CA13
411,2399,1308,Thymol,CA14
412,36999,1308,Osthole,CA14
413,36039,1308,glycycoumarin,CA14
414,3993,1308,4-Hydroxybenzoic acid,CA14
415,36879,910,Vanillin,CA2
416,31159,910,Trimethylamine,CA2
417,2399,910,Thymol,CA2
418,526,910,Guanidine,CA2
419,18491,910,gentisic acid,CA2
420,53911,910,Cymene,CA2
421,117,910,choline,CA2
422,32774,910,Carvacrol,CA2
423,194,910,Caffeine,CA2
424,9091,910,Caffeic acid,CA2
425,3993,910,4-Hydroxybenzoic acid,CA2
426,2399,1309,Thymol,CA3
427,526,1309,Guanidine,CA3
428,142,1309,CREATINE,CA3
429,9091,1309,Caffeic acid,CA3
430,3993,1309,4-Hydroxybenzoic acid,CA3
431,2399,911,Thymol,CA4
432,18491,911,gentisic acid,CA4
433,9091,911,Caffeic acid,CA4
434,3993,911,4-Hydroxybenzoic acid,CA4
435,2399,1346,Thymol,CA5A
436,3993,1346,4-Hydroxybenzoic acid,CA5A
437,2399,1347,Thymol,CA5B
438,36999,1347,Osthole,CA5B
439,9091,1347,Caffeic acid,CA5B
440,3993,1347,4-Hydroxybenzoic acid,CA5B
441,2399,1348,Thymol,CA6
442,9091,1348,Caffeic acid,CA6
443,3993,1348,4-Hydroxybenzoic acid,CA6
444,2399,999,Thymol,CA7
445,1102,999,Nifedipine,CA7
446,9091,999,Caffeic acid,CA7
447,3993,999,4-Hydroxybenzoic acid,CA7
448,2399,1349,Thymol,CA8
449,2399,1155,Thymol,CA9
450,36999,1155,Osthole,CA9
451,3993,1155,4-Hydroxybenzoic acid,CA9
452,1102,1050,Nifedipine,CACNA1B
453,194,1050,Caffeine,CACNA1B
454,1102,954,Nifedipine,CACNA1C
455,194,954,Caffeine,CACNA1C
456,1102,959,Nifedipine,CACNA1D
457,194,959,Caffeine,CACNA1D
458,1102,4177,Nifedipine,CACNA1E
459,194,4177,Caffeine,CACNA1E
460,1102,1060,Nifedipine,CACNA1F
461,194,1060,Caffeine,CACNA1F
462,1102,1026,Nifedipine,CACNA1G
463,194,1026,Caffeine,CACNA1G
464,1102,957,Nifedipine,CACNA1H
465,194,957,Caffeine,CACNA1H
466,1102,1157,Nifedipine,CACNA1I
467,194,1157,Caffeine,CACNA1I
468,1102,960,Nifedipine,CACNA1S
469,2687,960,Decane,CACNA1S
470,194,960,Caffeine,CACNA1S
471,1102,955,Nifedipine,CACNA2D1
472,194,955,Caffeine,CACNA2D1
473,194,958,Caffeine,CACNA2D2
474,1102,1051,Nifedipine,CACNA2D3
475,194,1051,Caffeine,CACNA2D3
476,1102,5000,Nifedipine,CACNA2D4
477,194,5000,Caffeine,CACNA2D4
478,1102,992,Nifedipine,CACNB1
479,194,992,Caffeine,CACNB1
480,1102,956,Nifedipine,CACNB2
481,194,956,Caffeine,CACNB2
482,1102,1061,Nifedipine,CACNB3
483,194,1061,Caffeine,CACNB3
484,1102,1062,Nifedipine,CACNB4
485,194,1062,Caffeine,CACNB4
486,1102,993,Nifedipine,CACNG1
487,194,993,Caffeine,CACNG1
488,1102,5001,Nifedipine,CACNG2
489,194,5001,Caffeine,CACNG2
490,1102,4998,Nifedipine,CACNG4
491,194,4998,Caffeine,CACNG4
492,1102,4997,Nifedipine,CACNG7
493,194,4997,Caffeine,CACNG7
494,31126,324,Lutein,CAD
495,2687,324,Decane,CAD
496,8019,4926,N-(4-{[(2-Amino-4-hydroxypteridin-6-yl)methyl]amino}benzoyl)glutamic acid,CADM1
497,1102,1108,Nifedipine,CALM1
498,142,1108,CREATINE,CALM1
499,117,1108,choline,CALM1
500,194,1108,Caffeine,CALM1
501,142,8890,CREATINE,CALM3
502,117,8890,choline,CALM3
503,194,8890,Caffeine,CALM3
504,8660,53,DL-Proline,CALR
505,1102,3004,Nifedipine,CAMK2A
506,194,3484,Caffeine,CAMK2G
507,194,2150,Caffeine,CAMP
508,53911,3126,Cymene,CAPN1
509,194,3126,Caffeine,CAPN1
510,117,39119,choline,CARNS1
511,194,5788,Caffeine,CASP2
512,2399,1382,Thymol,CASP3
513,36999,1382,Osthole,CASP3
514,32326,1382,Oleanolic acid,CASP3
515,34516,1382,Neochanin,CASP3
516,3283,1382,Naringenin,CASP3
517,35694,1382,Myristicin,CASP3
518,34678,1382,Licochalcone B,CASP3
519,31207,1382,levistolide A,CASP3
520,4410,1382,Hesperidin,CASP3
521,32304,1382,Friedelin,CASP3
522,142,1382,CREATINE,CASP3
523,897,1382,Cocaine,CASP3
524,31559,1382,Chuanxingzine,CASP3
525,117,1382,choline,CASP3
526,32774,1382,Carvacrol,CASP3
527,194,1382,Caffeine,CASP3
528,9091,1382,Caffeic acid,CASP3
529,32303,1382,Betulinic acid,CASP3
530,32446,1382,beta-Ionone,CASP3
531,32303,2731,Betulinic acid,CASP7
532,2399,4256,Thymol,CASP8
533,32326,4256,Oleanolic acid,CASP8
534,34516,4256,Neochanin,CASP8
535,31559,4256,Chuanxingzine,CASP8
536,2399,4565,Thymol,CASP9
537,34516,4565,Neochanin,CASP9
538,3283,4565,Naringenin,CASP9
539,4410,4565,Hesperidin,CASP9
540,31559,4565,Chuanxingzine,CASP9
541,194,4565,Caffeine,CASP9
542,9210,1377,Acetic acid,CASR
543,2399,1471,Thymol,CAT
544,32326,1471,Oleanolic acid,CAT
545,3283,1471,Naringenin,CAT
546,8019,1471,N-(4-{[(2-Amino-4-hydroxypteridin-6-yl)methyl]amino}benzoyl)glutamic acid,CAT
547,31126,1471,Lutein,CAT
548,4410,1471,Hesperidin,CAT
549,18491,1471,gentisic acid,CAT
550,35400,1471,Ferulic acid,CAT
551,8660,1471,DL-Proline,CAT
552,142,1471,CREATINE,CAT
553,117,1471,choline,CAT
554,4179,1471,Carboxy-N,CAT
555,194,1471,Caffeine,CAT
556,9091,1471,Caffeic acid,CAT
557,9210,1471,Acetic acid,CAT
558,3993,1471,4-Hydroxybenzoic acid,CAT
559,9140,1471,(+)-Costunolide,CAT
560,1102,5002,Nifedipine,CATSPER1
561,194,5002,Caffeine,CATSPER1
562,8019,4421,N-(4-{[(2-Amino-4-hydroxypteridin-6-yl)methyl]amino}benzoyl)glutamic acid,CBL
563,8019,4301,N-(4-{[(2-Amino-4-hydroxypteridin-6-yl)methyl]amino}benzoyl)glutamic acid,CBS
564,7002,4301,Homogentisic acid,CBS
565,117,4301,choline,CBS
566,3993,4301,4-Hydroxybenzoic acid,CBS
567,117,4235,choline,CCK
568,194,4235,Caffeine,CCK
569,60251,3446,4-(7-Methoxy-4-oxo-4H-chromen-3-yl)phenyl hexopyranoside,CCL11
570,897,5032,Cocaine,CCL17
571,1102,1408,Nifedipine,CCL2
572,3283,1408,Naringenin,CCL2
573,8019,1408,N-(4-{[(2-Amino-4-hydroxypteridin-6-yl)methyl]amino}benzoyl)glutamic acid,CCL2
574,4179,1408,Carboxy-N,CCL2
575,9091,1408,Caffeic acid,CCL2
576,9091,3438,Caffeic acid,CCL3
577,9091,5758,Caffeic acid,CCL4
578,35586,2014,Nobiletin,CCNA2
579,34678,2014,Licochalcone B,CCNA2
580,36999,4161,Osthole,CCNB1
581,31207,4161,levistolide A,CCNB1
582,35084,4161,Calycosin,CCNB1
583,194,4161,Caffeine,CCNB1
584,32326,1461,Oleanolic acid,CCND1
585,31126,1461,Lutein,CCND1
586,31207,1461,levistolide A,CCND1
587,35400,1461,Ferulic acid,CCND1
588,194,1461,Caffeine,CCND1
589,31207,4963,levistolide A,CCND2
590,8019,4959,N-(4-{[(2-Amino-4-hydroxypteridin-6-yl)methyl]amino}benzoyl)glutamic acid,CCND3
591,35084,4959,Calycosin,CCND3
592,35586,4969,Nobiletin,CCNE2
593,117,4968,choline,CCNF
594,194,4968,Caffeine,CCNF
595,35084,4973,Calycosin,CCNG1
596,31126,4964,Lutein,CCNT1
597,9091,3913,Caffeic acid,CCR1
598,9091,3389,Caffeic acid,CCR2
599,9091,3919,Caffeic acid,CCR4
600,8660,3336,DL-Proline,CCR5
601,117,3353,choline,CD22
602,117,4079,choline,CD36
603,8019,150,N-(4-{[(2-Amino-4-hydroxypteridin-6-yl)methyl]amino}benzoyl)glutamic acid,CD4
604,526,150,Guanidine,CD4
605,9091,150,Caffeic acid,CD4
606,35084,3905,Calycosin,CD40
607,35586,3460,Nobiletin,CD74
608,8019,4935,N-(4-{[(2-Amino-4-hydroxypteridin-6-yl)methyl]amino}benzoyl)glutamic acid,CD79A
609,142,4935,CREATINE,CD79A
610,9210,3442,Acetic acid,CD9
611,34678,4179,Licochalcone B,CDC25A
612,194,4179,Caffeine,CDC25A
613,34678,1689,Licochalcone B,CDC25B
