FS7: TOM formula 7 known to treat Schizophrenia,,,,
Idx,compid,geneid,CompName_afterADMET,GeneSymbol
7669,3283,5337,Naringenin,ABCC5
10291,1081,5337,Hesperetin,ABCC5
14138,7726,5337,Curcumin,ABCC5
7061,86074,5334,Nickel,ABCC6
19141,79938,5334,Calcium(II) ion,ABCC6
4968,79942,746,potassium cation,ABCC8
16481,79938,746,Calcium(II) ion,ABCC8
5437,79942,737,potassium cation,ABCC9
6792,3583,5480,Palmitic acid,ABCD1
8895,38621,5480,Lignoceric acid,ABCD1
16126,4236,5480,Caprylic acid,ABCD1
19849,3374,5480,Butanoic acid,ABCD1
21278,71724,5480,(13E)-13-Docosenoic acid,ABCD1
8874,38621,5491,Lignoceric acid,ABCD2
16078,4236,5491,Caprylic acid,ABCD2
19670,3374,5491,Butanoic acid,ABCD2
8856,38621,5485,Lignoceric acid,ABCD3
16048,4236,5485,Caprylic acid,ABCD3
20275,9026,5485,Arachidonic acid,ABCD3
8904,38621,5501,Lignoceric acid,ABCD4
16061,4236,5501,Caprylic acid,ABCD4
9981,1530,5492,Iron,ABCE1
21203,5822,5492,(E)-Isoferulic acid,ABCE1
3160,1531,5479,Zinc,ABCF2
12568,40089,5479,D-Glucopyranose,ABCF2
906,1531,728,Zinc,ABCG1
3992,78054,728,Vanillic acid,ABCG1
4436,3032,728,Stearic acid,ABCG1
4838,3720,728,protocatechuic acid,ABCG1
6198,3583,728,Palmitic acid,ABCG1
7062,86074,728,Nickel,ABCG1
14139,7726,728,Curcumin,ABCG1
20276,9026,728,Arachidonic acid,ABCG1
20683,3993,728,4-Hydroxybenzoic acid,ABCG1
4000,78054,3338,Vanillic acid,ABCG2
4857,3720,3338,protocatechuic acid,ABCG2
6979,32326,3338,Oleanolic acid,ABCG2
8919,34518,3338,Licochalcone A,ABCG2
9256,34602,3338,iso-Licoflavonol,ABCG2
9986,1530,3338,Iron,ABCG2
10335,57804,3338,Glycyrrh-iso-flavone,ABCG2
12450,44229,3338,DL-CATECHIN,ABCG2
14140,7726,3338,Curcumin,ABCG2
15779,79939,3338,Chromium,ABCG2
20610,35360,3338,7-Hydroxy-2-(4-hydroxyphenyl)-6-(3-methyl-2-buten-1-yl)-4H-chromen-4-one,ABCG2
20729,3993,3338,4-Hydroxybenzoic acid,ABCG2
12569,40089,5493,D-Glucopyranose,ABCG4
2733,1531,4893,Zinc,ABCG5
3998,78054,4893,Vanillic acid,ABCG5
4425,33749,4893,Stigmasterol,ABCG5
4853,3720,4893,protocatechuic acid,ABCG5
20721,3993,4893,4-Hydroxybenzoic acid,ABCG5
4004,78054,5486,Vanillic acid,ABCG8
4426,33749,5486,Stigmasterol,ABCG8
4850,3720,5486,protocatechuic acid,ABCG8
20716,3993,5486,4-Hydroxybenzoic acid,ABCG8
16305,79938,5005,Calcium(II) ion,ABHD5
4880,38029,751,Pristane,ABL1
7742,6911,751,Myristic acid,ABL1
10411,57137,751,Gallic acid,ABL1
15862,79939,751,Chromium,ABL1
20146,36250,751,Benzaldehyde,ABL1
6835,86025,726,Oxygen,ABL2
15848,79939,726,Chromium,ABL2
20165,36250,726,Benzaldehyde,ABL2
16074,4236,5099,Caprylic acid,ACAA1
17458,79938,5099,Calcium(II) ion,ACAA1
18212,79938,5097,Calcium(II) ion,ACAA2
4010,32487,270,ursolic acid,ACACA
6199,3583,270,Palmitic acid,ACACA
10055,36210,270,Honokiol,ACACA
12574,40089,270,D-Glucopyranose,ACACA
13966,9988,270,D-(&minus;)-Fructose,ACACA
14141,7726,270,Curcumin,ACACA
20525,126,270,Alpha-Linolenic acid,ACACA
497,1531,267,Zinc,ACACB
4528,3032,267,Stearic acid,ACACB
6328,3583,267,Palmitic acid,ACACB
6904,86025,267,Oxygen,ACACB
10175,86925,267,hexahydro-2-oxo-1h-thieno(3,ACACB
13967,9988,267,D-(&minus;)-Fructose,ACACB
16056,4236,267,Caprylic acid,ACACB
16629,79938,267,Calcium(II) ion,ACACB
20975,44788,267,1-Hexanoic acid,ACACB
21275,71724,267,(13E)-13-Docosenoic acid,ACACB
18249,79938,1577,Calcium(II) ion,ACAD8
6282,3583,2480,Palmitic acid,ACADM
16031,4236,2480,Caprylic acid,ACADM
16216,79938,2480,Calcium(II) ion,ACADM
2983,1531,620,Zinc,ACADS
4561,3032,620,Stearic acid,ACADS
6753,3583,620,Palmitic acid,ACADS
6916,86025,620,Oxygen,ACADS
16111,4236,620,Caprylic acid,ACADS
18868,79938,620,Calcium(II) ion,ACADS
19822,3374,620,Butanoic acid,ACADS
807,1531,717,Zinc,ACADSB
16901,79938,717,Calcium(II) ion,ACADSB
10412,57137,5420,Gallic acid,ACAN
4191,157,1296,Tocopherol,ACAT1
4427,33749,1296,Stigmasterol,ACAT1
5387,79942,1296,potassium cation,ACAT1
6930,86025,1296,Oxygen,ACAT1
18416,79938,1296,Calcium(II) ion,ACAT1
6921,86025,1814,Oxygen,ACAT2
16976,79938,1814,Calcium(II) ion,ACAT2
10047,1530,2628,Iron,ACCS
18522,79938,2628,Calcium(II) ion,ACCS
20816,1945,2628,3-Phenylpropanoic acid,ACCS
10030,1530,39139,Iron,ACCSL
16601,79938,39139,Calcium(II) ion,ACCSL
20801,1945,39139,3-Phenylpropanoic acid,ACCSL
2190,1531,778,Zinc,ACE
5325,79942,778,potassium cation,ACE
12534,44229,778,DL-CATECHIN,ACE
12576,40089,778,D-Glucopyranose,ACE
13969,9988,778,D-(&minus;)-Fructose,ACE
14142,7726,778,Curcumin,ACE
15260,15910,778,Copper,ACE
18149,79938,778,Calcium(II) ion,ACE
2878,1531,1230,Zinc,ACE2
3436,120,1230,Vitamin C,ACE2
1947,1531,272,Zinc,ACHE
3437,120,272,Vitamin C,ACHE
4192,157,272,Tocopherol,ACHE
5278,79942,272,potassium cation,ACHE
7063,86074,272,Nickel,ACHE
7670,3283,272,Naringenin,ACHE
12577,40089,272,D-Glucopyranose,ACHE
13922,36767,272,demethoxycurcumin,ACHE
14143,7726,272,Curcumin,ACHE
14875,37808,272,Cryptotanshinone,ACHE
15216,15910,272,Copper,ACHE
17920,79938,272,Calcium(II) ion,ACHE
19700,3374,272,Butanoic acid,ACHE
20025,3876,272,Berberine,ACHE
2848,1531,4563,Zinc,ACLY
5959,79942,4563,potassium cation,ACLY
6733,3583,4563,Palmitic acid,ACLY
10056,36210,4563,Honokiol,ACLY
11601,85497,4563,DL-Serine,ACLY
12578,40089,4563,D-Glucopyranose,ACLY
13970,9988,4563,D-(&minus;)-Fructose,ACLY
20526,126,4563,Alpha-Linolenic acid,ACLY
1100,1531,5354,Zinc,ACMSD
4840,3720,5354,protocatechuic acid,ACMSD
8252,80001,5354,Manganese,ACMSD
9564,1530,5354,Iron,ACMSD
15608,79939,5354,Chromium,ACMSD
17202,79938,5354,Calcium(II) ion,ACMSD
1838,1531,5805,Zinc,ACO1
4748,158,5805,PYRIDOXINE,ACO1
7064,86074,5805,Nickel,ACO1
8423,80001,5805,Manganese,ACO1
9679,1530,5805,Iron,ACO1
15187,15910,5805,Copper,ACO1
21193,5822,5805,(E)-Isoferulic acid,ACO1
3236,1531,1632,Zinc,ACO2
4791,158,1632,PYRIDOXINE,ACO2
8784,80001,1632,Manganese,ACO2
9396,43613,1632,Iron(III) oxide,ACO2
9955,1530,1632,Iron,ACO2
10951,1656,1632,Ethylbenzene,ACO2
12291,84987,1632,DL-Histidine,ACO2
12579,40089,1632,D-Glucopyranose,ACO2
15465,15910,1632,Copper,ACO2
19111,79938,1632,Calcium(II) ion,ACO2
21237,5822,1632,(E)-Isoferulic acid,ACO2
21300,7890,1632,(+/-)-Eucalyptol,ACO2
3083,1531,3784,Zinc,ACOT13
10053,1530,3784,Iron,ACOT13
20732,3993,3784,4-Hydroxybenzoic acid,ACOT13
2165,1531,2573,Zinc,ACOX1
3362,38824,2573,zerumbone,ACOX1
6617,3583,2573,Palmitic acid,ACOX1
7889,6911,2573,Myristic acid,ACOX1
8882,38621,2573,Lignoceric acid,ACOX1
13959,42172,2573,Decanal,ACOX1
13971,9988,2573,D-(&minus;)-Fructose,ACOX1
16094,4236,2573,Caprylic acid,ACOX1
18125,79938,2573,Calcium(II) ion,ACOX1
20500,37966,2573,Arachidic acid,ACOX1
20711,3993,2573,4-Hydroxybenzoic acid,ACOX1
21046,44788,2573,1-Hexanoic acid,ACOX1
4051,32487,765,ursolic acid,ACP1
5897,79942,765,potassium cation,ACP1
6655,3583,765,Palmitic acid,ACP1
7053,32326,765,Oleanolic acid,ACP1
8560,80001,765,Manganese,ACP1
1595,1531,2737,Zinc,ACPP
5209,79942,2737,potassium cation,ACPP
6098,38619,2737,Pentadecanoic acid,ACPP
6501,3583,2737,Palmitic acid,ACPP
10995,10167,2737,Ellagic acid,ACPP
11403,85497,2737,DL-Serine,ACPP
11928,84987,2737,DL-Histidine,ACPP
15144,15910,2737,Copper,ACPP
17605,79938,2737,Calcium(II) ion,ACPP
12293,84987,5148,DL-Histidine,ACR
19117,79938,5148,Calcium(II) ion,ACR
6712,3583,3732,Palmitic acid,ACSBG1
8884,38621,3732,Lignoceric acid,ACSBG1
16106,4236,3732,Caprylic acid,ACSBG1
21270,71724,3732,(13E)-13-Docosenoic acid,ACSBG1
6637,3583,353,Palmitic acid,ACSL1
7896,6911,353,Myristic acid,ACSL1
8876,38621,353,Lignoceric acid,ACSL1
9124,9727,353,Lauric acid,ACSL1
15279,15910,353,Copper,ACSL1
15716,79939,353,Chromium,ACSL1
16123,4236,353,Caprylic acid,ACSL1
11170,153,687,Eicosapentanoic acid,ACSL3
3438,120,686,Vitamin C,ACSL4
6449,3583,686,Palmitic acid,ACSL4
8863,38621,686,Lignoceric acid,ACSL4
11169,153,686,Eicosapentanoic acid,ACSL4
16062,4236,686,Caprylic acid,ACSL4
19220,79938,349,Calcium(II) ion,ACSS2
19582,3374,349,Butanoic acid,ACSS2
882,1531,2350,Zinc,ACTA1
16987,79938,2350,Calcium(II) ion,ACTA1
17523,79938,39070,Calcium(II) ion,ACTL10
16623,79938,3714,Calcium(II) ion,ACTR2
18547,79938,3715,Calcium(II) ion,ACTR3
4193,157,734,Tocopherol,ACVRL1
7066,86074,734,Nickel,ACVRL1
9223,122,319,L-(+)-Aspartic acid,ACY1
2820,1531,330,Zinc,ACY3
9236,122,330,L-(+)-Aspartic acid,ACY3
5588,79942,1844,potassium cation,ACYP2
684,1531,1144,Zinc,ADA
16779,79938,1144,Calcium(II) ion,ADA
2737,1531,3358,Zinc,ADAM10
18660,79938,3358,Calcium(II) ion,ADAM10
1824,1531,3515,Zinc,ADAM17
14146,7726,3515,Curcumin,ADAM17
17795,79938,3515,Calcium(II) ion,ADAM17
19358,3374,3515,Butanoic acid,ADAM17
21116,36229,3515,(S)-(-)-Rosmarinic acid,ADAM17
2789,1531,5671,Zinc,ADAM19
2559,1531,5675,Zinc,ADAM23
6879,86025,1985,Oxygen,ADAM28
4628,10195,5693,Salicylate,ADAM29
1083,1531,4506,Zinc,ADAM33
17188,79938,4506,Calcium(II) ion,ADAM33
12589,40089,4527,D-Glucopyranose,ADAM8
2250,1531,5686,Zinc,ADAMTS1
12590,40089,5686,D-Glucopyranose,ADAMTS1
15726,79939,5686,Chromium,ADAMTS1
1188,1531,5699,Zinc,ADAMTS12
4616,10195,5695,Salicylate,ADAMTS14
4623,10195,5696,Salicylate,ADAMTS15
18791,79938,5669,Calcium(II) ion,ADAMTS2
2232,1531,5689,Zinc,ADAMTS3
835,1531,4390,Zinc,ADAMTS4
14147,7726,4390,Curcumin,ADAMTS4
16939,79938,4390,Calcium(II) ion,ADAMTS4
2249,1531,2917,Zinc,ADAMTS5
4665,17352,2917,Rhein,ADAMTS5
15710,79939,2917,Chromium,ADAMTS5
18213,79938,2917,Calcium(II) ion,ADAMTS5
2792,1531,5673,Zinc,ADAMTS8
16,1531,5692,Zinc,ADAMTS9
2083,1531,352,Zinc,ADCY1
8486,80001,352,Manganese,ADCY1
18028,79938,352,Calcium(II) ion,ADCY1
1239,1531,2333,Zinc,ADCY2
5140,79942,2333,potassium cation,ADCY2
8278,80001,2333,Manganese,ADCY2
17303,79938,2333,Calcium(II) ion,ADCY2
2734,1531,4803,Zinc,ADCY3
8666,80001,4803,Manganese,ADCY3
18656,79938,4803,Calcium(II) ion,ADCY3
1783,1531,4807,Zinc,ADCY4
8412,80001,4807,Manganese,ADCY4
17763,79938,4807,Calcium(II) ion,ADCY4
15,1531,2335,Zinc,ADCY5
7969,80001,2335,Manganese,ADCY5
16175,79938,2335,Calcium(II) ion,ADCY5
1800,1531,4806,Zinc,ADCY6
3440,120,4806,Vitamin C,ADCY6
8414,80001,4806,Manganese,ADCY6
17770,79938,4806,Calcium(II) ion,ADCY6
2837,1531,4802,Zinc,ADCY7
8691,80001,4802,Manganese,ADCY7
18751,79938,4802,Calcium(II) ion,ADCY7
2237,1531,4804,Zinc,ADCY8
8531,80001,4804,Manganese,ADCY8
18197,79938,4804,Calcium(II) ion,ADCY8
12591,40089,4805,D-Glucopyranose,ADCY9
14148,7726,4805,Curcumin,ADCY9
18106,79938,4805,Calcium(II) ion,ADCY9
8814,144,2959,L-Tryptophan,ADCYAP1
3268,1531,550,Zinc,ADH1A
15469,15910,550,Copper,ADH1A
1892,1531,554,Zinc,ADH1B
15201,15910,554,Copper,ADH1B
2509,1531,552,Zinc,ADH4
15312,15910,552,Copper,ADH4
2109,1531,558,Zinc,ADH5
5858,79942,558,potassium cation,ADH5
8925,9727,558,Lauric acid,ADH5
10144,35907,558,Hexahydrocurcumin,ADH5
15244,15910,558,Copper,ADH5
16020,4236,558,Caprylic acid,ADH5
21204,5822,558,(E)-Isoferulic acid,ADH5
3269,1531,555,Zinc,ADH7
15470,15910,555,Copper,ADH7
4437,3032,4451,Stearic acid,ADIPOQ
12593,40089,4451,D-Glucopyranose,ADIPOQ
13972,9988,4451,D-(&minus;)-Fructose,ADIPOQ
14149,7726,4451,Curcumin,ADIPOQ
17634,79938,4451,Calcium(II) ion,ADIPOQ
19904,3876,4451,Berberine,ADIPOQ
1264,1531,4986,Zinc,ADIPOR1
17326,79938,4986,Calcium(II) ion,ADIPOR1
5871,79942,355,potassium cation,ADK
7068,86074,355,Nickel,ADK
18193,79938,355,Calcium(II) ion,ADK
5356,79942,4471,potassium cation,ADM
8547,80001,4471,Manganese,ADM
15721,79939,4471,Chromium,ADM
18283,79938,4471,Calcium(II) ion,ADM
4351,7920,839,Syringic acid,ADORA1
5254,79942,839,potassium cation,ADORA1
17816,79938,839,Calcium(II) ion,ADORA1
4494,3032,840,Stearic acid,ADORA2A
9250,34602,840,iso-Licoflavonol,ADORA2A
17424,79938,840,Calcium(II) ion,ADORA2A
16878,79938,3863,Calcium(II) ion,ADORA3
6044,38619,787,Pentadecanoic acid,ADRA1A
6314,3583,787,Palmitic acid,ADRA1A
8966,9727,787,Lauric acid,ADRA1A
12595,40089,787,D-Glucopyranose,ADRA1A
16545,79938,787,Calcium(II) ion,ADRA1A
19530,3374,787,Butanoic acid,ADRA1A
20960,44788,787,1-Hexanoic acid,ADRA1A
6112,38619,864,Pentadecanoic acid,ADRA1B
6561,3583,864,Palmitic acid,ADRA1B
9085,9727,864,Lauric acid,ADRA1B
17854,79938,864,Calcium(II) ion,ADRA1B
19684,3374,864,Butanoic acid,ADRA1B
21027,44788,864,1-Hexanoic acid,ADRA1B
6048,38619,865,Pentadecanoic acid,ADRA1D
6320,3583,865,Palmitic acid,ADRA1D
8972,9727,865,Lauric acid,ADRA1D
16584,79938,865,Calcium(II) ion,ADRA1D
19525,3374,865,Butanoic acid,ADRA1D
20964,44788,865,1-Hexanoic acid,ADRA1D
7069,86074,877,Nickel,ADRA2A
18264,79938,877,Calcium(II) ion,ADRA2A
7070,86074,939,Nickel,ADRA2C
16338,79938,939,Calcium(II) ion,ADRA2C
19995,3876,939,Berberine,ADRA2C
4086,8367,788,Tyramine,ADRB1
5049,79942,788,potassium cation,ADRB1
16890,79938,788,Calcium(II) ion,ADRB1
19999,3876,788,Berberine,ADRB1
4122,8367,824,Tyramine,ADRB2
5267,79942,824,potassium cation,ADRB2
7071,86074,824,Nickel,ADRB2
12596,40089,824,D-Glucopyranose,ADRB2
17884,79938,824,Calcium(II) ion,ADRB2
20030,3876,824,Berberine,ADRB2
12597,40089,1043,D-Glucopyranose,ADRB3
20008,3876,1043,Berberine,ADRB3
6104,38619,739,Pentadecanoic acid,ADRBK1
6537,3583,739,Palmitic acid,ADRBK1
7072,86074,739,Nickel,ADRBK1
9080,9727,739,Lauric acid,ADRBK1
17761,79938,739,Calcium(II) ion,ADRBK1
19668,3374,739,Butanoic acid,ADRBK1
21018,44788,739,1-Hexanoic acid,ADRBK1
4861,3720,5107,protocatechuic acid,ADSL
12292,84987,5107,DL-Histidine,ADSL
19113,79938,5107,Calcium(II) ion,ADSL
20734,3993,5107,4-Hydroxybenzoic acid,ADSL
9230,122,325,L-(+)-Aspartic acid,ADSS
16998,79938,325,Calcium(II) ion,ADSS
9235,122,329,L-(+)-Aspartic acid,ADSSL1
17471,79938,329,Calcium(II) ion,ADSSL1
2429,1531,747,Zinc,AFG3L2
9799,1530,747,Iron,AFG3L2
21210,5822,747,(E)-Isoferulic acid,AFG3L2
3124,1531,4381,Zinc,AFP
7672,3283,4381,Naringenin,AFP
9190,9727,4381,Lauric acid,AFP
12598,40089,4381,D-Glucopyranose,AFP
18993,79938,4381,Calcium(II) ion,AFP
589,1531,4424,Zinc,AGER
4804,35378,4424,Protocatechuic aldehyde,AGER
6981,32326,4424,Oleanolic acid,AGER
10413,57137,4424,Gallic acid,AGER
12600,40089,4424,D-Glucopyranose,AGER
16703,79938,4424,Calcium(II) ion,AGER
6871,86025,4873,Oxygen,AGL
8507,80001,4873,Manganese,AGL
668,1531,5513,Zinc,AGO1
3195,1531,5514,Zinc,AGO2
3441,120,5514,Vitamin C,AGO2
19359,3374,5514,Butanoic acid,AGO2
4942,79942,3974,potassium cation,AGPAT1
21243,71724,3974,(13E)-13-Docosenoic acid,AGPAT1
16815,79938,4528,Calcium(II) ion,AGPAT2
21252,71724,4528,(13E)-13-Docosenoic acid,AGPAT2
18141,79938,5844,Calcium(II) ion,AGPAT3
21265,71724,5844,(13E)-13-Docosenoic acid,AGPAT3
17731,79938,5840,Calcium(II) ion,AGPAT4
21256,71724,5840,(13E)-13-Docosenoic acid,AGPAT4
18206,79938,5833,Calcium(II) ion,AGPAT5
21263,71724,5833,(13E)-13-Docosenoic acid,AGPAT5
16415,79938,5851,Calcium(II) ion,AGPAT6
21245,71724,5851,(13E)-13-Docosenoic acid,AGPAT6
5324,79942,4145,potassium cation,AGRP
3442,120,3411,Vitamin C,AGT
4194,157,3411,Tocopherol,AGT
5068,79942,3411,potassium cation,AGT
6067,38619,3411,Pentadecanoic acid,AGT
6396,3583,3411,Palmitic acid,AGT
9005,9727,3411,Lauric acid,AGT
12601,40089,3411,D-Glucopyranose,AGT
13973,9988,3411,D-(&minus;)-Fructose,AGT
16990,79938,3411,Calcium(II) ion,AGT
19578,3374,3411,Butanoic acid,AGT
20278,9026,3411,Arachidonic acid,AGT
20984,44788,3411,1-Hexanoic acid,AGT
5364,79942,777,potassium cation,AGTR1
6139,38619,777,Pentadecanoic acid,AGTR1
6652,3583,777,Palmitic acid,AGTR1
9162,9727,777,Lauric acid,AGTR1
12602,40089,777,D-Glucopyranose,AGTR1
18314,79938,777,Calcium(II) ion,AGTR1
19750,3374,777,Butanoic acid,AGTR1
21064,44788,777,1-Hexanoic acid,AGTR1
5022,79942,1501,potassium cation,AGTR2
16808,79938,1501,Calcium(II) ion,AGTR2
20803,1945,1501,3-Phenylpropanoic acid,AGTR2
1962,1531,195,Zinc,AGXT
4751,158,195,PYRIDOXINE,AGXT
10374,139,195,Glycine,AGXT
11430,85497,195,DL-Serine,AGXT
17935,79938,195,Calcium(II) ion,AGXT
10366,139,168,Glycine,AGXT2
3217,1531,2629,Zinc,AHCY
4788,158,2629,PYRIDOXINE,AHCY
4860,3720,2629,protocatechuic acid,AHCY
6014,79942,2629,potassium cation,AHCY
11509,85497,2629,DL-Serine,AHCY
4632,17352,1048,Rhein,AHR
7673,3283,1048,Naringenin,AHR
9263,36842,1048,Isoeugenol,AHR
10292,1081,1048,Hesperetin,AHR
10521,36170,1048,Eugenol,AHR
12604,40089,1048,D-Glucopyranose,AHR
14118,53805,1048,cyanidin,AHR
14151,7726,1048,Curcumin,AHR
14876,37808,1048,Cryptotanshinone,AHR
19905,3876,1048,Berberine,AHR
20279,9026,1048,Arachidonic acid,AHR
16293,79938,4273,Calcium(II) ion,AHSG
4011,32487,2563,ursolic acid,AIFM1
9759,1530,2563,Iron,AIFM1
12605,40089,2563,D-Glucopyranose,AIFM1
18186,79938,2563,Calcium(II) ion,AIFM1
20206,36250,2563,Benzaldehyde,AIFM1
670,1531,1626,Zinc,AK1
9495,1530,1626,Iron,AK1
16770,79938,1626,Calcium(II) ion,AK1
17236,79938,1623,Calcium(II) ion,AK2
18010,79938,1624,Calcium(II) ion,AK8
5794,79942,2217,potassium cation,AKR1A1
10015,1530,2217,Iron,AKR1A1
12607,40089,2217,D-Glucopyranose,AKR1A1
17755,79938,2217,Calcium(II) ion,AKR1A1
20877,46928,2217,2-Methylbutanal,AKR1A1
3444,120,559,Vitamin C,AKR1B1
4195,157,559,Tocopherol,AKR1B1
4333,33430,559,Tanshinone IIA,AKR1B1
4583,66914,559,Salvianolicacid A,AKR1B1
5339,79942,559,potassium cation,AKR1B1
9259,34602,559,iso-Licoflavonol,AKR1B1
9265,36842,559,Isoeugenol,AKR1B1
10021,1530,559,Iron,AKR1B1
10523,36170,559,Eugenol,AKR1B1
11138,10167,559,Ellagic acid,AKR1B1
12608,40089,559,D-Glucopyranose,AKR1B1
13952,42172,559,Decanal,AKR1B1
14153,7726,559,Curcumin,AKR1B1
15270,15910,559,Copper,AKR1B1
15711,79939,559,Chromium,AKR1B1
18200,79938,559,Calcium(II) ion,AKR1B1
20034,3876,559,Berberine,AKR1B1
20074,3580,559,Benzoic acid,AKR1B1
20611,35360,559,7-Hydroxy-2-(4-hydroxyphenyl)-6-(3-methyl-2-buten-1-yl)-4H-chromen-4-one,AKR1B1
20880,46928,559,2-Methylbutanal,AKR1B1
21050,44788,559,1-Hexanoic acid,AKR1B1
5698,79942,2218,potassium cation,AKR1B10
9266,36842,2218,Isoeugenol,AKR1B10
10012,1530,2218,Iron,AKR1B10
10524,36170,2218,Eugenol,AKR1B10
17104,79938,2218,Calcium(II) ion,AKR1B10
20075,3580,2218,Benzoic acid,AKR1B10
20888,46928,2218,2-Methylbutanal,AKR1B10
393,1531,592,Zinc,AKR1C1
5605,79942,592,potassium cation,AKR1C1
7674,3283,592,Naringenin,AKR1C1
9267,36842,592,Isoeugenol,AKR1C1
10010,1530,592,Iron,AKR1C1
10525,36170,592,Eugenol,AKR1C1
16537,79938,592,Calcium(II) ion,AKR1C1
20076,3580,592,Benzoic acid,AKR1C1
20873,46928,592,2-Methylbutanal,AKR1C1
5607,79942,600,potassium cation,AKR1C2
9268,36842,600,Isoeugenol,AKR1C2
10008,1530,600,Iron,AKR1C2
16539,79938,600,Calcium(II) ion,AKR1C2
20871,46928,600,2-Methylbutanal,AKR1C2
20930,47400,600,1-phenyl-1,AKR1C2
403,1531,589,Zinc,AKR1C3
5608,79942,589,potassium cation,AKR1C3
7675,3283,589,Naringenin,AKR1C3
9269,36842,589,Isoeugenol,AKR1C3
10009,1530,589,Iron,AKR1C3
10341,36039,589,glycycoumarin,AKR1C3
10526,36170,589,Eugenol,AKR1C3
16546,79938,589,Calcium(II) ion,AKR1C3
20077,3580,589,Benzoic acid,AKR1C3
20872,46928,589,2-Methylbutanal,AKR1C3
5928,79942,587,potassium cation,AKR1C4
10016,1530,587,Iron,AKR1C4
18551,79938,587,Calcium(II) ion,AKR1C4
