FD1: TOM formula 1 known to treat Diabetes mellitus,,,,
Idx,compID,geneID,CompName,GeneSymbol
22834,9026,5485,Arachidonic acid,ABCD3
9694,38621,5501,Lignoceric acid,ABCD4
18737,4236,5501,Caprylic acid,ABCD4
10676,1530,5492,Iron,ABCE1
3160,1531,5479,Zinc,ABCF2
16138,40089,5479,D-Glucopyranose,ABCF2
906,1531,728,Zinc,ABCG1
4333,3032,728,Stearic acid,ABCG1
6850,3583,728,Palmitic acid,ABCG1
7879,86074,728,Nickel,ABCG1
22835,9026,728,Arachidonic acid,ABCG1
23166,8862,728,Allantoin,ABCG1
23406,3993,728,4-Hydroxybenzoic acid,ABCG1
3405,34914,3338,Wogonin,ABCG2
10681,1530,3338,Iron,ABCG2
13690,31797,3338,DL-Methionine,ABCG2
18564,79939,3338,Chromium,ABCG2
22825,35029,3338,Baicalein,ABCG2
23171,8862,3338,Allantoin,ABCG2
23452,3993,3338,4-Hydroxybenzoic acid,ABCG2
16139,40089,5493,D-Glucopyranose,ABCG4
2733,1531,4893,Zinc,ABCG5
4322,33749,4893,Stigmasterol,ABCG5
16094,33231,4893,Diosgenin,ABCG5
23172,8862,4893,Allantoin,ABCG5
23444,3993,4893,4-Hydroxybenzoic acid,ABCG5
4323,33749,5486,Stigmasterol,ABCG8
16095,33231,5486,Diosgenin,ABCG8
23177,8862,5486,Allantoin,ABCG8
23439,3993,5486,4-Hydroxybenzoic acid,ABCG8
12494,8660,5005,DL-Proline,ABHD5
18941,79938,5005,Calcium(II) ion,ABHD5
6189,10237,751,Phenol,ABL1
8455,35694,751,Myristicin,ABL1
8521,6911,751,Myristic acid,ABL1
11058,57137,751,Gallic acid,ABL1
12849,31797,751,DL-Methionine,ABL1
18647,79939,751,Chromium,ABL1
13987,9038,5099,DL-Isoleucine,ACAA1
18750,4236,5099,Caprylic acid,ACAA1
20094,79938,5099,Calcium(II) ion,ACAA1
14066,9038,5097,DL-Isoleucine,ACAA2
20848,79938,5097,Calcium(II) ion,ACAA2
6851,3583,270,Palmitic acid,ACACA
16144,40089,270,D-Glucopyranose,ACACA
17530,9988,270,D-(&minus;)-Fructose,ACACA
23084,126,270,Alpha-Linolenic acid,ACACA
497,1531,267,Zinc,ACACB
4025,36879,267,Vanillin,ACACB
4425,3032,267,Stearic acid,ACACB
6980,3583,267,Palmitic acid,ACACB
7486,4006,267,Palmitelaidic acid,ACACB
7686,86025,267,Oxygen,ACACB
10821,86925,267,hexahydro-2-oxo-1h-thieno(3,ACACB
11479,35889,267,Ethylene,ACACB
13906,9038,267,DL-Isoleucine,ACACB
15050,27647,267,DL-Glutamic acid,ACACB
17531,9988,267,D-(&minus;)-Fructose,ACACB
18732,4236,267,Caprylic acid,ACACB
19265,79938,267,Calcium(II) ion,ACACB
23124,8862,267,Allantoin,ACACB
23651,44788,267,1-Hexanoic acid,ACACB
23838,71724,267,(13E)-13-Docosenoic acid,ACACB
20885,79938,1577,Calcium(II) ion,ACAD8
6934,3583,2480,Palmitic acid,ACADM
18707,4236,2480,Caprylic acid,ACADM
18852,79938,2480,Calcium(II) ion,ACADM
2983,1531,620,Zinc,ACADS
4458,3032,620,Stearic acid,ACADS
7405,3583,620,Palmitic acid,ACADS
7698,86025,620,Oxygen,ACADS
18787,4236,620,Caprylic acid,ACADS
21504,79938,620,Calcium(II) ion,ACADS
22416,3374,620,Butanoic acid,ACADS
807,1531,717,Zinc,ACADSB
13934,9038,717,DL-Isoleucine,ACADSB
19537,79938,717,Calcium(II) ion,ACADSB
4144,157,1296,Tocopherol,ACAT1
4324,33749,1296,Stigmasterol,ACAT1
5196,79942,1296,potassium cation,ACAT1
7712,86025,1296,Oxygen,ACAT1
14088,9038,1296,DL-Isoleucine,ACAT1
21052,79938,1296,Calcium(II) ion,ACAT1
23176,8862,1296,Allantoin,ACAT1
7703,86025,1814,Oxygen,ACAT2
19612,79938,1814,Calcium(II) ion,ACAT2
23165,8862,1814,Allantoin,ACAT2
10742,1530,2628,Iron,ACCS
11677,35889,2628,Ethylene,ACCS
13321,31797,2628,DL-Methionine,ACCS
15878,27647,2628,DL-Glutamic acid,ACCS
21158,79938,2628,Calcium(II) ion,ACCS
10725,1530,39139,Iron,ACCSL
11476,35889,39139,Ethylene,ACCSL
12797,31797,39139,DL-Methionine,ACCSL
15753,27647,39139,DL-Glutamic acid,ACCSL
19237,79938,39139,Calcium(II) ion,ACCSL
2190,1531,778,Zinc,ACE
5134,79942,778,potassium cation,ACE
6451,10237,778,Phenol,ACE
11646,35889,778,Ethylene,ACE
12615,8660,778,DL-Proline,ACE
13215,31797,778,DL-Methionine,ACE
15434,27647,778,DL-Glutamic acid,ACE
16146,40089,778,D-Glucopyranose,ACE
17533,9988,778,D-(&minus;)-Fructose,ACE
18052,15910,778,Copper,ACE
20785,79938,778,Calcium(II) ion,ACE
1947,1531,272,Zinc,ACHE
3443,120,272,Vitamin C,ACHE
4145,157,272,Tocopherol,ACHE
5087,79942,272,potassium cation,ACHE
6413,10237,272,Phenol,ACHE
7880,86074,272,Nickel,ACHE
8742,49062,272,Methylparaben,ACHE
15374,27647,272,DL-Glutamic acid,ACHE
16147,40089,272,D-Glucopyranose,ACHE
18008,15910,272,Copper,ACHE
18685,35662,272,Catalpol,ACHE
20556,79938,272,Calcium(II) ion,ACHE
22294,3374,272,Butanoic acid,ACHE
22585,3876,272,Berberine,ACHE
23354,1622,272,4-Methylphenol,ACHE
2848,1531,4563,Zinc,ACLY
5768,79942,4563,potassium cation,ACLY
7385,3583,4563,Palmitic acid,ACLY
12372,85497,4563,DL-Serine,ACLY
15572,27647,4563,DL-Glutamic acid,ACLY
16148,40089,4563,D-Glucopyranose,ACLY
17534,9988,4563,D-(&minus;)-Fructose,ACLY
23085,126,4563,Alpha-Linolenic acid,ACLY
1100,1531,5354,Zinc,ACMSD
9042,80001,5354,Manganese,ACMSD
10259,1530,5354,Iron,ACMSD
18393,79939,5354,Chromium,ACMSD
19838,79938,5354,Calcium(II) ion,ACMSD
1838,1531,5805,Zinc,ACO1
4539,9759,5805,Pyroglutamic acid,ACO1
4669,158,5805,PYRIDOXINE,ACO1
7881,86074,5805,Nickel,ACO1
9213,80001,5805,Manganese,ACO1
10374,1530,5805,Iron,ACO1
11609,35889,5805,Ethylene,ACO1
15349,27647,5805,DL-Glutamic acid,ACO1
17979,15910,5805,Copper,ACO1
3236,1531,1632,Zinc,ACO2
4589,9759,1632,Pyroglutamic acid,ACO2
4712,158,1632,PYRIDOXINE,ACO2
9574,80001,1632,Manganese,ACO2
10650,1530,1632,Iron,ACO2
13514,31797,1632,DL-Methionine,ACO2
14895,84987,1632,DL-Histidine,ACO2
15671,27647,1632,DL-Glutamic acid,ACO2
16149,40089,1632,D-Glucopyranose,ACO2
18257,15910,1632,Copper,ACO2
21747,79938,1632,Calcium(II) ion,ACO2
23863,7890,1632,(+/-)-Eucalyptol,ACO2
3083,1531,3784,Zinc,ACOT13
5918,35692,3784,Phenylacetic acid,ACOT13
10748,1530,3784,Iron,ACOT13
23455,3993,3784,4-Hydroxybenzoic acid,ACOT13
2165,1531,2573,Zinc,ACOX1
7269,3583,2573,Palmitic acid,ACOX1
8668,6911,2573,Myristic acid,ACOX1
9672,38621,2573,Lignoceric acid,ACOX1
17535,9988,2573,D-(&minus;)-Fructose,ACOX1
18770,4236,2573,Caprylic acid,ACOX1
20761,79938,2573,Calcium(II) ion,ACOX1
23059,37966,2573,Arachidic acid,ACOX1
23434,3993,2573,4-Hydroxybenzoic acid,ACOX1
23722,44788,2573,1-Hexanoic acid,ACOX1
5706,79942,765,potassium cation,ACP1
7307,3583,765,Palmitic acid,ACP1
9350,80001,765,Manganese,ACP1
1595,1531,2737,Zinc,ACPP
4531,9759,2737,Pyroglutamic acid,ACPP
5018,79942,2737,potassium cation,ACPP
5897,35692,2737,Phenylacetic acid,ACPP
6346,10237,2737,Phenol,ACPP
6750,38619,2737,Pentadecanoic acid,ACPP
7153,3583,2737,Palmitic acid,ACPP
11578,35889,2737,Ethylene,ACPP
11827,31765,2737,DL-Valine,ACPP
12174,85497,2737,DL-Serine,ACPP
12578,8660,2737,DL-Proline,ACPP
14532,84987,2737,DL-Histidine,ACPP
15299,27647,2737,DL-Glutamic acid,ACPP
17936,15910,2737,Copper,ACPP
20241,79938,2737,Calcium(II) ion,ACPP
14897,84987,5148,DL-Histidine,ACR
21753,79938,5148,Calcium(II) ion,ACR
7364,3583,3732,Palmitic acid,ACSBG1
9674,38621,3732,Lignoceric acid,ACSBG1
18782,4236,3732,Caprylic acid,ACSBG1
23833,71724,3732,(13E)-13-Docosenoic acid,ACSBG1
7289,3583,353,Palmitic acid,ACSL1
8675,6911,353,Myristic acid,ACSL1
9666,38621,353,Lignoceric acid,ACSL1
9895,9727,353,Lauric acid,ACSL1
18071,15910,353,Copper,ACSL1
18501,79939,353,Chromium,ACSL1
18799,4236,353,Caprylic acid,ACSL1
3444,120,686,Vitamin C,ACSL4
7101,3583,686,Palmitic acid,ACSL4
9653,38621,686,Lignoceric acid,ACSL4
11768,153,686,Eicosapentanoic acid,ACSL4
18738,4236,686,Caprylic acid,ACSL4
15161,27647,349,DL-Glutamic acid,ACSS2
21856,79938,349,Calcium(II) ion,ACSS2
22176,3374,349,Butanoic acid,ACSS2
20159,79938,39070,Calcium(II) ion,ACTL10
4146,157,734,Tocopherol,ACVRL1
7883,86074,734,Nickel,ACVRL1
9994,122,319,L-(+)-Aspartic acid,ACY1
2820,1531,330,Zinc,ACY3
10007,122,330,L-(+)-Aspartic acid,ACY3
5397,79942,1844,potassium cation,ACYP2
684,1531,1144,Zinc,ADA
6187,10237,1144,Phenol,ADA
15085,27647,1144,DL-Glutamic acid,ADA
19415,79938,1144,Calcium(II) ion,ADA
2737,1531,3358,Zinc,ADAM10
4568,9759,3358,Pyroglutamic acid,ADAM10
21296,79938,3358,Calcium(II) ion,ADAM10
23474,37708,3358,3-Decanone,ADAM10
1824,1531,3515,Zinc,ADAM17
20431,79938,3515,Calcium(II) ion,ADAM17
21952,3374,3515,Butanoic acid,ADAM17
23795,36229,3515,(S)-(-)-Rosmarinic acid,ADAM17
2789,1531,5671,Zinc,ADAM19
2559,1531,5675,Zinc,ADAM23
4598,9759,1985,Pyroglutamic acid,ADAM28
7661,86025,1985,Oxygen,ADAM28
1083,1531,4506,Zinc,ADAM33
19824,79938,4506,Calcium(II) ion,ADAM33
16159,40089,4527,D-Glucopyranose,ADAM8
2250,1531,5686,Zinc,ADAMTS1
16160,40089,5686,D-Glucopyranose,ADAMTS1
18511,79939,5686,Chromium,ADAMTS1
1188,1531,5699,Zinc,ADAMTS12
12855,31797,5290,DL-Methionine,ADAMTS13
15578,27647,5669,DL-Glutamic acid,ADAMTS2
21427,79938,5669,Calcium(II) ion,ADAMTS2
2232,1531,5689,Zinc,ADAMTS3
835,1531,4390,Zinc,ADAMTS4
19575,79938,4390,Calcium(II) ion,ADAMTS4
2249,1531,2917,Zinc,ADAMTS5
18495,79939,2917,Chromium,ADAMTS5
20849,79938,2917,Calcium(II) ion,ADAMTS5
2792,1531,5673,Zinc,ADAMTS8
16,1531,5692,Zinc,ADAMTS9
15776,27647,5586,DL-Glutamic acid,ADAR
2083,1531,352,Zinc,ADCY1
9276,80001,352,Manganese,ADCY1
20664,79938,352,Calcium(II) ion,ADCY1
1239,1531,2333,Zinc,ADCY2
4949,79942,2333,potassium cation,ADCY2
6302,10237,2333,Phenol,ADCY2
9068,80001,2333,Manganese,ADCY2
15227,27647,2333,DL-Glutamic acid,ADCY2
19939,79938,2333,Calcium(II) ion,ADCY2
2734,1531,4803,Zinc,ADCY3
9456,80001,4803,Manganese,ADCY3
21292,79938,4803,Calcium(II) ion,ADCY3
1783,1531,4807,Zinc,ADCY4
9202,80001,4807,Manganese,ADCY4
20399,79938,4807,Calcium(II) ion,ADCY4
15,1531,2335,Zinc,ADCY5
8759,80001,2335,Manganese,ADCY5
18811,79938,2335,Calcium(II) ion,ADCY5
1800,1531,4806,Zinc,ADCY6
3446,120,4806,Vitamin C,ADCY6
9204,80001,4806,Manganese,ADCY6
20406,79938,4806,Calcium(II) ion,ADCY6
2837,1531,4802,Zinc,ADCY7
9481,80001,4802,Manganese,ADCY7
21387,79938,4802,Calcium(II) ion,ADCY7
2237,1531,4804,Zinc,ADCY8
9321,80001,4804,Manganese,ADCY8
15448,27647,4804,DL-Glutamic acid,ADCY8
20833,79938,4804,Calcium(II) ion,ADCY8
16161,40089,4805,D-Glucopyranose,ADCY9
20742,79938,4805,Calcium(II) ion,ADCY9
9604,144,2959,L-Tryptophan,ADCYAP1
3268,1531,550,Zinc,ADH1A
5867,2102,550,Phenylethyl alcohol,ADH1A
5963,2089,550,Phenylacetaldehyde,ADH1A
11752,35889,550,Ethylene,ADH1A
14162,9038,550,DL-Isoleucine,ADH1A
18261,15910,550,Copper,ADH1A
1892,1531,554,Zinc,ADH1B
5860,2102,554,Phenylethyl alcohol,ADH1B
5949,2089,554,Phenylacetaldehyde,ADH1B
11616,35889,554,Ethylene,ADH1B
14027,9038,554,DL-Isoleucine,ADH1B
17993,15910,554,Copper,ADH1B
2509,1531,552,Zinc,ADH4
5872,2102,552,Phenylethyl alcohol,ADH4
5955,2089,552,Phenylacetaldehyde,ADH4
11669,35889,552,Ethylene,ADH4
14090,9038,552,DL-Isoleucine,ADH4
18104,15910,552,Copper,ADH4
2109,1531,558,Zinc,ADH5
5667,79942,558,potassium cation,ADH5
5864,2102,558,Phenylethyl alcohol,ADH5
5951,2089,558,Phenylacetaldehyde,ADH5
9696,9727,558,Lauric acid,ADH5
11637,35889,558,Ethylene,ADH5
14048,9038,558,DL-Isoleucine,ADH5
18036,15910,558,Copper,ADH5
18696,4236,558,Caprylic acid,ADH5
3269,1531,555,Zinc,ADH7
5871,2102,555,Phenylethyl alcohol,ADH7
5964,2089,555,Phenylacetaldehyde,ADH7
11753,35889,555,Ethylene,ADH7
14163,9038,555,DL-Isoleucine,ADH7
18262,15910,555,Copper,ADH7
4057,8960,4451,Umbelliferone,ADIPOQ
4334,3032,4451,Stearic acid,ADIPOQ
16163,40089,4451,D-Glucopyranose,ADIPOQ
17536,9988,4451,D-(&minus;)-Fructose,ADIPOQ
20270,79938,4451,Calcium(II) ion,ADIPOQ
22464,3876,4451,Berberine,ADIPOQ
1264,1531,4986,Zinc,ADIPOR1
19962,79938,4986,Calcium(II) ion,ADIPOR1
5680,79942,355,potassium cation,ADK
7885,86074,355,Nickel,ADK
20829,79938,355,Calcium(II) ion,ADK
5165,79942,4471,potassium cation,ADM
9337,80001,4471,Manganese,ADM
18506,79939,4471,Chromium,ADM
20919,79938,4471,Calcium(II) ion,ADM
5063,79942,839,potassium cation,ADORA1
15353,27647,839,DL-Glutamic acid,ADORA1
20452,79938,839,Calcium(II) ion,ADORA1
23198,630,839,Adenosine,ADORA1
4391,3032,840,Stearic acid,ADORA2A
6319,10237,840,Phenol,ADORA2A
15255,27647,840,DL-Glutamic acid,ADORA2A
20060,79938,840,Calcium(II) ion,ADORA2A
23195,630,840,Adenosine,ADORA2A
23196,630,967,Adenosine,ADORA2B
15771,27647,3863,DL-Glutamic acid,ADORA3
19514,79938,3863,Calcium(II) ion,ADORA3
23197,630,1210,Adenosine,ADORA3
23199,630,3863,Adenosine,ADORA3
4495,9759,787,Pyroglutamic acid,ADRA1A
6696,38619,787,Pentadecanoic acid,ADRA1A
6966,3583,787,Palmitic acid,ADRA1A
9737,9727,787,Lauric acid,ADRA1A
16165,40089,787,D-Glucopyranose,ADRA1A
19181,79938,787,Calcium(II) ion,ADRA1A
22124,3374,787,Butanoic acid,ADRA1A
23636,44788,787,1-Hexanoic acid,ADRA1A
6764,38619,864,Pentadecanoic acid,ADRA1B
7213,3583,864,Palmitic acid,ADRA1B
9856,9727,864,Lauric acid,ADRA1B
20490,79938,864,Calcium(II) ion,ADRA1B
22278,3374,864,Butanoic acid,ADRA1B
23703,44788,864,1-Hexanoic acid,ADRA1B
4490,9759,865,Pyroglutamic acid,ADRA1D
6700,38619,865,Pentadecanoic acid,ADRA1D
6972,3583,865,Palmitic acid,ADRA1D
9743,9727,865,Lauric acid,ADRA1D
19220,79938,865,Calcium(II) ion,ADRA1D
22119,3374,865,Butanoic acid,ADRA1D
23640,44788,865,1-Hexanoic acid,ADRA1D
4491,9759,877,Pyroglutamic acid,ADRA2A
7886,86074,877,Nickel,ADRA2A
20900,79938,877,Calcium(II) ion,ADRA2A
7887,86074,939,Nickel,ADRA2C
18974,79938,939,Calcium(II) ion,ADRA2C
22555,3876,939,Berberine,ADRA2C
4858,79942,788,potassium cation,ADRB1
19526,79938,788,Calcium(II) ion,ADRB1
22559,3876,788,Berberine,ADRB1
5076,79942,824,potassium cation,ADRB2
7888,86074,824,Nickel,ADRB2
16166,40089,824,D-Glucopyranose,ADRB2
20520,79938,824,Calcium(II) ion,ADRB2
22590,3876,824,Berberine,ADRB2
16167,40089,1043,D-Glucopyranose,ADRB3
22568,3876,1043,Berberine,ADRB3
6756,38619,739,Pentadecanoic acid,ADRBK1
7189,3583,739,Palmitic acid,ADRBK1
7889,86074,739,Nickel,ADRBK1
9851,9727,739,Lauric acid,ADRBK1
20397,79938,739,Calcium(II) ion,ADRBK1
22262,3374,739,Butanoic acid,ADRBK1
23694,44788,739,1-Hexanoic acid,ADRBK1
7862,3678,5107,Oxalic acid,ADSL
14193,9038,5107,DL-Isoleucine,ADSL
14896,84987,5107,DL-Histidine,ADSL
21749,79938,5107,Calcium(II) ion,ADSL
23457,3993,5107,4-Hydroxybenzoic acid,ADSL
10001,122,325,L-(+)-Aspartic acid,ADSS
19634,79938,325,Calcium(II) ion,ADSS
10006,122,329,L-(+)-Aspartic acid,ADSSL1
20107,79938,329,Calcium(II) ion,ADSSL1
2429,1531,747,Zinc,AFG3L2
10494,1530,747,Iron,AFG3L2
3124,1531,4381,Zinc,AFP
5920,35692,4381,Phenylacetic acid,AFP
5975,10237,4381,Phenol,AFP
9961,9727,4381,Lauric acid,AFP
16168,40089,4381,D-Glucopyranose,AFP
21629,79938,4381,Calcium(II) ion,AFP
22688,35029,4381,Baicalein,AFP
23203,9210,4381,Acetic acid,AFP
17491,732,4753,D-(-)-Mannitol,AFUA_2G10660
17490,732,4752,D-(-)-Mannitol,AFUA_4G14450
589,1531,4424,Zinc,AGER
11060,57137,4424,Gallic acid,AGER
16170,40089,4424,D-Glucopyranose,AGER
19339,79938,4424,Calcium(II) ion,AGER
7653,86025,4873,Oxygen,AGL
9297,80001,4873,Manganese,AGL
668,1531,5513,Zinc,AGO1
3195,1531,5514,Zinc,AGO2
3447,120,5514,Vitamin C,AGO2
6645,10237,5514,Phenol,AGO2
21953,3374,5514,Butanoic acid,AGO2
4751,79942,3974,potassium cation,AGPAT1
23806,71724,3974,(13E)-13-Docosenoic acid,AGPAT1
19451,79938,4528,Calcium(II) ion,AGPAT2
23815,71724,4528,(13E)-13-Docosenoic acid,AGPAT2
20777,79938,5844,Calcium(II) ion,AGPAT3
23828,71724,5844,(13E)-13-Docosenoic acid,AGPAT3
20367,79938,5840,Calcium(II) ion,AGPAT4
23819,71724,5840,(13E)-13-Docosenoic acid,AGPAT4
20842,79938,5833,Calcium(II) ion,AGPAT5
23826,71724,5833,(13E)-13-Docosenoic acid,AGPAT5
19051,79938,5851,Calcium(II) ion,AGPAT6
23808,71724,5851,(13E)-13-Docosenoic acid,AGPAT6
5133,79942,4145,potassium cation,AGRP
15433,27647,4145,DL-Glutamic acid,AGRP
3448,120,3411,Vitamin C,AGT
4147,157,3411,Tocopherol,AGT
4877,79942,3411,potassium cation,AGT
6719,38619,3411,Pentadecanoic acid,AGT
7048,3583,3411,Palmitic acid,AGT
9776,9727,3411,Lauric acid,AGT
11509,35889,3411,Ethylene,AGT
12902,31797,3411,DL-Methionine,AGT
15985,27647,3411,DL-Glutamic acid,AGT
16171,40089,3411,D-Glucopyranose,AGT
17537,9988,3411,D-(&minus;)-Fructose,AGT
19626,79938,3411,Calcium(II) ion,AGT
22172,3374,3411,Butanoic acid,AGT
22837,9026,3411,Arachidonic acid,AGT
23660,44788,3411,1-Hexanoic acid,AGT
5173,79942,777,potassium cation,AGTR1
6791,38619,777,Pentadecanoic acid,AGTR1
7304,3583,777,Palmitic acid,AGTR1
9933,9727,777,Lauric acid,AGTR1
16172,40089,777,D-Glucopyranose,AGTR1
20950,79938,777,Calcium(II) ion,AGTR1
22344,3374,777,Butanoic acid,AGTR1
23740,44788,777,1-Hexanoic acid,AGTR1
1962,1531,195,Zinc,AGXT
4672,158,195,PYRIDOXINE,AGXT
7818,3678,195,Oxalic acid,AGXT
11051,139,195,Glycine,AGXT
12201,85497,195,DL-Serine,AGXT
15379,27647,195,DL-Glutamic acid,AGXT
20571,79938,195,Calcium(II) ion,AGXT
21917,37774,195,Calcium oxalate,AGXT
23140,8862,195,Allantoin,AGXT
11043,139,168,Glycine,AGXT2
11898,31765,168,DL-Valine,AGXT2
23194,8862,168,Allantoin,AGXT2
3217,1531,2629,Zinc,AHCY
4709,158,2629,PYRIDOXINE,AHCY
5823,79942,2629,potassium cation,AHCY
12280,85497,2629,DL-Serine,AHCY
13500,31797,2629,DL-Methionine,AHCY
6587,10237,1048,Phenol,AHR
7760,3678,1048,Oxalic acid,AHR
10030,36842,1048,Isoeugenol,AHR
11168,36170,1048,Eugenol,AHR
16174,40089,1048,D-Glucopyranose,AHR
22465,3876,1048,Berberine,AHR
22652,45104,1048,Benzylideneacetone,AHR
22660,38528,1048,Baicalin,AHR
22690,35029,1048,Baicalein,AHR
22838,9026,1048,Arachidonic acid,AHR
18929,79938,4273,Calcium(II) ion,AHSG
10454,1530,2563,Iron,AIFM1
15446,27647,2563,DL-Glutamic acid,AIFM1
16175,40089,2563,D-Glucopyranose,AIFM1
20822,79938,2563,Calcium(II) ion,AIFM1
670,1531,1626,Zinc,AK1
10190,1530,1626,Iron,AK1
19406,79938,1626,Calcium(II) ion,AK1
19872,79938,1623,Calcium(II) ion,AK2
20646,79938,1624,Calcium(II) ion,AK8
5603,79942,2217,potassium cation,AKR1A1
10710,1530,2217,Iron,AKR1A1
16177,40089,2217,D-Glucopyranose,AKR1A1
20391,79938,2217,Calcium(II) ion,AKR1A1
3403,34914,559,Wogonin,AKR1B1
3450,120,559,Vitamin C,AKR1B1
4110,8960,559,Umbelliferone,AKR1B1
4148,157,559,Tocopherol,AKR1B1
5148,79942,559,potassium cation,AKR1B1
5910,35692,559,Phenylacetic acid,AKR1B1
10032,36842,559,Isoeugenol,AKR1B1
10716,1530,559,Iron,AKR1B1
11170,36170,559,Eugenol,AKR1B1
16178,40089,559,D-Glucopyranose,AKR1B1
18062,15910,559,Copper,AKR1B1
18496,79939,559,Chromium,AKR1B1
20836,79938,559,Calcium(II) ion,AKR1B1
22594,3876,559,Berberine,AKR1B1
22814,35029,559,Baicalein,AKR1B1
23726,44788,559,1-Hexanoic acid,AKR1B1
5507,79942,2218,potassium cation,AKR1B10
10033,36842,2218,Isoeugenol,AKR1B10
10707,1530,2218,Iron,AKR1B10
11171,36170,2218,Eugenol,AKR1B10
19740,79938,2218,Calcium(II) ion,AKR1B10
393,1531,592,Zinc,AKR1C1
5414,79942,592,potassium cation,AKR1C1
10034,36842,592,Isoeugenol,AKR1C1
10705,1530,592,Iron,AKR1C1
11172,36170,592,Eugenol,AKR1C1
19173,79938,592,Calcium(II) ion,AKR1C1
3986,36879,600,Vanillin,AKR1C2
5416,79942,600,potassium cation,AKR1C2
5929,2089,600,Phenylacetaldehyde,AKR1C2
10035,36842,600,Isoeugenol,AKR1C2
