FD9: TOM formula 9 known to treat Diabetes mellitus,,,,
Idx,compID,geneID,CompName_afterADMET,GeneSymbol
3,32487,738,ursolic acid,AKT1
44,32320,738,TERPINOLENE,AKT1
101,3032,738,Stearic acid,AKT1
2110,3967,738,Quercetin,AKT1
3551,10237,738,Phenol,AKT1
3871,32326,738,Oleanolic acid,AKT1
4115,57137,738,Gallic acid,AKT1
4825,7783,738,DL-TYROSINE,AKT1
5169,9038,738,DL-Isoleucine,AKT1
5836,27647,738,DL-Glutamic acid,AKT1
7178,10739,738,(.+/-.)-Tartaric acid,AKT1
4116,57137,1331,Gallic acid,ALAD
6044,27647,1331,DL-Glutamic acid,ALAD
194,3032,4730,Stearic acid,ALB
1861,3967,4730,Quercetin,ALB
3038,10237,4730,Phenol,ALB
3815,4006,4730,Palmitelaidic acid,ALB
4117,57137,4730,Gallic acid,ALB
4571,31765,4730,DL-Valine,ALB
4759,7783,4730,DL-TYROSINE,ALB
5142,9038,4730,DL-Isoleucine,ALB
5762,27647,4730,DL-Glutamic acid,ALB
6445,732,4730,D-(-)-Mannitol,ALB
6578,5525,4730,Benzyl alcohol,ALB
6596,1622,4730,4-Methylphenol,ALB
6649,35274,4730,2-Methylphenol,ALB
7144,10739,4730,(.+/-.)-Tartaric acid,ALB
2843,9759,446,Pyroglutamic acid,ALDH18A1
3257,10237,446,Phenol,ALDH18A1
5014,9038,446,DL-Isoleucine,ALDH18A1
5448,27647,446,DL-Glutamic acid,ALDH18A1
6696,31875,446,2-Azetidinecarboxylic acid,ALDH18A1
1812,3967,605,Quercetin,ALDH1A1
4567,31765,605,DL-Valine,ALDH1A1
6196,27647,605,DL-Glutamic acid,ALDH1A1
4614,31765,612,DL-Valine,ALDH1A2
6250,27647,612,DL-Glutamic acid,ALDH1A2
4541,31765,608,DL-Valine,ALDH1A3
6158,27647,608,DL-Glutamic acid,ALDH1A3
608,3967,609,Quercetin,ALDH1B1
4514,31765,609,DL-Valine,ALDH1B1
6104,27647,609,DL-Glutamic acid,ALDH1B1
4510,31765,234,DL-Valine,ALDH1L1
6097,27647,234,DL-Glutamic acid,ALDH1L1
2321,3967,598,Quercetin,ALDH2
3024,35692,598,Phenylacetic acid,ALDH2
4601,31765,598,DL-Valine,ALDH2
6231,27647,598,DL-Glutamic acid,ALDH2
4623,31765,604,DL-Valine,ALDH3A1
6260,27647,604,DL-Glutamic acid,ALDH3A1
1117,3967,613,Quercetin,ALDH3A2
2989,35692,613,Phenylacetic acid,ALDH3A2
4536,31765,613,DL-Valine,ALDH3A2
6145,27647,613,DL-Glutamic acid,ALDH3A2
4612,31765,602,DL-Valine,ALDH3B2
6245,27647,602,DL-Glutamic acid,ALDH3B2
1922,3967,628,Quercetin,ALDH4A1
4577,31765,628,DL-Valine,ALDH4A1
5785,27647,628,DL-Glutamic acid,ALDH4A1
6739,31875,628,2-Azetidinecarboxylic acid,ALDH4A1
71,133,386,Succinic acid,ALDH5A1
1551,3967,386,Quercetin,ALDH5A1
4554,31765,386,DL-Valine,ALDH5A1
5678,27647,386,DL-Glutamic acid,ALDH5A1
1169,3967,603,Quercetin,ALDH6A1
4538,31765,603,DL-Valine,ALDH6A1
6149,27647,603,DL-Glutamic acid,ALDH6A1
4506,31765,614,DL-Valine,ALDH7A1
6089,27647,614,DL-Glutamic acid,ALDH7A1
4534,31765,607,DL-Valine,ALDH9A1
6144,27647,607,DL-Glutamic acid,ALDH9A1
1265,3967,2293,Quercetin,ALDOA
5295,9038,2293,DL-Isoleucine,ALDOA
5291,9038,2294,DL-Isoleucine,ALDOB
2502,3967,4191,Quercetin,ALOX12
3951,34790,4191,Nepetin,ALOX12
1545,3967,4778,Quercetin,ALOX12B
5103,9038,4778,DL-Isoleucine,ALOX12B
1898,3967,3756,Quercetin,ALOX15
3505,10237,3756,Phenol,ALOX15
3956,34790,3756,Nepetin,ALOX15
548,3967,4188,Quercetin,ALOX15B
4991,9038,4188,DL-Isoleucine,ALOX15B
669,3967,707,Quercetin,ALOX5
3947,34790,707,Nepetin,ALOX5
4460,36170,707,Eugenol,ALOX5
5416,27647,707,DL-Glutamic acid,ALOX5
539,3967,3348,Quercetin,ALOX5AP
1548,3967,4777,Quercetin,ALOXE3
5104,9038,4777,DL-Isoleucine,ALOXE3
136,3032,4715,Stearic acid,ALPL
237,37536,4715,Salidroside,ALPL
2860,9759,4715,Pyroglutamic acid,ALPL
3028,35692,4715,Phenylacetic acid,ALPL
3039,10237,4715,Phenol,ALPL
4228,36170,4715,Eugenol,ALPL
4519,31765,4715,DL-Valine,ALPL
5006,9038,4715,DL-Isoleucine,ALPL
5410,27647,4715,DL-Glutamic acid,ALPL
6552,5525,4715,Benzyl alcohol,ALPL
7029,10739,4715,(.+/-.)-Tartaric acid,ALPL
132,3032,3751,Stearic acid,ALPP
2846,9759,3751,Pyroglutamic acid,ALPP
2980,35692,3751,Phenylacetic acid,ALPP
3200,10237,3751,Phenol,ALPP
4511,31765,3751,DL-Valine,ALPP
4984,9038,3751,DL-Isoleucine,ALPP
5366,27647,3751,DL-Glutamic acid,ALPP
6551,5525,3751,Benzyl alcohol,ALPP
7012,10739,3751,(.+/-.)-Tartaric acid,ALPP
192,3032,1322,Stearic acid,ALPPL2
2896,9759,1322,Pyroglutamic acid,ALPPL2
3003,35692,1322,Phenylacetic acid,ALPPL2
3502,10237,1322,Phenol,ALPPL2
4572,31765,1322,DL-Valine,ALPPL2
5144,9038,1322,DL-Isoleucine,ALPPL2
5766,27647,1322,DL-Glutamic acid,ALPPL2
6576,5525,1322,Benzyl alcohol,ALPPL2
7147,10739,1322,(.+/-.)-Tartaric acid,ALPPL2
2428,3967,5585,Quercetin,AMPD2
2080,3967,233,Quercetin,AMT
796,3967,2184,Quercetin,AMY1A
1269,3967,2531,Quercetin,ANG
2933,9759,2531,Pyroglutamic acid,ANG
5623,27647,39184,DL-Glutamic acid,ANKRD45
6705,31875,39184,2-Azetidinecarboxylic acid,ANKRD45
4751,7783,1366,DL-TYROSINE,ANPEP
6193,27647,1366,DL-Glutamic acid,ANPEP
2417,3967,980,Quercetin,ANXA1
1112,3967,77,Quercetin,ANXA2
3351,10237,77,Phenol,ANXA2
3498,10237,2284,Phenol,ANXA5
1106,3967,5247,Quercetin,ANXA6
6136,27647,1174,DL-Glutamic acid,AOC1
2470,3967,5144,Quercetin,AOC2
3017,35692,5144,Phenylacetic acid,AOC2
1571,3967,1271,Quercetin,AOC3
3006,35692,1271,Phenylacetic acid,AOC3
3437,10237,1271,Phenol,AOC3
661,3967,2795,Quercetin,AOX1
3949,34790,2795,Nepetin,AOX1
962,3967,740,Quercetin,APAF1
4229,36170,740,Eugenol,APAF1
5518,27647,740,DL-Glutamic acid,APAF1
3714,10237,3356,Phenol,APEX1
223,3032,4661,Stearic acid,APOA1
3656,10237,4661,Phenol,APOA1
2654,3967,4809,Quercetin,APOA5
221,3032,3941,Stearic acid,APOB
2611,3967,3941,Quercetin,APOB
3659,10237,3941,Phenol,APOB
4118,57137,3941,Gallic acid,APOB
212,3032,124,Stearic acid,APOE
2492,3967,124,Quercetin,APOE
3622,10237,124,Phenol,APOE
5926,27647,124,DL-Glutamic acid,APOE
418,3967,4815,Quercetin,APOF
2918,9759,2093,Pyroglutamic acid,APP
3523,10237,2093,Phenol,APP
4579,31765,2093,DL-Valine,APP
5157,9038,2093,DL-Isoleucine,APP
5801,27647,2093,DL-Glutamic acid,APP
4637,31765,5092,DL-Valine,AQP2
4573,31765,5561,DL-Valine,AQP5
662,3967,1042,Quercetin,AR
3234,10237,1042,Phenol,AR
4230,36170,1042,Eugenol,AR
5411,27647,1042,DL-Glutamic acid,AR
4527,31765,332,DL-Valine,ARG1
5028,9038,332,DL-Isoleucine,ARG1
6126,27647,332,DL-Glutamic acid,ARG1
2318,3967,286,Quercetin,ARG2
4600,31765,286,DL-Valine,ARG2
5198,9038,286,DL-Isoleucine,ARG2
6230,27647,286,DL-Glutamic acid,ARG2
2750,3967,1712,Quercetin,ARSA
6436,27647,1712,DL-Glutamic acid,ARSA
519,3967,5146,Quercetin,ARSE
3209,10237,5146,Phenol,ARSE
3309,10237,38955,Phenol,ARSF
520,3967,39173,Quercetin,ARSH
3210,10237,39173,Phenol,ARSH
3002,35692,284,Phenylacetic acid,ASL
5709,27647,284,DL-Glutamic acid,ASL
4453,36170,1416,Eugenol,ASMT
6310,27647,1416,DL-Glutamic acid,ASMT
6033,27647,318,DL-Glutamic acid,ASNS
75,133,322,Succinic acid,ASPH
571,3967,322,Quercetin,ASPH
1748,3967,328,Quercetin,ASRGL1
6381,27647,328,DL-Glutamic acid,ASRGL1
2481,3967,287,Quercetin,ASS1
3015,35692,287,Phenylacetic acid,ASS1
5924,27647,287,DL-Glutamic acid,ASS1
1142,3967,4298,Quercetin,ATF3
4233,36170,4298,Eugenol,ATF3
7079,10739,4298,(.+/-.)-Tartaric acid,ATF3
6255,27647,235,DL-Glutamic acid,ATIC
3537,10237,848,Phenol,ATM
3961,35694,848,Myristicin,ATM
4119,57137,848,Gallic acid,ATM
5814,27647,848,DL-Glutamic acid,ATM
6707,31875,848,2-Azetidinecarboxylic acid,ATM
5505,27647,4182,DL-Glutamic acid,ATP1A2
1034,3967,2929,Quercetin,ATP2A1
248,3967,3072,Quercetin,ATP5A1
6069,27647,3072,DL-Glutamic acid,ATP5A1
249,3967,3073,Quercetin,ATP5B
7202,10739,3073,(.+/-.)-Tartaric acid,ATP5B
250,3967,3074,Quercetin,ATP5C1
441,3967,1598,Quercetin,ATP6V1C1
7009,10739,1598,(.+/-.)-Tartaric acid,ATP6V1C1
2741,3967,2266,Quercetin,AURKA
6478,9912,2266,cis-caffeic acid,AURKA
4704,7783,4196,DL-TYROSINE,AVP
5387,27647,4196,DL-Glutamic acid,AVP
2901,9759,2846,Pyroglutamic acid,AZGP1
4761,7783,188,DL-TYROSINE,AZIN2
7150,10739,188,(.+/-.)-Tartaric acid,AZIN2
4235,36170,2403,Eugenol,B2M
4540,31765,2403,DL-Valine,B2M
4729,7783,2403,DL-TYROSINE,B2M
5065,9038,2403,DL-Isoleucine,B2M
6152,27647,2403,DL-Glutamic acid,B2M
6633,1622,2403,4-Methylphenol,B2M
7083,10739,2403,(.+/-.)-Tartaric acid,B2M
7119,10739,1591,(.+/-.)-Tartaric acid,B3GAT1
2633,3967,5915,Quercetin,B3GAT2
3673,10237,5915,Phenol,B3GAT2
4493,36170,5915,Eugenol,B3GAT2
2180,3967,2514,Quercetin,B3GAT3
989,3967,393,Quercetin,B4GALT4
2389,3967,501,Quercetin,BAAT
1509,3967,2165,Quercetin,BACE1
2880,9759,2165,Pyroglutamic acid,BACE1
5664,27647,2165,DL-Glutamic acid,BACE1
6931,10739,2165,(.+/-.)-Tartaric acid,BACE1
1628,3967,3458,Quercetin,BAD
4236,36170,3458,Eugenol,BAD
6447,732,3458,D-(-)-Mannitol,BAD
5,32487,4943,ursolic acid,BAX
1901,3967,4943,Quercetin,BAX
3507,10237,4943,Phenol,BAX
4121,57137,4943,Gallic acid,BAX
4237,36170,4943,Eugenol,BAX
5776,27647,4943,DL-Glutamic acid,BAX
6635,31233,4943,4-Guanidino-1-butanol Syringate,BAX
68,133,293,Succinic acid,BBOX1
2354,3967,199,Quercetin,BCAT1
4608,31765,199,DL-Valine,BCAT1
5206,9038,199,DL-Isoleucine,BCAT1
6078,27647,199,DL-Glutamic acid,BCAT1
4549,31765,200,DL-Valine,BCAT2
5089,9038,200,DL-Isoleucine,BCAT2
6061,27647,200,DL-Glutamic acid,BCAT2
5868,27647,275,DL-Glutamic acid,BCHE
6594,32547,275,4-terpinenol,BCHE
3552,10237,5816,Phenol,BCKDHA
4587,31765,5816,DL-Valine,BCKDHA
5170,9038,5816,DL-Isoleucine,BCKDHA
6216,27647,5816,DL-Glutamic acid,BCKDHA
4553,31765,5842,DL-Valine,BCKDHB
5100,9038,5842,DL-Isoleucine,BCKDHB
6173,27647,5842,DL-Glutamic acid,BCKDHB
2722,3967,1565,Quercetin,BCKDK
6,32487,1404,ursolic acid,BCL2
1354,3967,1404,Quercetin,BCL2
3398,10237,1404,Phenol,BCL2
4122,57137,1404,Gallic acid,BCL2
4238,36170,1404,Eugenol,BCL2
5626,27647,1404,DL-Glutamic acid,BCL2
6448,732,1404,D-(-)-Mannitol,BCL2
1738,3967,3530,Quercetin,BCL2L1
4239,36170,3530,Eugenol,BCL2L1
5729,27647,3530,DL-Glutamic acid,BCL2L1
2514,3967,3457,Quercetin,BCL2L2
1723,3967,3481,Quercetin,BCR
3472,10237,3481,Phenol,BCR
4123,57137,3481,Gallic acid,BCR
5122,9038,3481,DL-Isoleucine,BCR
282,3967,3373,Quercetin,BDNF
3166,10237,3373,Phenol,BDNF
4241,36170,3373,Eugenol,BDNF
5306,27647,3373,DL-Glutamic acid,BDNF
850,3967,725,Quercetin,BGLAP
7052,10739,725,(.+/-.)-Tartaric acid,BGLAP
6163,27647,5446,DL-Glutamic acid,BGN
2072,3967,363,Quercetin,BHMT
1750,3967,3391,Quercetin,BIRC5
5733,27647,3391,DL-Glutamic acid,BIRC5
1679,3967,4576,Quercetin,BMP1
6187,27647,4576,DL-Glutamic acid,BMP1
7121,10739,4576,(.+/-.)-Tartaric acid,BMP1
1657,3967,5554,Quercetin,BPTF
1027,3967,5225,Quercetin,BRCA1
3319,10237,5225,Phenol,BRCA1
3962,35694,5225,Myristicin,BRCA1
549,3967,4602,Quercetin,BRCA2
3214,10237,4602,Phenol,BRCA2
944,3967,5881,Quercetin,BSCL2
1305,3967,4018,Quercetin,BSG
3573,10237,1561,Phenol,BST1
4680,7783,9,DL-TYROSINE,C1S
6161,27647,9,DL-Glutamic acid,C1S
886,3967,5709,Quercetin,C4BPA
2677,3967,63,Quercetin,C5
1094,3967,3989,Quercetin,C5AR1
2676,3967,3115,Quercetin,C8G
3034,10237,909,Phenol,CA1
4193,57137,909,Gallic acid,CA1
2796,3967,1156,Quercetin,CA12
3032,10237,1156,Phenol,CA12
4195,57137,1156,Gallic acid,CA12
1498,3967,1352,Quercetin,CA13
4210,57137,1352,Gallic acid,CA13
6523,32774,1352,Carvacrol,CA13
828,3967,1308,Quercetin,CA14
3033,10237,1308,Phenol,CA14
4204,57137,1308,Gallic acid,CA14
1970,3967,910,Quercetin,CA2
3029,10237,910,Phenol,CA2
4194,57137,910,Gallic acid,CA2
5799,27647,910,DL-Glutamic acid,CA2
6530,32774,910,Carvacrol,CA2
7161,10739,910,(.+/-.)-Tartaric acid,CA2
1969,3967,1309,Quercetin,CA3
3521,10237,1309,Phenol,CA3
4200,57137,1309,Gallic acid,CA3
1763,3967,911,Quercetin,CA4
3030,10237,911,Phenol,CA4
4199,57137,911,Gallic acid,CA4
5736,27647,911,DL-Glutamic acid,CA4
1616,3967,1346,Quercetin,CA5A
4213,57137,1346,Gallic acid,CA5A
1553,3967,1347,Quercetin,CA5B
4198,57137,1347,Gallic acid,CA5B
613,3967,1348,Quercetin,CA6
4197,57137,1348,Gallic acid,CA6
1120,3967,999,Quercetin,CA7
4196,57137,999,Gallic acid,CA7
596,3967,1155,Quercetin,CA9
3031,10237,1155,Phenol,CA9
4205,57137,1155,Gallic acid,CA9
4465,36170,890,Eugenol,CACNA1A
5514,27647,890,DL-Glutamic acid,CACNA1A
4483,36170,1050,Eugenol,CACNA1B
5817,27647,1050,DL-Glutamic acid,CACNA1B
4484,36170,954,Eugenol,CACNA1C
6404,27647,954,DL-Glutamic acid,CACNA1C
4480,36170,959,Eugenol,CACNA1D
6391,27647,959,DL-Glutamic acid,CACNA1D
4463,36170,4177,Eugenol,CACNA1E
6330,27647,4177,DL-Glutamic acid,CACNA1E
4456,36170,1060,Eugenol,CACNA1F
5406,27647,1060,DL-Glutamic acid,CACNA1F
6344,27647,1026,DL-Glutamic acid,CACNA1G
6360,27647,957,DL-Glutamic acid,CACNA1H
4467,36170,960,Eugenol,CACNA1S
5493,27647,960,DL-Glutamic acid,CACNA1S
6222,27647,324,DL-Glutamic acid,CAD
6668,38310,324,2-Ethylhexanol,CAD
1351,3967,4926,Quercetin,CADM1
3043,10237,3340,Phenol,CALCA
5622,27647,3340,DL-Glutamic acid,CALCA
7088,10739,3340,(.+/-.)-Tartaric acid,CALCA
3044,10237,3456,Phenol,CALCB
7065,10739,37,(.+/-.)-Tartaric acid,CALCR
4246,36170,3844,Eugenol,CALCRL
1038,3967,1108,Quercetin,CALM1
3326,10237,1108,Phenol,CALM1
5045,9038,1108,DL-Isoleucine,CALM1
5543,27647,1108,DL-Glutamic acid,CALM1
3510,10237,8890,Phenol,CALM3
5151,9038,8890,DL-Isoleucine,CALM3
5781,27647,8890,DL-Glutamic acid,CALM3
4550,31765,53,DL-Valine,CALR
4734,7783,53,DL-TYROSINE,CALR
5094,9038,53,DL-Isoleucine,CALR
6169,27647,53,DL-Glutamic acid,CALR
5344,27647,3004,DL-Glutamic acid,CAMK2A
2398,3967,3533,Quercetin,CAMK2B
5910,27647,3533,DL-Glutamic acid,CAMK2B
6153,27647,3636,DL-Glutamic acid,CAMK2D
5661,27647,3484,DL-Glutamic acid,CAMK2G
5809,27647,3600,DL-Glutamic acid,CAMK4
7165,10739,3600,(.+/-.)-Tartaric acid,CAMK4
7118,10739,39119,(.+/-.)-Tartaric acid,CARNS1
5396,27647,1839,DL-Glutamic acid,CASK
295,3967,1381,Quercetin,CASP1
3169,10237,1381,Phenol,CASP1
5310,27647,1381,DL-Glutamic acid,CASP1
8,32487,1382,ursolic acid,CASP3
102,3032,1382,Stearic acid,CASP3
1594,3967,1382,Quercetin,CASP3
3442,10237,1382,Phenol,CASP3
3872,32326,1382,Oleanolic acid,CASP3
3964,35694,1382,Myristicin,CASP3
4124,57137,1382,Gallic acid,CASP3
4247,36170,1382,Eugenol,CASP3
5688,27647,1382,DL-Glutamic acid,CASP3
6449,732,1382,D-(-)-Mannitol,CASP3
6495,32774,1382,Carvacrol,CASP3
2193,3967,4671,Quercetin,CASP6
9,32487,2731,ursolic acid,CASP7
103,3032,2731,Stearic acid,CASP7
4125,57137,2731,Gallic acid,CASP7
10,32487,4256,ursolic acid,CASP8
3315,10237,4256,Phenol,CASP8
3873,32326,4256,Oleanolic acid,CASP8
4126,57137,4256,Gallic acid,CASP8
5532,27647,4256,DL-Glutamic acid,CASP8
1344,3967,4565,Quercetin,CASP9
4248,36170,4565,Eugenol,CASP9
6450,732,4565,D-(-)-Mannitol,CASP9
5355,27647,1509,DL-Glutamic acid,CAST
11,32487,1471,ursolic acid,CAT
104,3032,1471,Stearic acid,CAT
2573,3967,1471,Quercetin,CAT
2927,9759,1471,Pyroglutamic acid,CAT
3023,35692,1471,Phenylacetic acid,CAT
3046,10237,1471,Phenol,CAT
3874,32326,1471,Oleanolic acid,CAT
4127,57137,1471,Gallic acid,CAT
4249,36170,1471,Eugenol,CAT
4617,31765,1471,DL-Valine,CAT
4799,7783,1471,DL-TYROSINE,CAT
5216,9038,1471,DL-Isoleucine,CAT
5956,27647,1471,DL-Glutamic acid,CAT
7223,10739,1471,(.+/-.)-Tartaric acid,CAT
4592,31765,4421,DL-Valine,CBL
1139,3967,4301,Quercetin,CBS
3354,10237,4301,Phenol,CBS
5566,27647,4301,DL-Glutamic acid,CBS
7078,10739,4301,(.+/-.)-Tartaric acid,CBS
6191,27647,182,DL-Glutamic acid,CCBL1
6237,27647,213,DL-Glutamic acid,CCBL2
5606,27647,4235,DL-Glutamic acid,CCK
6357,27647,791,DL-Glutamic acid,CCKBR
4250,36170,5734,Eugenol,CCL13
4251,36170,5754,Eugenol,CCL19
105,3032,1408,Stearic acid,CCL2
2667,3967,1408,Quercetin,CCL2
3047,10237,1408,Phenol,CCL2
4023,34267,1408,Loganin,CCL2
4252,36170,1408,Eugenol,CCL2
5986,27647,1408,DL-Glutamic acid,CCL2
5906,27647,4024,DL-Glutamic acid,CCL21
