FD10: TOM formula 10 known to treat Diabetes mellitus,,,,
Idx,compID,geneID,CompName_afterADMET,GeneSymbol
6692,3967,3869,Quercetin,ABCB4
9930,3583,3869,Palmitic acid,ABCB4
13027,32401,3869,LITHOCHOLIC ACID,ABCB4
22581,10556,3869,Deoxycholic acid,ABCB4
25192,117,3869,choline,ABCB4
29469,31630,3869,bilirubin,ABCB4
11940,42444,3337,Melanin,ABCB5
14400,1530,5487,Iron,ABCB6
18376,31797,5487,DL-Methionine,ABCB6
6990,3967,5482,Quercetin,ABCB7
14404,1530,5482,Iron,ABCB7
21225,40089,5482,D-Glucopyranose,ABCB7
2323,1531,5505,Zinc,ABCB9
3405,120,1448,Vitamin C,ABCC1
4922,3967,1448,Quercetin,ABCC1
11192,3283,1448,Naringenin,ABCC1
11282,8019,1448,N-(4-{[(2-Amino-4-hydroxypteridin-6-yl)methyl]amino}benzoyl)glutamic acid,ABCC1
13028,32401,1448,LITHOCHOLIC ACID,ABCC1
13766,35196,1448,ISOGINKGETIN,ABCC1
13839,1530,1448,Iron,ABCC1
14833,1081,1448,Hesperetin,ABCC1
14869,18107,1448,Glycocholic acid,ABCC1
15154,36170,1448,Eugenol,ABCC1
21226,40089,1448,D-Glucopyranose,ABCC1
22582,10556,1448,Deoxycholic acid,ABCC1
25653,79938,1448,Calcium(II) ion,ABCC1
29159,31630,1448,bilirubin,ABCC1
11362,8019,5900,N-(4-{[(2-Amino-4-hydroxypteridin-6-yl)methyl]amino}benzoyl)glutamic acid,ABCC11
1819,1531,5483,Zinc,ABCC12
3406,120,729,Vitamin C,ABCC2
5302,3967,729,Quercetin,ABCC2
11867,42444,729,Melanin,ABCC2
13029,32401,729,LITHOCHOLIC ACID,ABCC2
21227,40089,729,D-Glucopyranose,ABCC2
22583,10556,729,Deoxycholic acid,ABCC2
29160,31630,729,bilirubin,ABCC2
11446,8019,5296,N-(4-{[(2-Amino-4-hydroxypteridin-6-yl)methyl]amino}benzoyl)glutamic acid,ABCC3
13030,32401,5296,LITHOCHOLIC ACID,ABCC3
22584,10556,5296,Deoxycholic acid,ABCC3
29450,31630,5296,bilirubin,ABCC3
5141,3967,5332,Quercetin,ABCC4
11193,3283,5332,Naringenin,ABCC4
11312,8019,5332,N-(4-{[(2-Amino-4-hydroxypteridin-6-yl)methyl]amino}benzoyl)glutamic acid,ABCC4
11884,42444,5332,Melanin,ABCC4
13031,32401,5332,LITHOCHOLIC ACID,ABCC4
14834,1081,5332,Hesperetin,ABCC4
29373,31630,5332,bilirubin,ABCC4
1417,1531,5337,Zinc,ABCC5
5822,3967,5337,Quercetin,ABCC5
11194,3283,5337,Naringenin,ABCC5
13032,32401,5337,LITHOCHOLIC ACID,ABCC5
14835,1081,5337,Hesperetin,ABCC5
29412,31630,5337,bilirubin,ABCC5
7297,3967,5334,Quercetin,ABCC6
10610,86074,5334,Nickel,ABCC6
13033,32401,5334,LITHOCHOLIC ACID,ABCC6
28415,79938,5334,Calcium(II) ion,ABCC6
3956,40693,746,Tyr-Gly,ABCC8
7919,79942,746,potassium cation,ABCC8
19714,27647,746,DL-Glutamic acid,ABCC8
25755,79938,746,Calcium(II) ion,ABCC8
3976,40693,737,Tyr-Gly,ABCC9
8388,79942,737,potassium cation,ABCC9
10054,3583,5480,Palmitic acid,ABCD1
13338,38621,5480,Lignoceric acid,ABCD1
25441,4236,5480,Caprylic acid,ABCD1
29140,3374,5480,Butanoic acid,ABCD1
29961,37992,5480,behenic acid,ABCD1
31576,71724,5480,(13E)-13-Docosenoic acid,ABCD1
13317,38621,5491,Lignoceric acid,ABCD2
25393,4236,5491,Caprylic acid,ABCD2
28961,3374,5491,Butanoic acid,ABCD2
5311,3967,5485,Quercetin,ABCD3
13299,38621,5485,Lignoceric acid,ABCD3
25363,4236,5485,Caprylic acid,ABCD3
29972,9026,5485,Arachidonic acid,ABCD3
13347,38621,5501,Lignoceric acid,ABCD4
25376,4236,5501,Caprylic acid,ABCD4
29945,37992,5501,behenic acid,ABCD4
31898,10739,5501,(.+/-.)-Tartaric acid,ABCD4
14398,1530,5492,Iron,ABCE1
3175,1531,5479,Zinc,ABCF2
21228,40089,5479,D-Glucopyranose,ABCF2
921,1531,728,Zinc,ABCG1
4221,3032,728,Stearic acid,ABCG1
9460,3583,728,Palmitic acid,ABCG1
10611,86074,728,Nickel,ABCG1
25054,117,728,choline,ABCG1
29973,9026,728,Arachidonic acid,ABCG1
30921,3993,728,4-Hydroxybenzoic acid,ABCG1
7112,3967,3338,Quercetin,ABCG2
10475,32326,3338,Oleanolic acid,ABCG2
11508,8019,3338,N-(4-{[(2-Amino-4-hydroxypteridin-6-yl)methyl]amino}benzoyl)glutamic acid,ABCG2
13034,32401,3338,LITHOCHOLIC ACID,ABCG2
13775,35196,3338,ISOGINKGETIN,ABCG2
14403,1530,3338,Iron,ABCG2
18385,31797,3338,DL-Methionine,ABCG2
23829,69881,3338,cobaltous;[5-(5,ABCG2
24834,79939,3338,Chromium,ABCG2
29497,31630,3338,bilirubin,ABCG2
30967,3993,3338,4-Hydroxybenzoic acid,ABCG2
21229,40089,5493,D-Glucopyranose,ABCG4
2748,1531,4893,Zinc,ABCG5
3987,19990,4893,Triolein,ABCG5
4210,33749,4893,Stigmasterol,ABCG5
6890,3967,4893,Quercetin,ABCG5
13035,32401,4893,LITHOCHOLIC ACID,ABCG5
22585,10556,4893,Deoxycholic acid,ABCG5
30959,3993,4893,4-Hydroxybenzoic acid,ABCG5
3988,19990,5486,Triolein,ABCG8
4211,33749,5486,Stigmasterol,ABCG8
6611,3967,5486,Quercetin,ABCG8
13036,32401,5486,LITHOCHOLIC ACID,ABCG8
22586,10556,5486,Deoxycholic acid,ABCG8
29461,31630,5486,bilirubin,ABCG8
30954,3993,5486,4-Hydroxybenzoic acid,ABCG8
31667,63707,5174,(.+/-.)-trans-Nerolidol,ABHD1
17189,8660,5005,DL-Proline,ABHD5
20801,31783,5005,DL-asparagine,ABHD5
25579,79938,5005,Calcium(II) ion,ABHD5
11545,35694,751,Myristicin,ABL1
11611,6911,751,Myristic acid,ABL1
15983,36172,751,ethanal,ABL1
17544,31797,751,DL-Methionine,ABL1
24917,79939,751,Chromium,ABL1
29808,36250,751,Benzaldehyde,ABL1
5384,3967,726,Quercetin,ABL2
10213,86025,726,Oxygen,ABL2
24903,79939,726,Chromium,ABL2
29827,36250,726,Benzaldehyde,ABL2
30819,62860,726,4-Methylpentan-2-one,ABL2
4022,2340,5099,Tridecylic acid,ACAA1
8997,31784,5099,Pipecolic acid,ACAA1
18682,9038,5099,DL-Isoleucine,ACAA1
25389,4236,5099,Caprylic acid,ACAA1
26732,79938,5099,Calcium(II) ion,ACAA1
6491,3967,5097,Quercetin,ACAA2
9013,31784,5097,Pipecolic acid,ACAA2
18761,9038,5097,DL-Isoleucine,ACAA2
27486,79938,5097,Calcium(II) ion,ACAA2
3989,19990,270,Triolein,ACACA
7368,114,270,Pyruvic acid,ACACA
9461,3583,270,Palmitic acid,ACACA
13037,32401,270,LITHOCHOLIC ACID,ACACA
21234,40089,270,D-Glucopyranose,ACACA
22829,9988,270,D-(&minus;)-Fructose,ACACA
30222,126,270,Alpha-Linolenic acid,ACACA
512,1531,267,Zinc,ACACB
4313,3032,267,Stearic acid,ACACB
9590,3583,267,Palmitic acid,ACACB
10096,4006,267,Palmitelaidic acid,ACACB
10282,86025,267,Oxygen,ACACB
14501,58437,267,Hippuric acid,ACACB
14724,86925,267,hexahydro-2-oxo-1h-thieno(3,ACACB
14976,32651,267,Geraniol,ACACB
15466,35889,267,Ethylene,ACACB
18601,9038,267,DL-Isoleucine,ACACB
19745,27647,267,DL-Glutamic acid,ACACB
21191,31783,267,DL-asparagine,ACACB
22830,9988,267,D-(&minus;)-Fructose,ACACB
25010,117,267,choline,ACACB
25371,4236,267,Caprylic acid,ACACB
25903,79938,267,Calcium(II) ion,ACACB
29542,32446,267,beta-Ionone,ACACB
30310,38491,267,alpha-Ketoglutaric acid,ACACB
31368,44788,267,1-Hexanoic acid,ACACB
31573,71724,267,(13E)-13-Docosenoic acid,ACACB
31847,10739,267,(.+/-.)-Tartaric acid,ACACB
27523,79938,1577,Calcium(II) ion,ACAD8
9544,3583,2480,Palmitic acid,ACADM
25346,4236,2480,Caprylic acid,ACADM
25490,79938,2480,Calcium(II) ion,ACADM
2998,1531,620,Zinc,ACADS
4346,3032,620,Stearic acid,ACADS
10015,3583,620,Palmitic acid,ACADS
10294,86025,620,Oxygen,ACADS
13812,9290,620,Isatoic anhydride,ACADS
25426,4236,620,Caprylic acid,ACADS
28142,79938,620,Calcium(II) ion,ACADS
28642,37610,620,Butyraldehyde,ACADS
29113,3374,620,Butanoic acid,ACADS
30548,38491,620,alpha-Ketoglutaric acid,ACADS
822,1531,717,Zinc,ACADSB
5354,3967,717,Quercetin,ACADSB
18629,9038,717,DL-Isoleucine,ACADSB
26175,79938,717,Calcium(II) ion,ACADSB
4039,157,1296,Tocopherol,ACAT1
4212,33749,1296,Stigmasterol,ACAT1
8338,79942,1296,potassium cation,ACAT1
10308,86025,1296,Oxygen,ACAT1
18783,9038,1296,DL-Isoleucine,ACAT1
22763,2687,1296,Decane,ACAT1
27690,79938,1296,Calcium(II) ion,ACAT1
10299,86025,1814,Oxygen,ACAT2
22734,2687,1814,Decane,ACAT2
26250,79938,1814,Calcium(II) ion,ACAT2
14464,1530,2628,Iron,ACCS
15664,35889,2628,Ethylene,ACCS
18016,31797,2628,DL-Methionine,ACCS
20573,27647,2628,DL-Glutamic acid,ACCS
27796,79938,2628,Calcium(II) ion,ACCS
14447,1530,39139,Iron,ACCSL
15463,35889,39139,Ethylene,ACCSL
17492,31797,39139,DL-Methionine,ACCSL
20448,27647,39139,DL-Glutamic acid,ACCSL
25875,79938,39139,Calcium(II) ion,ACCSL
2205,1531,778,Zinc,ACE
8276,79942,778,potassium cation,ACE
11440,8019,778,N-(4-{[(2-Amino-4-hydroxypteridin-6-yl)methyl]amino}benzoyl)glutamic acid,ACE
14515,58437,778,Hippuric acid,ACE
15633,35889,778,Ethylene,ACE
15826,36341,778,Ethyl acetate,ACE
17310,8660,778,DL-Proline,ACE
17910,31797,778,DL-Methionine,ACE
20129,27647,778,DL-Glutamic acid,ACE
21236,40089,778,D-Glucopyranose,ACE
22832,9988,778,D-(&minus;)-Fructose,ACE
23469,15910,778,Copper,ACE
24334,4020,778,Citric acid,ACE
27423,79938,778,Calcium(II) ion,ACE
29448,31630,778,bilirubin,ACE
30588,4339,778,Aldosterone,ACE
2893,1531,1230,Zinc,ACE2
3407,120,1230,Vitamin C,ACE2
24470,4020,1230,Citric acid,ACE2
1962,1531,272,Zinc,ACHE
3408,120,272,Vitamin C,ACHE
4040,157,272,Tocopherol,ACHE
6245,3967,272,Quercetin,ACHE
8229,79942,272,potassium cation,ACHE
9120,32321,272,Perillic alcohol,ACHE
10612,86074,272,Nickel,ACHE
11195,3283,272,Naringenin,ACHE
13039,32401,272,LITHOCHOLIC ACID,ACHE
15828,36341,272,Ethyl acetate,ACHE
16199,36172,272,ethanal,ACHE
20069,27647,272,DL-Glutamic acid,ACHE
21237,40089,272,D-Glucopyranose,ACHE
22587,10556,272,Deoxycholic acid,ACHE
23425,15910,272,Copper,ACHE
24546,31559,272,Chuanxingzine,ACHE
24956,117,272,choline,ACHE
25304,35662,272,Catalpol,ACHE
27194,79938,272,Calcium(II) ion,ACHE
28991,3374,272,Butanoic acid,ACHE
29697,3876,272,Berberine,ACHE
2863,1531,4563,Zinc,ACLY
8910,79942,4563,potassium cation,ACLY
9995,3583,4563,Palmitic acid,ACLY
17067,85497,4563,DL-Serine,ACLY
20267,27647,4563,DL-Glutamic acid,ACLY
21238,40089,4563,D-Glucopyranose,ACLY
22833,9988,4563,D-(&minus;)-Fructose,ACLY
24464,4020,4563,Citric acid,ACLY
28639,37610,4563,Butyraldehyde,ACLY
30223,126,4563,Alpha-Linolenic acid,ACLY
30534,38491,4563,alpha-Ketoglutaric acid,ACLY
32042,10739,4563,(.+/-.)-Tartaric acid,ACLY
1115,1531,5354,Zinc,ACMSD
12254,80001,5354,Manganese,ACMSD
13981,1530,5354,Iron,ACMSD
24663,79939,5354,Chromium,ACMSD
26476,79938,5354,Calcium(II) ion,ACMSD
1853,1531,5805,Zinc,ACO1
7528,9759,5805,Pyroglutamic acid,ACO1
7658,158,5805,PYRIDOXINE,ACO1
10613,86074,5805,Nickel,ACO1
12425,80001,5805,Manganese,ACO1
14096,1530,5805,Iron,ACO1
15596,35889,5805,Ethylene,ACO1
20044,27647,5805,DL-Glutamic acid,ACO1
23396,15910,5805,Copper,ACO1
24273,4020,5805,Citric acid,ACO1
30445,38491,5805,alpha-Ketoglutaric acid,ACO1
3251,1531,1632,Zinc,ACO2
7578,9759,1632,Pyroglutamic acid,ACO2
7701,158,1632,PYRIDOXINE,ACO2
12786,80001,1632,Manganese,ACO2
14372,1530,1632,Iron,ACO2
18209,31797,1632,DL-Methionine,ACO2
19590,84987,1632,DL-Histidine,ACO2
20366,27647,1632,DL-Glutamic acid,ACO2
21239,40089,1632,D-Glucopyranose,ACO2
23674,15910,1632,Copper,ACO2
23921,4020,1632,Citric acid,ACO2
28385,79938,1632,Calcium(II) ion,ACO2
30571,38491,1632,alpha-Ketoglutaric acid,ACO2
31598,7890,1632,(+/-)-Eucalyptol,ACO2
3098,1531,3784,Zinc,ACOT13
7153,3967,3784,Quercetin,ACOT13
9110,35692,3784,Phenylacetic acid,ACOT13
14470,1530,3784,Iron,ACOT13
14546,61930,3784,Hexose,ACOT13
30970,3993,3784,4-Hydroxybenzoic acid,ACOT13
2180,1531,2573,Zinc,ACOX1
9010,31784,2573,Pipecolic acid,ACOX1
9879,3583,2573,Palmitic acid,ACOX1
11758,6911,2573,Myristic acid,ACOX1
13325,38621,2573,Lignoceric acid,ACOX1
22834,9988,2573,D-(&minus;)-Fructose,ACOX1
25409,4236,2573,Caprylic acid,ACOX1
27399,79938,2573,Calcium(II) ion,ACOX1
30197,37966,2573,Arachidic acid,ACOX1
30949,3993,2573,4-Hydroxybenzoic acid,ACOX1
31439,44788,2573,1-Hexanoic acid,ACOX1
8848,79942,765,potassium cation,ACP1
9917,3583,765,Palmitic acid,ACP1
10549,32326,765,Oleanolic acid,ACP1
11454,8019,765,N-(4-{[(2-Amino-4-hydroxypteridin-6-yl)methyl]amino}benzoyl)glutamic acid,ACP1
12562,80001,765,Manganese,ACP1
1610,1531,2737,Zinc,ACPP
5950,3967,2737,Quercetin,ACPP
7520,9759,2737,Pyroglutamic acid,ACPP
8160,79942,2737,potassium cation,ACPP
9089,35692,2737,Phenylacetic acid,ACPP
9231,38619,2737,Pentadecanoic acid,ACPP
9763,3583,2737,Palmitic acid,ACPP
14509,58437,2737,Hippuric acid,ACPP
15565,35889,2737,Ethylene,ACPP
16522,31765,2737,DL-Valine,ACPP
16869,85497,2737,DL-Serine,ACPP
17273,8660,2737,DL-Proline,ACPP
19227,84987,2737,DL-Histidine,ACPP
19994,27647,2737,DL-Glutamic acid,ACPP
21121,31783,2737,DL-asparagine,ACPP
23353,15910,2737,Copper,ACPP
24231,4020,2737,Citric acid,ACPP
26879,79938,2737,Calcium(II) ion,ACPP
29427,31630,2737,bilirubin,ACPP
31722,10739,2737,(.+/-.)-Tartaric acid,ACPP
19592,84987,5148,DL-Histidine,ACR
28391,79938,5148,Calcium(II) ion,ACR
9974,3583,3732,Palmitic acid,ACSBG1
10609,34249,3732,Octadecane,ACSBG1
13327,38621,3732,Lignoceric acid,ACSBG1
25421,4236,3732,Caprylic acid,ACSBG1
29955,37992,3732,behenic acid,ACSBG1
31568,71724,3732,(13E)-13-Docosenoic acid,ACSBG1
9899,3583,353,Palmitic acid,ACSL1
10606,34249,353,Octadecane,ACSL1
11765,6911,353,Myristic acid,ACSL1
13040,32401,353,LITHOCHOLIC ACID,ACSL1
13319,38621,353,Lignoceric acid,ACSL1
13548,9727,353,Lauric acid,ACSL1
23488,15910,353,Copper,ACSL1
24771,79939,353,Chromium,ACSL1
25438,4236,353,Caprylic acid,ACSL1
16456,153,687,Eicosapentanoic acid,ACSL3
3409,120,686,Vitamin C,ACSL4
9711,3583,686,Palmitic acid,ACSL4
13306,38621,686,Lignoceric acid,ACSL4
16455,153,686,Eicosapentanoic acid,ACSL4
25377,4236,686,Caprylic acid,ACSL4
16033,36172,349,ethanal,ACSS2
19856,27647,349,DL-Glutamic acid,ACSS2
28494,79938,349,Calcium(II) ion,ACSS2
28873,3374,349,Butanoic acid,ACSS2
30364,38491,349,alpha-Ketoglutaric acid,ACSS2
897,1531,2350,Zinc,ACTA1
4600,3373,2350,spermidine,ACTA1
5419,3967,2350,Quercetin,ACTA1
16021,36172,2350,ethanal,ACTA1
20878,31783,2350,DL-asparagine,ACTA1
26261,79938,2350,Calcium(II) ion,ACTA1
4632,3373,39070,spermidine,ACTL10
26797,79938,39070,Calcium(II) ion,ACTL10
27821,79938,3715,Calcium(II) ion,ACTR3
23020,132,5310,Cystine,ACVR2B
4041,157,734,Tocopherol,ACVRL1
10615,86074,734,Nickel,ACVRL1
2835,1531,330,Zinc,ACY3
13660,122,330,L-(+)-Aspartic acid,ACY3
699,1531,1144,Zinc,ADA
5235,3967,1144,Quercetin,ADA
19780,27647,1144,DL-Glutamic acid,ADA
26053,79938,1144,Calcium(II) ion,ADA
2752,1531,3358,Zinc,ADAM10
7557,9759,3358,Pyroglutamic acid,ADAM10
27934,79938,3358,Calcium(II) ion,ADAM10
1839,1531,3515,Zinc,ADAM17
24271,4020,3515,Citric acid,ADAM17
27069,79938,3515,Calcium(II) ion,ADAM17
28649,3374,3515,Butanoic acid,ADAM17
2804,1531,5671,Zinc,ADAM19
2574,1531,5675,Zinc,ADAM23
7587,9759,1985,Pyroglutamic acid,ADAM28
10257,86025,1985,Oxygen,ADAM28
1098,1531,4506,Zinc,ADAM33
26462,79938,4506,Calcium(II) ion,ADAM33
21249,40089,4527,D-Glucopyranose,ADAM8
2265,1531,5686,Zinc,ADAMTS1
21250,40089,5686,D-Glucopyranose,ADAMTS1
24781,79939,5686,Chromium,ADAMTS1
1203,1531,5699,Zinc,ADAMTS12
20273,27647,5669,DL-Glutamic acid,ADAMTS2
28065,79938,5669,Calcium(II) ion,ADAMTS2
2247,1531,5689,Zinc,ADAMTS3
850,1531,4390,Zinc,ADAMTS4
26213,79938,4390,Calcium(II) ion,ADAMTS4
2264,1531,2917,Zinc,ADAMTS5
24765,79939,2917,Chromium,ADAMTS5
27487,79938,2917,Calcium(II) ion,ADAMTS5
2807,1531,5673,Zinc,ADAMTS8
31,1531,5692,Zinc,ADAMTS9
20471,27647,5586,DL-Glutamic acid,ADAR
2098,1531,352,Zinc,ADCY1
12488,80001,352,Manganese,ADCY1
27302,79938,352,Calcium(II) ion,ADCY1
1254,1531,2333,Zinc,ADCY2
8091,79942,2333,potassium cation,ADCY2
12280,80001,2333,Manganese,ADCY2
19922,27647,2333,DL-Glutamic acid,ADCY2
20916,31783,2333,DL-asparagine,ADCY2
26577,79938,2333,Calcium(II) ion,ADCY2
2749,1531,4803,Zinc,ADCY3
12668,80001,4803,Manganese,ADCY3
27930,79938,4803,Calcium(II) ion,ADCY3
1798,1531,4807,Zinc,ADCY4
12414,80001,4807,Manganese,ADCY4
27037,79938,4807,Calcium(II) ion,ADCY4
30,1531,2335,Zinc,ADCY5
11971,80001,2335,Manganese,ADCY5
25449,79938,2335,Calcium(II) ion,ADCY5
1815,1531,4806,Zinc,ADCY6
3411,120,4806,Vitamin C,ADCY6
12416,80001,4806,Manganese,ADCY6
27044,79938,4806,Calcium(II) ion,ADCY6
2852,1531,4802,Zinc,ADCY7
12693,80001,4802,Manganese,ADCY7
28025,79938,4802,Calcium(II) ion,ADCY7
2252,1531,4804,Zinc,ADCY8
12533,80001,4804,Manganese,ADCY8
20143,27647,4804,DL-Glutamic acid,ADCY8
27471,79938,4804,Calcium(II) ion,ADCY8
21251,40089,4805,D-Glucopyranose,ADCY9
27380,79938,4805,Calcium(II) ion,ADCY9
3283,1531,550,Zinc,ADH1A
15002,32651,550,Geraniol,ADH1A
15739,35889,550,Ethylene,ADH1A
16441,36172,550,ethanal,ADH1A
18857,9038,550,DL-Isoleucine,ADH1A
23678,15910,550,Copper,ADH1A
1907,1531,554,Zinc,ADH1B
15000,32651,554,Geraniol,ADH1B
15603,35889,554,Ethylene,ADH1B
16182,36172,554,ethanal,ADH1B
18722,9038,554,DL-Isoleucine,ADH1B
23410,15910,554,Copper,ADH1B
2524,1531,552,Zinc,ADH4
14995,32651,552,Geraniol,ADH4
15656,35889,552,Ethylene,ADH4
16304,36172,552,ethanal,ADH4
18785,9038,552,DL-Isoleucine,ADH4
23521,15910,552,Copper,ADH4
2124,1531,558,Zinc,ADH5
7864,35894,558,Propionaldehyde,ADH5
8809,79942,558,potassium cation,ADH5
13349,9727,558,Lauric acid,ADH5
14693,35907,558,Hexahydrocurcumin,ADH5
14989,32651,558,Geraniol,ADH5
15624,35889,558,Ethylene,ADH5
16231,36172,558,ethanal,ADH5
18743,9038,558,DL-Isoleucine,ADH5
23453,15910,558,Copper,ADH5
25335,4236,558,Caprylic acid,ADH5
3284,1531,555,Zinc,ADH7
15001,32651,555,Geraniol,ADH7
15740,35889,555,Ethylene,ADH7
16442,36172,555,ethanal,ADH7
18858,9038,555,DL-Isoleucine,ADH7
23679,15910,555,Copper,ADH7
4222,3032,4451,Stearic acid,ADIPOQ
21253,40089,4451,D-Glucopyranose,ADIPOQ
22588,10556,4451,Deoxycholic acid,ADIPOQ
22835,9988,4451,D-(&minus;)-Fructose,ADIPOQ
26908,79938,4451,Calcium(II) ion,ADIPOQ
29576,3876,4451,Berberine,ADIPOQ
1279,1531,4986,Zinc,ADIPOR1
26600,79938,4986,Calcium(II) ion,ADIPOR1
8822,79942,355,potassium cation,ADK
10617,86074,355,Nickel,ADK
13760,1691,355,Isopropyl methoxy pyrazine,ADK
14556,61930,355,Hexose,ADK
24349,4020,355,Citric acid,ADK
27467,79938,355,Calcium(II) ion,ADK
6562,3967,4471,Quercetin,ADM
8307,79942,4471,potassium cation,ADM
12549,80001,4471,Manganese,ADM
24776,79939,4471,Chromium,ADM
27557,79938,4471,Calcium(II) ion,ADM
6153,3967,839,Quercetin,ADORA1
8205,79942,839,potassium cation,ADORA1
20048,27647,839,DL-Glutamic acid,ADORA1
27090,79938,839,Calcium(II) ion,ADORA1
30658,630,839,Adenosine,ADORA1
4279,3032,840,Stearic acid,ADORA2A
5790,3967,840,Quercetin,ADORA2A
19950,27647,840,DL-Glutamic acid,ADORA2A
26698,79938,840,Calcium(II) ion,ADORA2A
30655,630,840,Adenosine,ADORA2A
6222,3967,967,Quercetin,ADORA2B
30656,630,967,Adenosine,ADORA2B
5330,3967,3863,Quercetin,ADORA3
20466,27647,3863,DL-Glutamic acid,ADORA3
26152,79938,3863,Calcium(II) ion,ADORA3
30657,630,1210,Adenosine,ADORA3
30659,630,3863,Adenosine,ADORA3
7484,9759,787,Pyroglutamic acid,ADRA1A
9177,38619,787,Pentadecanoic acid,ADRA1A
9576,3583,787,Palmitic acid,ADRA1A
13390,9727,787,Lauric acid,ADRA1A
21255,40089,787,D-Glucopyranose,ADRA1A
22787,2687,787,Decane,ADRA1A
25819,79938,787,Calcium(II) ion,ADRA1A
28821,3374,787,Butanoic acid,ADRA1A
31353,44788,787,1-Hexanoic acid,ADRA1A
