herbID,compID,geneID,herbName,compName,geneName,geneSymbol
3,10237,180,Paeonia lactiflora,Phenol,Sphingosine-1-phosphate lyase 1 / sphingosine-1-phosphate lyase 1,SGPL1
3,36250,180,Paeonia lactiflora,Benzaldehyde,Sphingosine-1-phosphate lyase 1 / sphingosine-1-phosphate lyase 1,SGPL1
3,10237,181,Paeonia lactiflora,Phenol,Tyrosine aminotransferase / tyrosine aminotransferase,TAT
3,1020,182,Paeonia lactiflora,Probenecid,Kynurenine--oxoglutarate transaminase 1 / cysteine conjugate-beta lyase,CCBL1
3,3993,183,Paeonia lactiflora,4-Hydroxybenzoic acid,Threonine synthase-like 1 / threonine synthase-like 1 (S. cerevisiae),THNSL1
3,2060,184,Paeonia lactiflora,n-butanol,Glycogen phosphorylase,PYGL
3,10237,184,Paeonia lactiflora,Phenol,Glycogen phosphorylase,PYGL
3,2089,186,Paeonia lactiflora,Phenylacetaldehyde,Cysteine sulfinic acid decarboxylase / P-selectin cytoplasmic tail-associated protein (PCAP) / cysteine sulfinic acid decarboxylase,CSAD
3,36250,186,Paeonia lactiflora,Benzaldehyde,Cysteine sulfinic acid decarboxylase / P-selectin cytoplasmic tail-associated protein (PCAP) / cysteine sulfinic acid decarboxylase,CSAD
3,2089,187,Paeonia lactiflora,Phenylacetaldehyde,Histidine decarboxylase / histidine decarboxylase,HDC
3,36250,187,Paeonia lactiflora,Benzaldehyde,Histidine decarboxylase / histidine decarboxylase,HDC
3,36807,187,Paeonia lactiflora,4-Allyl-2-methoxy-3-methylphenol,Histidine decarboxylase / histidine decarboxylase,HDC
3,38690,194,Paeonia lactiflora,Nonylphenol,5-aminolevulinate synthase,ALAS1
3,2060,195,Paeonia lactiflora,n-butanol,Serine--pyruvate aminotransferase / alanine-glyoxylate aminotransferase,AGXT
3,2629,203,Paeonia lactiflora,Hexane,Aspartate aminotransferase,GOT2
3,10237,203,Paeonia lactiflora,Phenol,Aspartate aminotransferase,GOT2
3,2060,204,Paeonia lactiflora,n-butanol,Glycogen phosphorylase,PYGB
3,10237,204,Paeonia lactiflora,Phenol,Glycogen phosphorylase,PYGB
3,2060,205,Paeonia lactiflora,n-butanol,Glycogen phosphorylase,PYGM
3,10237,205,Paeonia lactiflora,Phenol,Glycogen phosphorylase,PYGM
3,2089,206,Paeonia lactiflora,Phenylacetaldehyde,Aromatic-L-amino-acid decarboxylase / dopa decarboxylase (aromatic L-amino acid decarboxylase),DDC
3,2102,206,Paeonia lactiflora,Phenylethyl alcohol,Aromatic-L-amino-acid decarboxylase / dopa decarboxylase (aromatic L-amino acid decarboxylase),DDC
3,36250,206,Paeonia lactiflora,Benzaldehyde,Aromatic-L-amino-acid decarboxylase / dopa decarboxylase (aromatic L-amino acid decarboxylase),DDC
3,36250,207,Paeonia lactiflora,Benzaldehyde,Serine hydroxymethyltransferase,SHMT2
3,38690,210,Paeonia lactiflora,Nonylphenol,Glutamate decarboxylase 2 (Pancreatic islets and brain,GAD2
3,2089,212,Paeonia lactiflora,Phenylacetaldehyde,Pyridoxal-dependent decarboxylase domain-containing protein 1,LOC102724985
3,36250,212,Paeonia lactiflora,Benzaldehyde,Pyridoxal-dependent decarboxylase domain-containing protein 1,LOC102724985
3,2089,214,Paeonia lactiflora,Phenylacetaldehyde,Glutamate decarboxylase-like protein 1 / glutamate decarboxylase-like 1,GADL1
3,36250,214,Paeonia lactiflora,Benzaldehyde,Glutamate decarboxylase-like protein 1 / glutamate decarboxylase-like 1,GADL1
3,31859,218,Paeonia lactiflora,4-Hydroxybenzoylcholine,Molybdenum cofactor sulfurase / molybdenum cofactor sulfurase,MOCOS
3,36084,225,Paeonia lactiflora,veratrol,Methionine synthase / 5-methyltetrahydrofolate-homocysteine methyltransferase / METHIONINE SYNTHASE,MTR
3,10237,226,Paeonia lactiflora,Phenol,Methylmalonyl-CoA mutase,MUT
3,38690,232,Paeonia lactiflora,Nonylphenol,Bifunctional methylenetetrahydrofolate dehydrogenase/cyclohydrolase,MTHFD2
3,2060,234,Paeonia lactiflora,n-butanol,Cytosolic 10-formyltetrahydrofolate dehydrogenase / aldehyde dehydrogenase 1 family,ALDH1L1
3,1020,238,Paeonia lactiflora,Probenecid,Sodium-coupled neutral amino acid transporter 3 / solute carrier family 38,SLC38A3
3,2102,239,Paeonia lactiflora,Phenylethyl alcohol,Histidine ammonia-lyase / histidine ammonia-lyase,HAL
3,3993,239,Paeonia lactiflora,4-Hydroxybenzoic acid,Histidine ammonia-lyase / histidine ammonia-lyase,HAL
3,5525,239,Paeonia lactiflora,Benzyl alcohol,Histidine ammonia-lyase / histidine ammonia-lyase,HAL
3,36250,239,Paeonia lactiflora,Benzaldehyde,Histidine ammonia-lyase / histidine ammonia-lyase,HAL
3,36765,240,Paeonia lactiflora,Butylated hydroxytoluene,Glycine N-methyltransferase / glycine N-methyltransferase,GNMT
3,35215,242,Paeonia lactiflora,Methyl salicylate,S-adenosylmethionine synthase isoform type-2 / methionine adenosyltransferase II,MAT2A
3,35215,243,Paeonia lactiflora,Methyl salicylate,S-adenosylmethionine synthase isoform type-1 / methionine adenosyltransferase I,MAT1A
3,57137,244,Paeonia lactiflora,Gallic acid,Catechol O-methyltransferase / catechol-O-methyltransferase / CATECHOL O-METHYLTRANSFERASE,COMT
3,1020,246,Paeonia lactiflora,Probenecid,Monocarboxylate transporter 8 / solute carrier family 16,SLC16A2
3,10237,248,Paeonia lactiflora,Phenol,Pyruvate kinase PKLR / pyruvate kinase,PKLR
3,1020,250,Paeonia lactiflora,Probenecid,Monocarboxylate transporter 2 / solute carrier family 16 (monocarboxylate transporter),SLC16A7
3,10237,252,Paeonia lactiflora,Phenol,Pyruvate kinase PKM / pyruvate kinase,PKM
3,1020,255,Paeonia lactiflora,Probenecid,Monocarboxylate transporter 1 / solute carrier family 16 (monocarboxylate transporter),SLC16A1
3,1020,262,Paeonia lactiflora,Probenecid,Tyrosine 3-monooxygenase / tyrosine hydroxylase / TYROSINE 3-HYDROXYLASE,TH
3,10237,262,Paeonia lactiflora,Phenol,Tyrosine 3-monooxygenase / tyrosine hydroxylase / TYROSINE 3-HYDROXYLASE,TH
3,32651,263,Paeonia lactiflora,Geraniol,Propionyl-CoA carboxylase beta chain,PCCB
3,1020,265,Paeonia lactiflora,Probenecid,Sodium-dependent multivitamin transporter / solute carrier family 5 (sodium/multivitamin and iodide cotransporter),SLC5A6
3,32651,266,Paeonia lactiflora,Geraniol,Methylcrotonoyl-CoA carboxylase beta chain,MCCC2
3,2629,267,Paeonia lactiflora,Hexane,Acetyl-CoA carboxylase 2 / acetyl-CoA carboxylase beta / ACETYL-COA CARBOXYLASE 2 (ACC2),ACACB
3,32651,267,Paeonia lactiflora,Geraniol,Acetyl-CoA carboxylase 2 / acetyl-CoA carboxylase beta / ACETYL-COA CARBOXYLASE 2 (ACC2),ACACB
3,32651,268,Paeonia lactiflora,Geraniol,Methylcrotonoyl-CoA carboxylase subunit alpha,MCCC1
3,32651,269,Paeonia lactiflora,Geraniol,Propionyl-CoA carboxylase alpha chain,PCCA
3,1622,272,Paeonia lactiflora,4-Methylphenol,Acetylcholinesterase / acetylcholinesterase (Yt blood group),ACHE
3,1707,272,Paeonia lactiflora,3-Methylphenol,Acetylcholinesterase / acetylcholinesterase (Yt blood group),ACHE
3,10237,272,Paeonia lactiflora,Phenol,Acetylcholinesterase / acetylcholinesterase (Yt blood group),ACHE
3,2060,274,Paeonia lactiflora,n-butanol,Phospholipase D2 / phospholipase D2,PLD2
3,32547,275,Paeonia lactiflora,4-terpinenol,Cholinesterase / butyrylcholinesterase,BCHE
3,2060,276,Paeonia lactiflora,n-butanol,Phospholipase D1 / phospholipase D1,PLD1
3,2629,279,Paeonia lactiflora,Hexane,Cationic amino acid transporter 4 / solute carrier family 7,SLC7A4
3,10237,283,Paeonia lactiflora,Phenol,Nitric oxide synthase,NOS3
3,37358,283,Paeonia lactiflora,Apocynin,Nitric oxide synthase,NOS3
3,32090,284,Paeonia lactiflora,Furfuranol,Argininosuccinate lyase / argininosuccinate lyase,ASL
3,36112,285,Paeonia lactiflora,Paeonol,Nitric oxide synthase,NOS2
3,36170,285,Paeonia lactiflora,Eugenol,Nitric oxide synthase,NOS2
3,38690,285,Paeonia lactiflora,Nonylphenol,Nitric oxide synthase,NOS2
3,1622,294,Paeonia lactiflora,4-Methylphenol,Dopamine beta-hydroxylase / dopamine beta-hydroxylase (dopamine beta-monooxygenase),DBH
3,1020,307,Paeonia lactiflora,Probenecid,Solute carrier family 23 member 1 / solute carrier family 23 (ascorbic acid transporter),SLC23A1
3,2060,314,Paeonia lactiflora,n-butanol,Ribonuclease pancreatic / ribonuclease,RNASE1
3,10237,314,Paeonia lactiflora,Phenol,Ribonuclease pancreatic / ribonuclease,RNASE1
3,2060,315,Paeonia lactiflora,n-butanol,Lysozyme C / lysozyme,LYZ
3,2629,315,Paeonia lactiflora,Hexane,Lysozyme C / lysozyme,LYZ
3,10237,315,Paeonia lactiflora,Phenol,Lysozyme C / lysozyme,LYZ
3,36170,323,Paeonia lactiflora,Eugenol,Multifunctional protein ADE2 / phosphoribosylaminoimidazole carboxylase,PAICS
3,38690,325,Paeonia lactiflora,Nonylphenol,Adenylosuccinate synthetase isozyme 2 / adenylosuccinate synthase / ADENYLOSUCCINATE SYNTHETASE 2,ADSS
3,36825,331,Paeonia lactiflora,1,Ornithine carbamoyltransferase,OTC
3,36765,332,Paeonia lactiflora,Butylated hydroxytoluene,Arginase-1 / arginase 1 / ARGINASE-1,ARG1
3,32774,333,Paeonia lactiflora,Carvacrol,Ornithine decarboxylase antizyme 1 / ornithine decarboxylase antizyme 1,OAZ1
3,38690,340,Paeonia lactiflora,Nonylphenol,Amidophosphoribosyltransferase / phosphoribosyl pyrophosphate amidotransferase,PPAT
3,2060,342,Paeonia lactiflora,n-butanol,Cyclic AMP-responsive element-binding protein 1 / cAMP responsive element binding protein 1,CREB1
3,10237,342,Paeonia lactiflora,Phenol,Cyclic AMP-responsive element-binding protein 1 / cAMP responsive element binding protein 1,CREB1
3,35215,342,Paeonia lactiflora,Methyl salicylate,Cyclic AMP-responsive element-binding protein 1 / cAMP responsive element binding protein 1,CREB1
3,36170,342,Paeonia lactiflora,Eugenol,Cyclic AMP-responsive element-binding protein 1 / cAMP responsive element binding protein 1,CREB1
3,38690,342,Paeonia lactiflora,Nonylphenol,Cyclic AMP-responsive element-binding protein 1 / cAMP responsive element binding protein 1,CREB1
3,10237,343,Paeonia lactiflora,Phenol,Serine/threonine-protein kinase pim-1 / Pim-1 proto-oncogene,PIM1
3,36170,344,Paeonia lactiflora,Eugenol,cAMP-specific 3',PDE4B
3,38690,353,Paeonia lactiflora,Nonylphenol,Long-chain-fatty-acid--CoA ligase 1 / acyl-CoA synthetase long-chain family member 1,ACSL1
3,36170,359,Paeonia lactiflora,Eugenol,Transient receptor potential cation channel subfamily V member 1 / transient receptor potential cation channel,TRPV1
3,36084,363,Paeonia lactiflora,veratrol,Betaine--homocysteine S-methyltransferase 1 / betaine--homocysteine S-methyltransferase / BETAINE--HOMOCYSTEINE S-METHYLTRANSFERASE 1,BHMT
3,36084,364,Paeonia lactiflora,veratrol,S-methylmethionine--homocysteine S-methyltransferase BHMT2 / betaine--homocysteine S-methyltransferase 2 / S-METHYLMETHIONINE--HOMOCYSTEINE S-METHYLTRANSFERASE BHMT2,BHMT2
3,36170,367,Paeonia lactiflora,Eugenol,Vitamin D3 receptor / vitamin D (1,VDR
3,38690,368,Paeonia lactiflora,Nonylphenol,Cystine/glutamate transporter / solute carrier family 7 (anionic amino acid transporter light chain,SLC7A11
3,2060,374,Paeonia lactiflora,n-butanol,Succinyl-CoA:3-ketoacid coenzyme A transferase 2,OXCT2
3,3993,374,Paeonia lactiflora,4-Hydroxybenzoic acid,Succinyl-CoA:3-ketoacid coenzyme A transferase 2,OXCT2
3,2629,378,Paeonia lactiflora,Hexane,17-beta-hydroxysteroid dehydrogenase type 6 / hydroxysteroid (17-beta) dehydrogenase 6,HSD17B6
3,10237,378,Paeonia lactiflora,Phenol,17-beta-hydroxysteroid dehydrogenase type 6 / hydroxysteroid (17-beta) dehydrogenase 6,HSD17B6
3,1020,379,Paeonia lactiflora,Probenecid,Solute carrier family 13 member 3 / solute carrier family 13 (sodium-dependent dicarboxylate transporter),SLC13A3
3,2060,386,Paeonia lactiflora,n-butanol,Succinate-semialdehyde dehydrogenase,ALDH5A1
