herbID,compID,geneID,herbName,compName,geneName,geneSymbol
368,31765,23,Angelica sinensis,DL-Valine,Plasminogen / plasminogen / PLASMIN,PLG
368,31796,23,Angelica sinensis,DL-Lysine,Plasminogen / plasminogen / PLASMIN,PLG
368,31797,23,Angelica sinensis,DL-Methionine,Plasminogen / plasminogen / PLASMIN,PLG
368,8660,24,Angelica sinensis,DL-Proline,Fibrinogen alpha chain / fibrinogen alpha chain,FGA
368,31796,25,Angelica sinensis,DL-Lysine,Urokinase plasminogen activator surface receptor / plasminogen activator,PLAUR
368,31796,26,Angelica sinensis,DL-Lysine,Plasminogen activator inhibitor 1 / serpin peptidase inhibitor,SERPINE1
368,31797,26,Angelica sinensis,DL-Methionine,Plasminogen activator inhibitor 1 / serpin peptidase inhibitor,SERPINE1
368,9038,28,Angelica sinensis,DL-Isoleucine,Erythropoietin receptor / erythropoietin receptor / ERYTHROPOIETIN RECEPTOR,EPOR
368,27647,28,Angelica sinensis,DL-Glutamic acid,Erythropoietin receptor / erythropoietin receptor / ERYTHROPOIETIN RECEPTOR,EPOR
368,31796,28,Angelica sinensis,DL-Lysine,Erythropoietin receptor / erythropoietin receptor / ERYTHROPOIETIN RECEPTOR,EPOR
368,31797,28,Angelica sinensis,DL-Methionine,Erythropoietin receptor / erythropoietin receptor / ERYTHROPOIETIN RECEPTOR,EPOR
368,31765,29,Angelica sinensis,DL-Valine,Urokinase-type plasminogen activator / plasminogen activator,PLAU
368,31796,29,Angelica sinensis,DL-Lysine,Urokinase-type plasminogen activator / plasminogen activator,PLAU
368,27647,30,Angelica sinensis,DL-Glutamic acid,Tissue-type plasminogen activator / plasminogen activator,PLAT
368,31765,30,Angelica sinensis,DL-Valine,Tissue-type plasminogen activator / plasminogen activator,PLAT
368,31796,30,Angelica sinensis,DL-Lysine,Tissue-type plasminogen activator / plasminogen activator,PLAT
368,31797,30,Angelica sinensis,DL-Methionine,Tissue-type plasminogen activator / plasminogen activator,PLAT
368,31796,32,Angelica sinensis,DL-Lysine,Plasma serine protease inhibitor / serpin peptidase inhibitor,SERPINA5
368,31797,32,Angelica sinensis,DL-Methionine,Plasma serine protease inhibitor / serpin peptidase inhibitor,SERPINA5
368,31796,33,Angelica sinensis,DL-Lysine,Low-density lipoprotein receptor-related protein 2 / low density lipoprotein receptor-related protein 2,LRP2
368,69881,33,Angelica sinensis,cobaltous;[5-(5,Low-density lipoprotein receptor-related protein 2 / low density lipoprotein receptor-related protein 2,LRP2
368,31765,39,Angelica sinensis,DL-Valine,Neutrophil elastase / elastase,ELANE
368,31796,39,Angelica sinensis,DL-Lysine,Neutrophil elastase / elastase,ELANE
368,31797,39,Angelica sinensis,DL-Methionine,Neutrophil elastase / elastase,ELANE
368,20814,41,Angelica sinensis,DL-Tryptophan,Interleukin-3 receptor subunit alpha / interleukin 3 receptor,IL3RA
368,7783,47,Angelica sinensis,DL-TYROSINE,Coagulation factor X / coagulation factor X / COAGULATION FACTOR X/ANTITHROMBIN III,F10
368,31796,47,Angelica sinensis,DL-Lysine,Coagulation factor X / coagulation factor X / COAGULATION FACTOR X/ANTITHROMBIN III,F10
368,31797,47,Angelica sinensis,DL-Methionine,Coagulation factor X / coagulation factor X / COAGULATION FACTOR X/ANTITHROMBIN III,F10
368,31796,48,Angelica sinensis,DL-Lysine,Coagulation factor IX / coagulation factor IX,F9
368,31796,49,Angelica sinensis,DL-Lysine,von Willebrand factor,VWF
368,31797,49,Angelica sinensis,DL-Methionine,von Willebrand factor,VWF
368,2414,52,Angelica sinensis,gamma-Aminobutyric acid,78 kDa glucose-regulated protein / heat shock 70kDa protein 5 (glucose-regulated protein,HSPA5
368,6058,52,Angelica sinensis,(+)-brefeldin A,78 kDa glucose-regulated protein / heat shock 70kDa protein 5 (glucose-regulated protein,HSPA5
368,27647,52,Angelica sinensis,DL-Glutamic acid,78 kDa glucose-regulated protein / heat shock 70kDa protein 5 (glucose-regulated protein,HSPA5
368,31797,52,Angelica sinensis,DL-Methionine,78 kDa glucose-regulated protein / heat shock 70kDa protein 5 (glucose-regulated protein,HSPA5
368,32774,52,Angelica sinensis,Carvacrol,78 kDa glucose-regulated protein / heat shock 70kDa protein 5 (glucose-regulated protein,HSPA5
368,49507,52,Angelica sinensis,Methylsulfonylmethane,78 kDa glucose-regulated protein / heat shock 70kDa protein 5 (glucose-regulated protein,HSPA5
368,7783,53,Angelica sinensis,DL-TYROSINE,Calreticulin / calreticulin,CALR
368,8660,53,Angelica sinensis,DL-Proline,Calreticulin / calreticulin,CALR
368,9038,53,Angelica sinensis,DL-Isoleucine,Calreticulin / calreticulin,CALR
368,20814,53,Angelica sinensis,DL-Tryptophan,Calreticulin / calreticulin,CALR
368,27647,53,Angelica sinensis,DL-Glutamic acid,Calreticulin / calreticulin,CALR
368,31765,53,Angelica sinensis,DL-Valine,Calreticulin / calreticulin,CALR
368,31796,53,Angelica sinensis,DL-Lysine,Calreticulin / calreticulin,CALR
368,31797,53,Angelica sinensis,DL-Methionine,Calreticulin / calreticulin,CALR
368,31797,55,Angelica sinensis,DL-Methionine,Protein ERGIC-53 / lectin,LMAN1
368,2414,60,Angelica sinensis,gamma-Aminobutyric acid,Complement C3 / complement component 3 / COMPLEMENT C3,C3
368,2414,63,Angelica sinensis,gamma-Aminobutyric acid,Complement C5 / complement component 5,C5
368,9038,64,Angelica sinensis,DL-Isoleucine,Insulin receptor / insulin receptor,INSR
368,27647,64,Angelica sinensis,DL-Glutamic acid,Insulin receptor / insulin receptor,INSR
368,31796,64,Angelica sinensis,DL-Lysine,Insulin receptor / insulin receptor,INSR
368,31797,64,Angelica sinensis,DL-Methionine,Insulin receptor / insulin receptor,INSR
368,31796,66,Angelica sinensis,DL-Lysine,Retinoblastoma-associated protein / retinoblastoma 1 / HISTIDINE-TAGGED RB,RB1
368,31797,66,Angelica sinensis,DL-Methionine,Retinoblastoma-associated protein / retinoblastoma 1 / HISTIDINE-TAGGED RB,RB1
368,35400,66,Angelica sinensis,Ferulic acid,Retinoblastoma-associated protein / retinoblastoma 1 / HISTIDINE-TAGGED RB,RB1
368,31796,67,Angelica sinensis,DL-Lysine,Cathepsin D / cathepsin D / CATHEPSIN D,CTSD
368,31797,67,Angelica sinensis,DL-Methionine,Cathepsin D / cathepsin D / CATHEPSIN D,CTSD
368,35400,67,Angelica sinensis,Ferulic acid,Cathepsin D / cathepsin D / CATHEPSIN D,CTSD
368,31796,77,Angelica sinensis,DL-Lysine,Annexin A2 / annexin A2,ANXA2
368,31797,77,Angelica sinensis,DL-Methionine,Annexin A2 / annexin A2,ANXA2
368,31796,82,Angelica sinensis,DL-Lysine,Vasopressin V1a receptor / arginine vasopressin receptor 1A,AVPR1A
368,31796,83,Angelica sinensis,DL-Lysine,Vasopressin V1b receptor / arginine vasopressin receptor 1B / VASOPRESSIN RECEPTOR,AVPR1B
368,31797,85,Angelica sinensis,DL-Methionine,Tissue factor pathway inhibitor / tissue factor pathway inhibitor (lipoprotein-associated coagulation inhibitor),TFPI
368,27647,86,Angelica sinensis,DL-Glutamic acid,Vitamin K-dependent gamma-carboxylase / gamma-glutamyl carboxylase,GGCX
368,31796,87,Angelica sinensis,DL-Lysine,Coagulation factor VII / coagulation factor VII (serum prothrombin conversion accelerator) / COAGULATION FACTOR III/FACTOR VIIA (FVIIA),F7
368,31796,88,Angelica sinensis,DL-Lysine,Tissue factor / coagulation factor III (thromboplastin,F3
368,31797,88,Angelica sinensis,DL-Methionine,Tissue factor / coagulation factor III (thromboplastin,F3
368,31796,96,Angelica sinensis,DL-Lysine,Glucagon receptor / glucagon receptor / GLUCAGON RECEPTOR,GCGR
368,117,99,Angelica sinensis,choline,Vesicle-associated membrane protein 2 / vesicle-associated membrane protein 2 (synaptobrevin 2),VAMP2
368,2414,99,Angelica sinensis,gamma-Aminobutyric acid,Vesicle-associated membrane protein 2 / vesicle-associated membrane protein 2 (synaptobrevin 2),VAMP2
368,27647,99,Angelica sinensis,DL-Glutamic acid,Vesicle-associated membrane protein 2 / vesicle-associated membrane protein 2 (synaptobrevin 2),VAMP2
368,9038,103,Angelica sinensis,DL-Isoleucine,High affinity immunoglobulin epsilon receptor subunit beta / membrane-spanning 4-domains,MS4A2
368,20814,104,Angelica sinensis,DL-Tryptophan,Toll-like receptor 2 / toll-like receptor 2 / TOLL-LIKE RECEPTOR 2,TLR2
368,27647,104,Angelica sinensis,DL-Glutamic acid,Toll-like receptor 2 / toll-like receptor 2 / TOLL-LIKE RECEPTOR 2,TLR2
368,31796,104,Angelica sinensis,DL-Lysine,Toll-like receptor 2 / toll-like receptor 2 / TOLL-LIKE RECEPTOR 2,TLR2
368,35400,104,Angelica sinensis,Ferulic acid,Toll-like receptor 2 / toll-like receptor 2 / TOLL-LIKE RECEPTOR 2,TLR2
368,31796,109,Angelica sinensis,DL-Lysine,Growth hormone receptor / growth hormone receptor,GHR
368,31796,113,Angelica sinensis,DL-Lysine,Vitronectin / vitronectin,VTN
368,31797,113,Angelica sinensis,DL-Methionine,Vitronectin / vitronectin,VTN
368,31797,114,Angelica sinensis,DL-Methionine,Coagulation factor VIII / coagulation factor VIII,F8
368,31797,115,Angelica sinensis,DL-Methionine,Coagulation factor V / coagulation factor V (proaccelerin,F5
368,31796,116,Angelica sinensis,DL-Lysine,Thrombomodulin / thrombomodulin,THBD
368,117,117,Angelica sinensis,choline,Vitamin K-dependent protein S / protein S (alpha),PROS1
368,9038,117,Angelica sinensis,DL-Isoleucine,Vitamin K-dependent protein S / protein S (alpha),PROS1
368,20814,117,Angelica sinensis,DL-Tryptophan,Vitamin K-dependent protein S / protein S (alpha),PROS1
368,27647,117,Angelica sinensis,DL-Glutamic acid,Vitamin K-dependent protein S / protein S (alpha),PROS1
368,31796,117,Angelica sinensis,DL-Lysine,Vitamin K-dependent protein S / protein S (alpha),PROS1
368,31797,117,Angelica sinensis,DL-Methionine,Vitamin K-dependent protein S / protein S (alpha),PROS1
368,31797,118,Angelica sinensis,DL-Methionine,Ceruloplasmin / ceruloplasmin (ferroxidase),CP
368,43123,118,Angelica sinensis,Hexadecan-1-ol,Ceruloplasmin / ceruloplasmin (ferroxidase),CP
368,31797,120,Angelica sinensis,DL-Methionine,Serpin B6 / serpin peptidase inhibitor,SERPINB6
368,31796,123,Angelica sinensis,DL-Lysine,Growth factor receptor-bound protein 2 / growth factor receptor-bound protein 2 / GROWTH FACTOR RECEPTOR-BOUND PROTEIN 2,GRB2
368,31797,123,Angelica sinensis,DL-Methionine,Growth factor receptor-bound protein 2 / growth factor receptor-bound protein 2 / GROWTH FACTOR RECEPTOR-BOUND PROTEIN 2,GRB2
368,117,124,Angelica sinensis,choline,Apolipoprotein E / apolipoprotein E,APOE
368,27647,124,Angelica sinensis,DL-Glutamic acid,Apolipoprotein E / apolipoprotein E,APOE
368,31796,124,Angelica sinensis,DL-Lysine,Apolipoprotein E / apolipoprotein E,APOE
368,31797,124,Angelica sinensis,DL-Methionine,Apolipoprotein E / apolipoprotein E,APOE
368,31797,125,Angelica sinensis,DL-Methionine,Serum amyloid A-1 protein / serum amyloid A1,SAA1
368,47935,126,Angelica sinensis,Heptenal,Protein AMBP / alpha-1-microglobulin/bikunin precursor,AMBP
368,27647,127,Angelica sinensis,DL-Glutamic acid,Transforming growth factor beta-1 / transforming growth factor,TGFB1
368,31796,127,Angelica sinensis,DL-Lysine,Transforming growth factor beta-1 / transforming growth factor,TGFB1
368,31797,127,Angelica sinensis,DL-Methionine,Transforming growth factor beta-1 / transforming growth factor,TGFB1
368,31796,130,Angelica sinensis,DL-Lysine,Receptor tyrosine-protein kinase erbB-2 / erb-b2 receptor tyrosine kinase 2 / HER-2 SUBSTRATE,ERBB2
368,31797,130,Angelica sinensis,DL-Methionine,Receptor tyrosine-protein kinase erbB-2 / erb-b2 receptor tyrosine kinase 2 / HER-2 SUBSTRATE,ERBB2
368,3370,137,Angelica sinensis,Tetradecane,Rho-related GTP-binding protein RhoB / ras homolog family member B,RHOB
368,31797,137,Angelica sinensis,DL-Methionine,Rho-related GTP-binding protein RhoB / ras homolog family member B,RHOB
368,31796,138,Angelica sinensis,DL-Lysine,Proteinase-activated receptor 1 / coagulation factor II (thrombin) receptor,F2R
368,31797,138,Angelica sinensis,DL-Methionine,Proteinase-activated receptor 1 / coagulation factor II (thrombin) receptor,F2R
368,27647,140,Angelica sinensis,DL-Glutamic acid,Glutamate carboxypeptidase 2 / folate hydrolase (prostate-specific membrane antigen) 1 / GLUTAMATE CARBOXYPEPTIDASE II,FOLH1
368,31797,140,Angelica sinensis,DL-Methionine,Glutamate carboxypeptidase 2 / folate hydrolase (prostate-specific membrane antigen) 1 / GLUTAMATE CARBOXYPEPTIDASE II,FOLH1
368,8660,143,Angelica sinensis,DL-Proline,Peptidyl-prolyl cis-trans isomerase A / peptidylprolyl isomerase A (cyclophilin A) / CYCLOPHILIN A,PPIA
368,31797,143,Angelica sinensis,DL-Methionine,Peptidyl-prolyl cis-trans isomerase A / peptidylprolyl isomerase A (cyclophilin A) / CYCLOPHILIN A,PPIA
368,8660,144,Angelica sinensis,DL-Proline,Peptidyl-prolyl cis-trans isomerase F,PPIF
368,27647,144,Angelica sinensis,DL-Glutamic acid,Peptidyl-prolyl cis-trans isomerase F,PPIF
368,9038,150,Angelica sinensis,DL-Isoleucine,T-cell surface glycoprotein CD4 / CD4 molecule / T-CELL SURFACE ANTIGEN CD4,CD4
368,20814,150,Angelica sinensis,DL-Tryptophan,T-cell surface glycoprotein CD4 / CD4 molecule / T-CELL SURFACE ANTIGEN CD4,CD4
368,27647,150,Angelica sinensis,DL-Glutamic acid,T-cell surface glycoprotein CD4 / CD4 molecule / T-CELL SURFACE ANTIGEN CD4,CD4
368,31796,150,Angelica sinensis,DL-Lysine,T-cell surface glycoprotein CD4 / CD4 molecule / T-CELL SURFACE ANTIGEN CD4,CD4
368,31797,150,Angelica sinensis,DL-Methionine,T-cell surface glycoprotein CD4 / CD4 molecule / T-CELL SURFACE ANTIGEN CD4,CD4
368,2414,157,Angelica sinensis,gamma-Aminobutyric acid,Somatostatin receptor type 1 / somatostatin receptor 1 / SSTR1,SSTR1
368,2414,158,Angelica sinensis,gamma-Aminobutyric acid,Somatostatin receptor type 5 / somatostatin receptor 5,SSTR5
368,27647,158,Angelica sinensis,DL-Glutamic acid,Somatostatin receptor type 5 / somatostatin receptor 5,SSTR5
368,2414,159,Angelica sinensis,gamma-Aminobutyric acid,Somatostatin receptor type 2 / somatostatin receptor 2 / SOMATOSTATIN RECEPTOR,SSTR2
368,31796,160,Angelica sinensis,DL-Lysine,Oxytocin receptor / oxytocin receptor,OXTR
368,2414,161,Angelica sinensis,gamma-Aminobutyric acid,Oxytocin-neurophysin 1 / oxytocin/neurophysin I prepropeptide,OXT
368,7783,161,Angelica sinensis,DL-TYROSINE,Oxytocin-neurophysin 1 / oxytocin/neurophysin I prepropeptide,OXT
368,27647,161,Angelica sinensis,DL-Glutamic acid,Oxytocin-neurophysin 1 / oxytocin/neurophysin I prepropeptide,OXT
368,31796,161,Angelica sinensis,DL-Lysine,Oxytocin-neurophysin 1 / oxytocin/neurophysin I prepropeptide,OXT
368,2414,162,Angelica sinensis,gamma-Aminobutyric acid,Integrin alpha-4 / integrin,ITGA4
368,27647,163,Angelica sinensis,DL-Glutamic acid,Intercellular adhesion molecule 1 / intercellular adhesion molecule 1 / INTERCELLULAR ADHESION MOLECULE-1,ICAM1
368,31796,163,Angelica sinensis,DL-Lysine,Intercellular adhesion molecule 1 / intercellular adhesion molecule 1 / INTERCELLULAR ADHESION MOLECULE-1,ICAM1
368,31797,163,Angelica sinensis,DL-Methionine,Intercellular adhesion molecule 1 / intercellular adhesion molecule 1 / INTERCELLULAR ADHESION MOLECULE-1,ICAM1
368,6058,166,Angelica sinensis,(+)-brefeldin A,Vascular endothelial growth factor A / vascular endothelial growth factor A / VASCULAR ENDOTHELIAL GROWTH FACTOR A (VEGF2),VEGFA
368,7783,166,Angelica sinensis,DL-TYROSINE,Vascular endothelial growth factor A / vascular endothelial growth factor A / VASCULAR ENDOTHELIAL GROWTH FACTOR A (VEGF2),VEGFA
368,8660,166,Angelica sinensis,DL-Proline,Vascular endothelial growth factor A / vascular endothelial growth factor A / VASCULAR ENDOTHELIAL GROWTH FACTOR A (VEGF2),VEGFA
368,9038,166,Angelica sinensis,DL-Isoleucine,Vascular endothelial growth factor A / vascular endothelial growth factor A / VASCULAR ENDOTHELIAL GROWTH FACTOR A (VEGF2),VEGFA
368,20814,166,Angelica sinensis,DL-Tryptophan,Vascular endothelial growth factor A / vascular endothelial growth factor A / VASCULAR ENDOTHELIAL GROWTH FACTOR A (VEGF2),VEGFA
368,27647,166,Angelica sinensis,DL-Glutamic acid,Vascular endothelial growth factor A / vascular endothelial growth factor A / VASCULAR ENDOTHELIAL GROWTH FACTOR A (VEGF2),VEGFA
368,31765,166,Angelica sinensis,DL-Valine,Vascular endothelial growth factor A / vascular endothelial growth factor A / VASCULAR ENDOTHELIAL GROWTH FACTOR A (VEGF2),VEGFA
368,31796,166,Angelica sinensis,DL-Lysine,Vascular endothelial growth factor A / vascular endothelial growth factor A / VASCULAR ENDOTHELIAL GROWTH FACTOR A (VEGF2),VEGFA
368,31797,166,Angelica sinensis,DL-Methionine,Vascular endothelial growth factor A / vascular endothelial growth factor A / VASCULAR ENDOTHELIAL GROWTH FACTOR A (VEGF2),VEGFA
368,2414,168,Angelica sinensis,gamma-Aminobutyric acid,Alanine--glyoxylate aminotransferase 2,AGXT2
368,31765,168,Angelica sinensis,DL-Valine,Alanine--glyoxylate aminotransferase 2,AGXT2
368,31796,168,Angelica sinensis,DL-Lysine,Alanine--glyoxylate aminotransferase 2,AGXT2
368,2414,169,Angelica sinensis,gamma-Aminobutyric acid,Glutamate decarboxylase 1 / GAD1 protein / Glutamate decarboxylase 1 (Brain,GAD1
368,27647,169,Angelica sinensis,DL-Glutamic acid,Glutamate decarboxylase 1 / GAD1 protein / Glutamate decarboxylase 1 (Brain,GAD1
368,20814,171,Angelica sinensis,DL-Tryptophan,Kynureninase / kynureninase / KYNURENINASE,KYNU
368,117,172,Angelica sinensis,choline,Serine hydroxymethyltransferase,SHMT1
368,8660,172,Angelica sinensis,DL-Proline,Serine hydroxymethyltransferase,SHMT1
368,27647,172,Angelica sinensis,DL-Glutamic acid,Serine hydroxymethyltransferase,SHMT1
368,31796,172,Angelica sinensis,DL-Lysine,Serine hydroxymethyltransferase,SHMT1
368,31797,172,Angelica sinensis,DL-Methionine,Serine hydroxymethyltransferase,SHMT1
368,132,173,Angelica sinensis,Cystine,Cysteine desulfurase,NFS1
368,117,174,Angelica sinensis,choline,Aspartate aminotransferase,GOT1
368,7783,174,Angelica sinensis,DL-TYROSINE,Aspartate aminotransferase,GOT1
368,27647,174,Angelica sinensis,DL-Glutamic acid,Aspartate aminotransferase,GOT1
368,31797,174,Angelica sinensis,DL-Methionine,Aspartate aminotransferase,GOT1
368,8660,175,Angelica sinensis,DL-Proline,Ornithine aminotransferase,OAT
368,27647,175,Angelica sinensis,DL-Glutamic acid,Ornithine aminotransferase,OAT
368,2414,177,Angelica sinensis,gamma-Aminobutyric acid,Kynurenine/alpha-aminoadipate aminotransferase,AADAT
368,27647,177,Angelica sinensis,DL-Glutamic acid,Kynurenine/alpha-aminoadipate aminotransferase,AADAT
368,2414,178,Angelica sinensis,gamma-Aminobutyric acid,4-aminobutyrate aminotransferase,ABAT
368,27647,178,Angelica sinensis,DL-Glutamic acid,4-aminobutyrate aminotransferase,ABAT
368,31796,178,Angelica sinensis,DL-Lysine,4-aminobutyrate aminotransferase,ABAT
368,2414,180,Angelica sinensis,gamma-Aminobutyric acid,Sphingosine-1-phosphate lyase 1 / sphingosine-1-phosphate lyase 1,SGPL1
368,27647,180,Angelica sinensis,DL-Glutamic acid,Sphingosine-1-phosphate lyase 1 / sphingosine-1-phosphate lyase 1,SGPL1
368,7783,181,Angelica sinensis,DL-TYROSINE,Tyrosine aminotransferase / tyrosine aminotransferase,TAT
368,20814,181,Angelica sinensis,DL-Tryptophan,Tyrosine aminotransferase / tyrosine aminotransferase,TAT
368,27647,181,Angelica sinensis,DL-Glutamic acid,Tyrosine aminotransferase / tyrosine aminotransferase,TAT
368,31796,181,Angelica sinensis,DL-Lysine,Tyrosine aminotransferase / tyrosine aminotransferase,TAT
368,31797,181,Angelica sinensis,DL-Methionine,Tyrosine aminotransferase / tyrosine aminotransferase,TAT
368,132,182,Angelica sinensis,Cystine,Kynurenine--oxoglutarate transaminase 1 / cysteine conjugate-beta lyase,CCBL1
368,20814,182,Angelica sinensis,DL-Tryptophan,Kynurenine--oxoglutarate transaminase 1 / cysteine conjugate-beta lyase,CCBL1
368,27647,182,Angelica sinensis,DL-Glutamic acid,Kynurenine--oxoglutarate transaminase 1 / cysteine conjugate-beta lyase,CCBL1
368,7783,183,Angelica sinensis,DL-TYROSINE,Threonine synthase-like 1 / threonine synthase-like 1 (S. cerevisiae),THNSL1
368,9038,183,Angelica sinensis,DL-Isoleucine,Threonine synthase-like 1 / threonine synthase-like 1 (S. cerevisiae),THNSL1
368,20814,183,Angelica sinensis,DL-Tryptophan,Threonine synthase-like 1 / threonine synthase-like 1 (S. cerevisiae),THNSL1
368,27647,183,Angelica sinensis,DL-Glutamic acid,Threonine synthase-like 1 / threonine synthase-like 1 (S. cerevisiae),THNSL1
368,31796,183,Angelica sinensis,DL-Lysine,Threonine synthase-like 1 / threonine synthase-like 1 (S. cerevisiae),THNSL1
368,31797,183,Angelica sinensis,DL-Methionine,Threonine synthase-like 1 / threonine synthase-like 1 (S. cerevisiae),THNSL1
368,9038,184,Angelica sinensis,DL-Isoleucine,Glycogen phosphorylase,PYGL
368,27647,184,Angelica sinensis,DL-Glutamic acid,Glycogen phosphorylase,PYGL
368,31796,184,Angelica sinensis,DL-Lysine,Glycogen phosphorylase,PYGL
368,31797,184,Angelica sinensis,DL-Methionine,Glycogen phosphorylase,PYGL
368,27647,186,Angelica sinensis,DL-Glutamic acid,Cysteine sulfinic acid decarboxylase / P-selectin cytoplasmic tail-associated protein (PCAP) / cysteine sulfinic acid decarboxylase,CSAD
368,7783,188,Angelica sinensis,DL-TYROSINE,Arginine decarboxylase / antizyme inhibitor 2,AZIN2
368,31796,188,Angelica sinensis,DL-Lysine,Arginine decarboxylase / antizyme inhibitor 2,AZIN2
368,9038,189,Angelica sinensis,DL-Isoleucine,L-serine dehydratase/L-threonine deaminase,SDS
368,31797,189,Angelica sinensis,DL-Methionine,L-serine dehydratase/L-threonine deaminase,SDS
368,27647,191,Angelica sinensis,DL-Glutamic acid,Glycine dehydrogenase [decarboxylating],GLDC
368,20814,192,Angelica sinensis,DL-Tryptophan,Alanine aminotransferase 1 / glutamic-pyruvate transaminase (alanine aminotransferase),GPT
368,27647,192,Angelica sinensis,DL-Glutamic acid,Alanine aminotransferase 1 / glutamic-pyruvate transaminase (alanine aminotransferase),GPT
368,27647,193,Angelica sinensis,DL-Glutamic acid,Phosphoserine aminotransferase / phosphoserine aminotransferase 1,PSAT1
368,31797,194,Angelica sinensis,DL-Methionine,5-aminolevulinate synthase,ALAS1
368,27647,195,Angelica sinensis,DL-Glutamic acid,Serine--pyruvate aminotransferase / alanine-glyoxylate aminotransferase,AGXT
368,132,198,Angelica sinensis,Cystine,Cystathionine gamma-lyase / cystathionine gamma-lyase / CYSTATHIONINE GAMMA-LYASE (CSE),CTH
368,7783,198,Angelica sinensis,DL-TYROSINE,Cystathionine gamma-lyase / cystathionine gamma-lyase / CYSTATHIONINE GAMMA-LYASE (CSE),CTH
