FE4: TOM formula 4 known to treat Epilepsy,,,,
Idx,compID,geneID,CompName,GeneSymbol
4750,27647,778,DL-Glutamic acid,ACE
5594,44229,778,DL-CATECHIN,ACE
946,10237,272,Phenol,ACHE
4690,27647,272,DL-Glutamic acid,ACHE
5998,3374,272,Butanoic acid,ACHE
6573,1622,272,4-Methylphenol,ACHE
1745,3583,4563,Palmitic acid,ACLY
1922,36210,4563,Honokiol,ACLY
4888,27647,4563,DL-Glutamic acid,ACLY
4665,27647,5805,DL-Glutamic acid,ACO1
3571,31797,1632,DL-Methionine,ACO2
4987,27647,1632,DL-Glutamic acid,ACO2
1629,3583,2573,Palmitic acid,ACOX1
5641,42172,2573,Decanal,ACOX1
1667,3583,765,Palmitic acid,ACP1
879,10237,2737,Phenol,ACPP
1513,3583,2737,Palmitic acid,ACPP
2635,8660,2737,DL-Proline,ACPP
4615,27647,2737,DL-Glutamic acid,ACPP
1724,3583,3732,Palmitic acid,ACSBG1
1649,3583,353,Palmitic acid,ACSL1
1461,3583,686,Palmitic acid,ACSL4
4477,27647,349,DL-Glutamic acid,ACSS2
5880,3374,349,Butanoic acid,ACSS2
720,10237,1144,Phenol,ADA
4401,27647,1144,DL-Glutamic acid,ADA
5656,3374,3515,Butanoic acid,ADAM17
336,10195,5693,Salicylate,ADAM29
2912,31797,5290,DL-Methionine,ADAMTS13
324,10195,5695,Salicylate,ADAMTS14
331,10195,5696,Salicylate,ADAMTS15
4894,27647,5669,DL-Glutamic acid,ADAMTS2
373,17352,2917,Rhein,ADAMTS5
5092,27647,5586,DL-Glutamic acid,ADAR
835,10237,2333,Phenol,ADCY2
4543,27647,2333,DL-Glutamic acid,ADCY2
4764,27647,4804,DL-Glutamic acid,ADCY8
453,2102,550,Phenylethyl alcohol,ADH1A
496,2089,550,Phenylacetaldehyde,ADH1A
4219,9038,550,DL-Isoleucine,ADH1A
446,2102,554,Phenylethyl alcohol,ADH1B
482,2089,554,Phenylacetaldehyde,ADH1B
4084,9038,554,DL-Isoleucine,ADH1B
458,2102,552,Phenylethyl alcohol,ADH4
488,2089,552,Phenylacetaldehyde,ADH4
4147,9038,552,DL-Isoleucine,ADH4
450,2102,558,Phenylethyl alcohol,ADH5
484,2089,558,Phenylacetaldehyde,ADH5
4105,9038,558,DL-Isoleucine,ADH5
457,2102,555,Phenylethyl alcohol,ADH7
497,2089,555,Phenylacetaldehyde,ADH7
4220,9038,555,DL-Isoleucine,ADH7
149,3032,4451,Stearic acid,ADIPOQ
4669,27647,839,DL-Glutamic acid,ADORA1
206,3032,840,Stearic acid,ADORA2A
852,10237,840,Phenol,ADORA2A
4571,27647,840,DL-Glutamic acid,ADORA2A
5087,27647,3863,DL-Glutamic acid,ADORA3
1326,3583,787,Palmitic acid,ADRA1A
5828,3374,787,Butanoic acid,ADRA1A
1573,3583,864,Palmitic acid,ADRA1B
5982,3374,864,Butanoic acid,ADRA1B
1332,3583,865,Palmitic acid,ADRA1D
5823,3374,865,Butanoic acid,ADRA1D
1549,3583,739,Palmitic acid,ADRBK1
5966,3374,739,Butanoic acid,ADRBK1
4250,9038,5107,DL-Isoleucine,ADSL
508,10237,4381,Phenol,AFP
6236,35029,4381,Baicalein,AFP
6437,9210,4381,Acetic acid,AFP
2026,57137,4424,Gallic acid,AGER
1178,10237,5514,Phenol,AGO2
5657,3374,5514,Butanoic acid,AGO2
4749,27647,4145,DL-Glutamic acid,AGRP
1408,3583,3411,Palmitic acid,AGT
2959,31797,3411,DL-Methionine,AGT
5301,27647,3411,DL-Glutamic acid,AGT
5876,3374,3411,Butanoic acid,AGT
1664,3583,777,Palmitic acid,AGTR1
6048,3374,777,Butanoic acid,AGTR1
4695,27647,195,DL-Glutamic acid,AGXT
3557,31797,2629,DL-Methionine,AHCY
340,17352,1048,Rhein,AHR
1120,10237,1048,Phenol,AHR
1854,36842,1048,Isoeugenol,AHR
2134,36170,1048,Eugenol,AHR
6200,45104,1048,Benzylideneacetone,AHR
6208,38528,1048,Baicalin,AHR
6238,35029,1048,Baicalein,AHR
4762,27647,2563,DL-Glutamic acid,AIFM1
42,34914,559,Wogonin,AKR1B1
1856,36842,559,Isoeugenol,AKR1B1
2136,36170,559,Eugenol,AKR1B1
5634,42172,559,Decanal,AKR1B1
6362,35029,559,Baicalein,AKR1B1
1857,36842,2218,Isoeugenol,AKR1B10
2137,36170,2218,Eugenol,AKR1B10
1858,36842,592,Isoeugenol,AKR1C1
2138,36170,592,Eugenol,AKR1C1
51,36879,600,Vanillin,AKR1C2
462,2089,600,Phenylacetaldehyde,AKR1C2
1859,36842,600,Isoeugenol,AKR1C2
1860,36842,589,Isoeugenol,AKR1C3
2139,36170,589,Eugenol,AKR1C3
6381,538,1139,Azelaic acid,AKR1D1
142,35710,738,Tangeritin,AKT1
150,3032,738,Stearic acid,AKT1
1023,10237,738,Phenol,AKT1
1212,3583,738,Palmitic acid,AKT1
2027,57137,738,Gallic acid,AKT1
3322,31797,738,DL-Methionine,AKT1
4136,9038,738,DL-Isoleucine,AKT1
4803,27647,738,DL-Glutamic acid,AKT1
5502,44229,738,DL-CATECHIN,AKT1
6066,3374,738,Butanoic acid,AKT1
6239,35029,738,Baicalein,AKT1
2028,57137,1331,Gallic acid,ALAD
5011,27647,1331,DL-Glutamic acid,ALAD
1566,3583,194,Palmitic acid,ALAS1
3189,31797,194,DL-Methionine,ALAS1
5659,3374,194,Butanoic acid,ALAS1
509,10237,498,Phenol,ALAS2
3106,31797,498,DL-Methionine,ALAS2
4,34914,4730,Wogonin,ALB
243,3032,4730,Stearic acid,ALB
306,10195,4730,Salicylate,ALB
413,38029,4730,Pristane,ALB
510,10237,4730,Phenol,ALB
1213,3583,4730,Palmitic acid,ALB
2029,57137,4730,Gallic acid,ALB
2668,8660,4730,DL-Proline,ALB
3258,31797,4730,DL-Methionine,ALB
4109,9038,4730,DL-Isoleucine,ALB
4729,27647,4730,DL-Glutamic acid,ALB
5592,44229,4730,DL-CATECHIN,ALB
6018,3374,4730,Butanoic acid,ALB
6545,1622,4730,4-Methylphenol,ALB
6599,38478,4730,4-Ethylguaiacol,ALB
6606,35274,4730,2-Methylphenol,ALB
6628,35917,4730,2-Methylbutyric acid,ALB
729,10237,446,Phenol,ALDH18A1
2439,8660,446,DL-Proline,ALDH18A1
2914,31797,446,DL-Methionine,ALDH18A1
3981,9038,446,DL-Isoleucine,ALDH18A1
4415,27647,446,DL-Glutamic acid,ALDH18A1
2509,8660,605,DL-Proline,ALDH1A1
3247,31797,605,DL-Methionine,ALDH1A1
5163,27647,605,DL-Glutamic acid,ALDH1A1
2532,8660,612,DL-Proline,ALDH1A2
3465,31797,612,DL-Methionine,ALDH1A2
5217,27647,612,DL-Glutamic acid,ALDH1A2
5635,42172,612,Decanal,ALDH1A2
478,2089,608,Phenylacetaldehyde,ALDH1A3
2497,8660,608,DL-Proline,ALDH1A3
5125,27647,608,DL-Glutamic acid,ALDH1A3
2489,8660,609,DL-Proline,ALDH1B1
2865,31797,609,DL-Methionine,ALDH1B1
5071,27647,609,DL-Glutamic acid,ALDH1B1
2485,8660,234,DL-Proline,ALDH1L1
3604,31797,234,DL-Methionine,ALDH1L1
5064,27647,234,DL-Glutamic acid,ALDH1L1
489,2089,598,Phenylacetaldehyde,ALDH2
2527,8660,598,DL-Proline,ALDH2
3410,31797,598,DL-Methionine,ALDH2
5198,27647,598,DL-Glutamic acid,ALDH2
5636,42172,598,Decanal,ALDH2
498,2089,604,Phenylacetaldehyde,ALDH3A1
2537,8660,604,DL-Proline,ALDH3A1
5227,27647,604,DL-Glutamic acid,ALDH3A1
475,2089,613,Phenylacetaldehyde,ALDH3A2
1445,3583,613,Palmitic acid,ALDH3A2
2494,8660,613,DL-Proline,ALDH3A2
5112,27647,613,DL-Glutamic acid,ALDH3A2
495,2089,602,Phenylacetaldehyde,ALDH3B2
2543,8660,602,DL-Proline,ALDH3B2
3443,31797,602,DL-Methionine,ALDH3B2
5212,27647,602,DL-Glutamic acid,ALDH3B2
2512,8660,628,DL-Proline,ALDH4A1
4752,27647,628,DL-Glutamic acid,ALDH4A1
103,36879,386,Vanillin,ALDH5A1
2501,8660,386,DL-Proline,ALDH5A1
4645,27647,386,DL-Glutamic acid,ALDH5A1
2498,8660,603,DL-Proline,ALDH6A1
5116,27647,603,DL-Glutamic acid,ALDH6A1
2486,8660,614,DL-Proline,ALDH7A1
5056,27647,614,DL-Glutamic acid,ALDH7A1
2493,8660,607,DL-Proline,ALDH9A1
5111,27647,607,DL-Glutamic acid,ALDH9A1
3767,31797,2293,DL-Methionine,ALDOA
4262,9038,2293,DL-Isoleucine,ALDOA
3762,31797,2294,DL-Methionine,ALDOB
4258,9038,2294,DL-Isoleucine,ALDOB
6184,45104,2294,Benzylideneacetone,ALDOB
45,34914,4191,Wogonin,ALOX12
133,34969,4191,Tectorigenin,ALOX12
145,35710,4191,Tangeritin,ALOX12
6240,35029,4191,Baicalein,ALOX12
312,10195,4778,Salicylate,ALOX12B
366,17352,4778,Rhein,ALOX12B
4070,9038,4778,DL-Isoleucine,ALOX12B
6346,35029,4778,Baicalein,ALOX12B
127,34969,3756,Tectorigenin,ALOX15
300,10195,3756,Salicylate,ALOX15
977,10237,3756,Phenol,ALOX15
1924,36210,3756,Honokiol,ALOX15
5417,44229,3756,DL-CATECHIN,ALOX15
6377,35029,3756,Baicalein,ALOX15
315,10195,4188,Salicylate,ALOX15B
358,17352,4188,Rhein,ALOX15B
3958,9038,4188,DL-Isoleucine,ALOX15B
6318,35029,4188,Baicalein,ALOX15B
357,17352,707,Rhein,ALOX5
1971,36210,707,Honokiol,ALOX5
2372,36170,707,Eugenol,ALOX5
4383,27647,707,DL-Glutamic acid,ALOX5
6209,38528,707,Baicalin,ALOX5
6324,35029,707,Baicalein,ALOX5
310,10195,4777,Salicylate,ALOXE3
381,17352,4777,Rhein,ALOXE3
4071,9038,4777,DL-Isoleucine,ALOXE3
6347,35029,4777,Baicalein,ALOXE3
185,3032,4715,Stearic acid,ALPL
401,38029,4715,Pristane,ALPL
511,10237,4715,Phenol,ALPL
1214,3583,4715,Palmitic acid,ALPL
2140,36170,4715,Eugenol,ALPL
2582,8660,4715,DL-Proline,ALPL
2889,31797,4715,DL-Methionine,ALPL
3973,9038,4715,DL-Isoleucine,ALPL
4377,27647,4715,DL-Glutamic acid,ALPL
5538,44229,4715,DL-CATECHIN,ALPL
5842,3374,4715,Butanoic acid,ALPL
181,3032,3751,Stearic acid,ALPP
394,38029,3751,Pristane,ALPP
672,10237,3751,Phenol,ALPP
1318,3583,3751,Palmitic acid,ALPP
2568,8660,3751,DL-Proline,ALPP
2836,31797,3751,DL-Methionine,ALPP
3951,9038,3751,DL-Isoleucine,ALPP
4333,27647,3751,DL-Glutamic acid,ALPP
5533,44229,3751,DL-CATECHIN,ALPP
5814,3374,3751,Butanoic acid,ALPP
241,3032,1322,Stearic acid,ALPPL2
414,38029,1322,Pristane,ALPPL2
974,10237,1322,Phenol,ALPPL2
1623,3583,1322,Palmitic acid,ALPPL2
2669,8660,1322,DL-Proline,ALPPL2
3260,31797,1322,DL-Methionine,ALPPL2
4111,9038,1322,DL-Isoleucine,ALPPL2
4733,27647,1322,DL-Glutamic acid,ALPPL2
5549,44229,1322,DL-CATECHIN,ALPPL2
6023,3374,1322,Butanoic acid,ALPPL2
328,10195,126,Salicylate,AMBP
367,17352,3847,Rhein,ANGPT2
1598,3583,4447,Palmitic acid,ANGPTL4
6004,3374,4447,Butanoic acid,ANGPTL4
4590,27647,39184,DL-Glutamic acid,ANKRD45
3238,31797,1366,DL-Methionine,ANPEP
5160,27647,1366,DL-Glutamic acid,ANPEP
1731,3583,980,Palmitic acid,ANXA1
6108,3374,980,Butanoic acid,ANXA1
823,10237,77,Phenol,ANXA2
3044,31797,77,DL-Methionine,ANXA2
5453,44229,77,DL-CATECHIN,ANXA2
970,10237,2284,Phenol,ANXA5
3253,31797,2284,DL-Methionine,ANXA5
480,2089,1174,Phenylacetaldehyde,AOC1
5103,27647,1174,DL-Glutamic acid,AOC1
493,2089,5144,Phenylacetaldehyde,AOC2
6385,538,5144,Azelaic acid,AOC2
481,2089,1271,Phenylacetaldehyde,AOC3
909,10237,1271,Phenol,AOC3
472,2089,2795,Phenylacetaldehyde,AOX1
2141,36170,740,Eugenol,APAF1
4485,27647,740,DL-Glutamic acid,APAF1
2542,8660,1557,DL-Proline,APCS
1186,10237,3356,Phenol,APEX1
3565,31797,3356,DL-Methionine,APEX1
272,3032,4661,Stearic acid,APOA1
1128,10237,4661,Phenol,APOA1
1773,3583,4661,Palmitic acid,APOA1
2534,8660,4661,DL-Proline,APOA1
3491,31797,4661,DL-Methionine,APOA1
1397,3583,4258,Palmitic acid,APOA2
2943,31797,4258,DL-Methionine,APOA2
1782,3583,4809,Palmitic acid,APOA5
6138,3374,4809,Butanoic acid,APOA5
270,3032,3941,Stearic acid,APOB
1131,10237,3941,Phenol,APOB
1777,3583,3941,Palmitic acid,APOB
2030,57137,3941,Gallic acid,APOB
3497,31797,3941,DL-Methionine,APOB
5546,44229,3941,DL-CATECHIN,APOB
261,3032,124,Stearic acid,APOE
1094,10237,124,Phenol,APOE
1750,3583,124,Palmitic acid,APOE
3455,31797,124,DL-Methionine,APOE
4893,27647,124,DL-Glutamic acid,APOE
5508,44229,124,DL-CATECHIN,APOE
286,34582,2093,Scutellarin,APP
995,10237,2093,Phenol,APP
1641,3583,2093,Palmitic acid,APP
3289,31797,2093,DL-Methionine,APP
4124,9038,2093,DL-Isoleucine,APP
4768,27647,2093,DL-Glutamic acid,APP
5646,31232,2093,Butylphthalide,APP
6040,3374,2093,Butanoic acid,APP
6241,35029,2093,Baicalein,APP
692,10237,763,Phenol,APRT
2859,31797,763,DL-Methionine,APRT
3580,31797,5092,DL-Methionine,AQP2
3264,31797,5561,DL-Methionine,AQP5
706,10237,1042,Phenol,AR
1350,3583,1042,Palmitic acid,AR
1861,36842,1042,Isoeugenol,AR
2142,36170,1042,Eugenol,AR
2891,31797,1042,DL-Methionine,AR
4378,27647,1042,DL-Glutamic acid,AR
5622,35949,1042,Dioctyl phthalate,AR
5660,3374,1042,Butanoic acid,AR
2481,8660,2436,DL-Proline,ARF1
2599,8660,332,DL-Proline,ARG1
3995,9038,332,DL-Isoleucine,ARG1
5093,27647,332,DL-Glutamic acid,ARG1
2701,8660,286,DL-Proline,ARG2
4165,9038,286,DL-Isoleucine,ARG2
5197,27647,286,DL-Glutamic acid,ARG2
3453,31797,3713,DL-Methionine,ARPC1B
5403,27647,1712,DL-Glutamic acid,ARSA
681,10237,5146,Phenol,ARSE
5559,44229,5146,DL-CATECHIN,ARSE
781,10237,38955,Phenol,ARSF
682,10237,39173,Phenol,ARSH
5445,44229,39173,DL-CATECHIN,ARSH
3771,31797,284,DL-Methionine,ASL
4676,27647,284,DL-Glutamic acid,ASL
2365,36170,1416,Eugenol,ASMT
5277,27647,1416,DL-Glutamic acid,ASMT
5000,27647,318,DL-Glutamic acid,ASNS
1331,3583,322,Palmitic acid,ASPH
2886,31797,5405,DL-Methionine,ASPN
5348,27647,328,DL-Glutamic acid,ASRGL1
4891,27647,287,DL-Glutamic acid,ASS1
1451,3583,4298,Palmitic acid,ATF3
1862,36842,4298,Isoeugenol,ATF3
2145,36170,4298,Eugenol,ATF3
1772,3583,235,Palmitic acid,ATIC
5222,27647,235,DL-Glutamic acid,ATIC
1009,10237,848,Phenol,ATM
2031,57137,848,Gallic acid,ATM
3304,31797,848,DL-Methionine,ATM
4781,27647,848,DL-Glutamic acid,ATM
5593,44229,1059,DL-CATECHIN,ATP1A1
4472,27647,4182,DL-Glutamic acid,ATP1A2
5563,44229,4182,DL-CATECHIN,ATP1A2
5589,44229,5121,DL-CATECHIN,ATP1A3
5568,44229,2929,DL-CATECHIN,ATP2A1
2994,31797,887,DL-Methionine,ATP2C1
5565,44229,887,DL-CATECHIN,ATP2C1
5604,44229,867,DL-CATECHIN,ATP4A
6439,9210,867,Acetic acid,ATP4A
3296,31797,3072,DL-Methionine,ATP5A1
5036,27647,3072,DL-Glutamic acid,ATP5A1
5557,44229,493,DL-CATECHIN,ATP8A1
5560,44229,4779,DL-CATECHIN,ATP8A2
1327,3583,4196,Palmitic acid,AVP
4354,27647,4196,DL-Glutamic acid,AVP
5824,3374,4196,Butanoic acid,AVP
1608,3583,82,Palmitic acid,AVPR1A
6010,3374,82,Butanoic acid,AVPR1A
1405,3583,83,Palmitic acid,AVPR1B
5882,3374,83,Butanoic acid,AVPR1B
6401,538,188,Azelaic acid,AZIN2
1458,3583,2403,Palmitic acid,B2M
2147,36170,2403,Eugenol,B2M
2621,8660,2403,DL-Proline,B2M
3630,31797,2403,DL-Methionine,B2M
4032,9038,2403,DL-Isoleucine,B2M
5119,27647,2403,DL-Glutamic acid,B2M
5661,3374,2403,Butanoic acid,B2M
6582,1622,2403,4-Methylphenol,B2M
320,10195,1591,Salicylate,B3GAT1
1980,36210,1591,Honokiol,B3GAT1
1145,10237,5915,Phenol,B3GAT2
2405,36170,5915,Eugenol,B3GAT2
6089,3374,501,Butanoic acid,BAAT
6199,45104,501,Benzylideneacetone,BAAT
143,35710,2165,Tangeritin,BACE1
3148,31797,2165,DL-Methionine,BACE1
4631,27647,2165,DL-Glutamic acid,BACE1
5551,44229,2165,DL-CATECHIN,BACE1
2148,36170,3458,Eugenol,BAD
5,34914,4943,Wogonin,BAX
371,17352,4943,Rhein,BAX
979,10237,4943,Phenol,BAX
1216,3583,4943,Palmitic acid,BAX
1925,36210,4943,Honokiol,BAX
2033,57137,4943,Gallic acid,BAX
2149,36170,4943,Eugenol,BAX
2424,49518,4943,Echinocystic acid,BAX
4743,27647,4943,DL-Glutamic acid,BAX
5662,3374,4943,Butanoic acid,BAX
6211,38528,4943,Baicalin,BAX
6242,35029,4943,Baicalein,BAX
3386,31797,293,DL-Methionine,BBOX1
3415,31797,199,DL-Methionine,BCAT1
4173,9038,199,DL-Isoleucine,BCAT1
5045,27647,199,DL-Glutamic acid,BCAT1
3133,31797,200,DL-Methionine,BCAT2
4056,9038,200,DL-Isoleucine,BCAT2
5028,27647,200,DL-Glutamic acid,BCAT2
4835,27647,275,DL-Glutamic acid,BCHE
5652,3374,275,Butanoic acid,BCHE
6543,32547,275,4-terpinenol,BCHE
1024,10237,5816,Phenol,BCKDHA
4137,9038,5816,DL-Isoleucine,BCKDHA
5183,27647,5816,DL-Glutamic acid,BCKDHA
3150,31797,5842,DL-Methionine,BCKDHB
4067,9038,5842,DL-Isoleucine,BCKDHB
5140,27647,5842,DL-Glutamic acid,BCKDHB
6,34914,1404,Wogonin,BCL2
870,10237,1404,Phenol,BCL2
1218,3583,1404,Palmitic acid,BCL2
2034,57137,1404,Gallic acid,BCL2
2150,36170,1404,Eugenol,BCL2
2425,49518,1404,Echinocystic acid,BCL2
4593,27647,1404,DL-Glutamic acid,BCL2
5939,3374,1404,Butanoic acid,BCL2
6243,35029,1404,Baicalein,BCL2
287,34582,3530,Scutellarin,BCL2L1
2151,36170,3530,Eugenol,BCL2L1
4696,27647,3530,DL-Glutamic acid,BCL2L1
5999,3374,3530,Butanoic acid,BCL2L1
944,10237,3481,Phenol,BCR
2035,57137,3481,Gallic acid,BCR
3220,31797,3481,DL-Methionine,BCR
4089,9038,3481,DL-Isoleucine,BCR
335,10195,5884,Salicylate,BDKRB1
1811,3583,5884,Palmitic acid,BDKRB1
2408,36170,5884,Eugenol,BDKRB1
6149,3374,5884,Butanoic acid,BDKRB1
6429,31466,5884,Allicin,BDKRB1
638,10237,3373,Phenol,BDNF
2014,34174,3373,Heptacosane,BDNF
2153,36170,3373,Eugenol,BDNF
2777,31797,3373,DL-Methionine,BDNF
4273,27647,3373,DL-Glutamic acid,BDNF
1219,3583,725,Palmitic acid,BGLAP
5130,27647,5446,DL-Glutamic acid,BGN
3312,31797,363,DL-Methionine,BHMT
3442,31797,364,DL-Methionine,BHMT2
4700,27647,3391,DL-Glutamic acid,BIRC5
6005,3374,3391,Butanoic acid,BIRC5
6353,35029,3391,Baicalein,BIRC5
5664,3374,4082,Butanoic acid,BMI1
5154,27647,4576,DL-Glutamic acid,BMP1
2576,8660,2726,DL-Proline,BPHL
791,10237,5225,Phenol,BRCA1
3006,31797,5225,DL-Methionine,BRCA1
686,10237,4602,Phenol,BRCA2
1045,10237,1561,Phenol,BST1
3355,31797,1561,DL-Methionine,BST1
3197,31797,1774,DL-Methionine,BTK
3792,31797,3801,DL-Methionine,C1QBP
5128,27647,9,DL-Glutamic acid,C1S
52,36879,909,Vanillin,CA1
299,10195,909,Salicylate,CA1
506,10237,909,Phenol,CA1
2105,57137,909,Gallic acid,CA1
298,10195,1156,Salicylate,CA12
504,10237,1156,Phenol,CA12
2107,57137,1156,Gallic acid,CA12
5418,44229,1156,DL-CATECHIN,CA12
2122,57137,1352,Gallic acid,CA13
5411,44229,1352,DL-CATECHIN,CA13
6587,36417,1352,4-Methoxybenzaldehyde,CA13
505,10237,1308,Phenol,CA14
2116,57137,1308,Gallic acid,CA14
5408,44229,1308,DL-CATECHIN,CA14
53,36879,910,Vanillin,CA2
295,10195,910,Salicylate,CA2
501,10237,910,Phenol,CA2
2106,57137,910,Gallic acid,CA2
3287,31797,910,DL-Methionine,CA2
4766,27647,910,DL-Glutamic acid,CA2
5416,44229,910,DL-CATECHIN,CA2
6596,36417,910,4-Methoxybenzaldehyde,CA2
993,10237,1309,Phenol,CA3
2112,57137,1309,Gallic acid,CA3
5415,44229,1309,DL-CATECHIN,CA3
6590,36417,1309,4-Methoxybenzaldehyde,CA3
296,10195,911,Salicylate,CA4
502,10237,911,Phenol,CA4
2111,57137,911,Gallic acid,CA4
4703,27647,911,DL-Glutamic acid,CA4
5420,44229,911,DL-CATECHIN,CA4
2125,57137,1346,Gallic acid,CA5A
5421,44229,1346,DL-CATECHIN,CA5A
2110,57137,1347,Gallic acid,CA5B
5412,44229,1347,DL-CATECHIN,CA5B
297,10195,1348,Salicylate,CA6
2109,57137,1348,Gallic acid,CA6
5410,44229,1348,DL-CATECHIN,CA6
2108,57137,999,Gallic acid,CA7
5409,44229,999,DL-CATECHIN,CA7
6588,36417,999,4-Methoxybenzaldehyde,CA7
503,10237,1155,Phenol,CA9
2117,57137,1155,Gallic acid,CA9
5414,44229,1155,DL-CATECHIN,CA9
2377,36170,890,Eugenol,CACNA1A
4481,27647,890,DL-Glutamic acid,CACNA1A
2395,36170,1050,Eugenol,CACNA1B
4784,27647,1050,DL-Glutamic acid,CACNA1B
2396,36170,954,Eugenol,CACNA1C
5371,27647,954,DL-Glutamic acid,CACNA1C
2392,36170,959,Eugenol,CACNA1D
5358,27647,959,DL-Glutamic acid,CACNA1D
2375,36170,4177,Eugenol,CACNA1E
5297,27647,4177,DL-Glutamic acid,CACNA1E
2368,36170,1060,Eugenol,CACNA1F
4373,27647,1060,DL-Glutamic acid,CACNA1F
5311,27647,1026,DL-Glutamic acid,CACNA1G
5327,27647,957,DL-Glutamic acid,CACNA1H
5929,3374,957,Butanoic acid,CACNA1H
2379,36170,960,Eugenol,CACNA1S
4460,27647,960,DL-Glutamic acid,CACNA1S
5189,27647,324,DL-Glutamic acid,CAD
6203,45104,324,Benzylideneacetone,CAD
515,10237,3340,Phenol,CALCA
3109,31797,3340,DL-Methionine,CALCA
4589,27647,3340,DL-Glutamic acid,CALCA
516,10237,3456,Phenol,CALCB
2158,36170,3844,Eugenol,CALCRL
798,10237,1108,Phenol,CALM1
3014,31797,1108,DL-Methionine,CALM1
4012,9038,1108,DL-Isoleucine,CALM1
4510,27647,1108,DL-Glutamic acid,CALM1
982,10237,8890,Phenol,CALM3
3270,31797,8890,DL-Methionine,CALM3
4118,9038,8890,DL-Isoleucine,CALM3
4748,27647,8890,DL-Glutamic acid,CALM3
41,34914,53,Wogonin,CALR
2637,8660,53,DL-Proline,CALR
3140,31797,53,DL-Methionine,CALR
4061,9038,53,DL-Isoleucine,CALR
5136,27647,53,DL-Glutamic acid,CALR
4311,27647,3004,DL-Glutamic acid,CAMK2A
4877,27647,3533,DL-Glutamic acid,CAMK2B
5120,27647,3636,DL-Glutamic acid,CAMK2D
4628,27647,3484,DL-Glutamic acid,CAMK2G
4776,27647,3600,DL-Glutamic acid,CAMK4
6029,3374,2150,Butanoic acid,CAMP
1989,36210,3126,Honokiol,CAPN1
3303,31797,3126,DL-Methionine,CAPN1
4363,27647,1839,DL-Glutamic acid,CASK
641,10237,1381,Phenol,CASP1
