FE7: TOM formula 7 known to treat Epilepsy,,,,
Idx,compID,geneID,CompName,GeneSymbol
24761,27647,178,DL-Glutamic acid,ABAT
32776,79938,178,Calcium(II) ion,ABAT
36245,38491,178,alpha-Ketoglutaric acid,ABAT
36973,25864,178,2-Pyrrolidone,ABAT
616,1531,730,Zinc,ABCA1
3453,120,730,Vitamin C,ABCA1
4546,2580,730,trans-resveratrol,ABCA1
5759,3032,730,Stearic acid,ABCA1
6766,3967,730,Quercetin,ABCA1
12289,3583,730,Palmitic acid,ABCA1
14344,2060,730,n-butanol,ABCA1
16353,32401,730,LITHOCHOLIC ACID,ABCA1
18025,2629,730,Hexane,ABCA1
27374,9988,730,D-(&minus;)-Fructose,ABCA1
29678,79939,730,Chromium,ABCA1
30082,117,730,choline,ABCA1
33780,36765,730,Butylated hydroxytoluene,ABCA1
35587,9026,730,Arachidonic acid,ABCA1
37005,70795,730,2-Phenylchromenium perchlorate,ABCA1
8193,3967,5488,Quercetin,ABCA12
13252,38690,5503,Nonylphenol,ABCA2
28275,15910,5503,Copper,ABCA2
18973,36170,5490,Eugenol,ABCA6
8380,3967,5484,Quercetin,ABCA7
9499,1020,5502,Probenecid,ABCA8
15618,80001,5497,Manganese,ABCA9
3454,120,727,Vitamin C,ABCB1
5006,2580,727,trans-resveratrol,ABCB1
5304,157,727,Tocopherol,ABCB1
8279,3967,727,Quercetin,ABCB1
9560,1020,727,Probenecid,ABCB1
12619,3583,727,Palmitic acid,ABCB1
12793,34785,727,Pachypodol,ABCB1
14779,8019,727,N-(4-{[(2-Amino-4-hydroxypteridin-6-yl)methyl]amino}benzoyl)glutamic acid,ABCB1
16354,32401,727,LITHOCHOLIC ACID,ABCB1
18669,57137,727,Gallic acid,ABCB1
20282,36468,727,Estragole,ABCB1
24770,27647,727,DL-Glutamic acid,ABCB1
25794,40089,727,D-Glucopyranose,ABCB1
27916,7874,727,Cortisol,ABCB1
32823,79938,727,Calcium(II) ion,ABCB1
33972,3374,727,Butanoic acid,ABCB1
34821,31630,727,bilirubin,ABCB1
36466,67789,727,9-Chloro-2,ABCB1
17804,1530,5481,Iron,ABCB10
13103,32326,743,Oleanolic acid,ABCB11
15143,34672,743,Morin,ABCB11
16355,32401,743,LITHOCHOLIC ACID,ABCB11
18489,18107,743,Glycocholic acid,ABCB11
27150,10556,743,Deoxycholic acid,ABCB11
27647,4373,743,Coumarin,ABCB11
34829,31630,743,bilirubin,ABCB11
35588,9026,743,Arachidonic acid,ABCB11
35966,126,743,Alpha-Linolenic acid,ABCB11
36465,67789,743,9-Chloro-2,ABCB11
8280,3967,3869,Quercetin,ABCB4
12620,3583,3869,Palmitic acid,ABCB4
16357,32401,3869,LITHOCHOLIC ACID,ABCB4
20280,36468,3869,Estragole,ABCB4
27151,10556,3869,Deoxycholic acid,ABCB4
30254,117,3869,choline,ABCB4
34820,31630,3869,bilirubin,ABCB4
36464,67789,3869,9-Chloro-2,ABCB4
36473,67789,3337,9-Chloro-2,ABCB5
17751,1530,5487,Iron,ABCB6
22218,31797,5487,DL-Methionine,ABCB6
8578,3967,5482,Quercetin,ABCB7
17755,1530,5482,Iron,ABCB7
25795,40089,5482,D-Glucopyranose,ABCB7
2323,1531,5505,Zinc,ABCB9
9558,1020,5505,Probenecid,ABCB9
3455,120,1448,Vitamin C,ABCC1
4454,2580,1448,trans-resveratrol,ABCC1
6510,3967,1448,Quercetin,ABCC1
9473,1020,1448,Probenecid,ABCC1
12791,34785,1448,Pachypodol,ABCC1
14508,3283,1448,Naringenin,ABCC1
14598,8019,1448,N-(4-{[(2-Amino-4-hydroxypteridin-6-yl)methyl]amino}benzoyl)glutamic acid,ABCC1
15144,34672,1448,Morin,ABCC1
16358,32401,1448,LITHOCHOLIC ACID,ABCC1
17025,35196,1448,ISOGINKGETIN,ABCC1
17190,1530,1448,Iron,ABCC1
18329,1081,1448,Hesperetin,ABCC1
18490,18107,1448,Glycocholic acid,ABCC1
18974,36170,1448,Eugenol,ABCC1
25796,40089,1448,D-Glucopyranose,ABCC1
27152,10556,1448,Deoxycholic acid,ABCC1
30782,79938,1448,Calcium(II) ion,ABCC1
34510,31630,1448,bilirubin,ABCC1
35415,35029,1448,Baicalein,ABCC1
9480,1020,5336,Probenecid,ABCC10
9537,1020,5900,Probenecid,ABCC11
14678,8019,5900,N-(4-{[(2-Amino-4-hydroxypteridin-6-yl)methyl]amino}benzoyl)glutamic acid,ABCC11
1819,1531,5483,Zinc,ABCC12
3456,120,729,Vitamin C,ABCC2
6890,3967,729,Quercetin,ABCC2
9500,1020,729,Probenecid,ABCC2
16359,32401,729,LITHOCHOLIC ACID,ABCC2
25797,40089,729,D-Glucopyranose,ABCC2
27153,10556,729,Deoxycholic acid,ABCC2
34511,31630,729,bilirubin,ABCC2
35387,38528,729,Baicalin,ABCC2
35507,35029,729,Baicalein,ABCC2
4949,2580,5296,trans-resveratrol,ABCC3
9501,1020,5296,Probenecid,ABCC3
14762,8019,5296,N-(4-{[(2-Amino-4-hydroxypteridin-6-yl)methyl]amino}benzoyl)glutamic acid,ABCC3
16360,32401,5296,LITHOCHOLIC ACID,ABCC3
27154,10556,5296,Deoxycholic acid,ABCC3
27648,4373,5296,Coumarin,ABCC3
27917,7874,5296,Cortisol,ABCC3
34801,31630,5296,bilirubin,ABCC3
4532,2580,5332,trans-resveratrol,ABCC4
6729,3967,5332,Quercetin,ABCC4
9491,1020,5332,Probenecid,ABCC4
14509,3283,5332,Naringenin,ABCC4
14628,8019,5332,N-(4-{[(2-Amino-4-hydroxypteridin-6-yl)methyl]amino}benzoyl)glutamic acid,ABCC4
16361,32401,5332,LITHOCHOLIC ACID,ABCC4
18330,1081,5332,Hesperetin,ABCC4
34724,31630,5332,bilirubin,ABCC4
1417,1531,5337,Zinc,ABCC5
4748,2580,5337,trans-resveratrol,ABCC5
7410,3967,5337,Quercetin,ABCC5
9475,1020,5337,Probenecid,ABCC5
14510,3283,5337,Naringenin,ABCC5
16362,32401,5337,LITHOCHOLIC ACID,ABCC5
18331,1081,5337,Hesperetin,ABCC5
34763,31630,5337,bilirubin,ABCC5
8885,3967,5334,Quercetin,ABCC6
9465,1020,5334,Probenecid,ABCC6
13767,86074,5334,Nickel,ABCC6
16363,32401,5334,LITHOCHOLIC ACID,ABCC6
33544,79938,5334,Calcium(II) ion,ABCC6
9663,79942,746,potassium cation,ABCC8
24286,27647,746,DL-Glutamic acid,ABCC8
30884,79938,746,Calcium(II) ion,ABCC8
10132,79942,737,potassium cation,ABCC9
12744,3583,5480,Palmitic acid,ABCD1
16668,38621,5480,Lignoceric acid,ABCD1
30564,4236,5480,Caprylic acid,ABCD1
34464,3374,5480,Butanoic acid,ABCD1
35379,37992,5480,behenic acid,ABCD1
37501,71724,5480,(13E)-13-Docosenoic acid,ABCD1
16647,38621,5491,Lignoceric acid,ABCD2
30516,4236,5491,Caprylic acid,ABCD2
34285,3374,5491,Butanoic acid,ABCD2
6899,3967,5485,Quercetin,ABCD3
16629,38621,5485,Lignoceric acid,ABCD3
30486,4236,5485,Caprylic acid,ABCD3
35589,9026,5485,Arachidonic acid,ABCD3
16677,38621,5501,Lignoceric acid,ABCD4
30499,4236,5501,Caprylic acid,ABCD4
35363,37992,5501,behenic acid,ABCD4
37837,10739,5501,(.+/-.)-Tartaric acid,ABCD4
17749,1530,5492,Iron,ABCE1
3175,1531,5479,Zinc,ABCF2
25798,40089,5479,D-Glucopyranose,ABCF2
921,1531,728,Zinc,ABCG1
4632,2580,728,trans-resveratrol,ABCG1
5721,3032,728,Stearic acid,ABCG1
12150,3583,728,Palmitic acid,ABCG1
13768,86074,728,Nickel,ABCG1
18041,2629,728,Hexane,ABCG1
30116,117,728,choline,ABCG1
35590,9026,728,Arachidonic acid,ABCG1
36460,67789,728,9-Chloro-2,ABCG1
36814,3993,728,4-Hydroxybenzoic acid,ABCG1
3420,34914,3338,Wogonin,ABCG2
5150,2580,3338,trans-resveratrol,ABCG2
5595,34814,3338,TCMDC-124149,ABCG2
8700,3967,3338,Quercetin,ABCG2
9584,1020,3338,Probenecid,ABCG2
13104,32326,3338,Oleanolic acid,ABCG2
14824,8019,3338,N-(4-{[(2-Amino-4-hydroxypteridin-6-yl)methyl]amino}benzoyl)glutamic acid,ABCG2
15189,35021,3338,Morachalcone A,ABCG2
16364,32401,3338,LITHOCHOLIC ACID,ABCG2
17034,35196,3338,ISOGINKGETIN,ABCG2
17754,1530,3338,Iron,ABCG2
22227,31797,3338,DL-Methionine,ABCG2
28808,69881,3338,cobaltous;[5-(5,ABCG2
29896,79939,3338,Chromium,ABCG2
34848,31630,3338,bilirubin,ABCG2
35553,35029,3338,Baicalein,ABCG2
35915,1475,3338,Androstenedione,ABCG2
36469,67789,3338,9-Chloro-2,ABCG2
36860,3993,3338,4-Hydroxybenzoic acid,ABCG2
25799,40089,5493,D-Glucopyranose,ABCG4
2748,1531,4893,Zinc,ABCG5
5707,33749,4893,Stigmasterol,ABCG5
8478,3967,4893,Quercetin,ABCG5
16365,32401,4893,LITHOCHOLIC ACID,ABCG5
27155,10556,4893,Deoxycholic acid,ABCG5
35916,1475,4893,Androstenedione,ABCG5
36852,3993,4893,4-Hydroxybenzoic acid,ABCG5
5708,33749,5486,Stigmasterol,ABCG8
8199,3967,5486,Quercetin,ABCG8
16366,32401,5486,LITHOCHOLIC ACID,ABCG8
27156,10556,5486,Deoxycholic acid,ABCG8
34812,31630,5486,bilirubin,ABCG8
35917,1475,5486,Androstenedione,ABCG8
36461,67789,5486,9-Chloro-2,ABCG8
36847,3993,5486,4-Hydroxybenzoic acid,ABCG8
13188,34247,5174,Octyl acetate,ABHD1
37606,63707,5174,(.+/-.)-trans-Nerolidol,ABHD1
21031,8660,5005,DL-Proline,ABHD5
25373,31783,5005,DL-asparagine,ABHD5
30708,79938,5005,Calcium(II) ion,ABHD5
11344,10237,751,Phenol,ABL1
14861,35694,751,Myristicin,ABL1
14927,6911,751,Myristic acid,ABL1
18670,57137,751,Gallic acid,ABL1
19805,36172,751,ethanal,ABL1
21386,31797,751,DL-Methionine,ABL1
29979,79939,751,Chromium,ABL1
35226,36250,751,Benzaldehyde,ABL1
6972,3967,726,Quercetin,ABL2
12842,86025,726,Oxygen,ABL2
29965,79939,726,Chromium,ABL2
35245,36250,726,Benzaldehyde,ABL2
36658,62860,726,4-Methylpentan-2-one,ABL2
4383,2340,5099,Tridecylic acid,ACAA1
10748,31784,5099,Pipecolic acid,ACAA1
10821,10339,5099,Phloridzin,ACAA1
23254,9038,5099,DL-Isoleucine,ACAA1
27649,4373,5099,Coumarin,ACAA1
30512,4236,5099,Caprylic acid,ACAA1
31861,79938,5099,Calcium(II) ion,ACAA1
8079,3967,5097,Quercetin,ACAA2
10764,31784,5097,Pipecolic acid,ACAA2
10822,10339,5097,Phloridzin,ACAA2
13255,38690,5097,Nonylphenol,ACAA2
23333,9038,5097,DL-Isoleucine,ACAA2
27650,4373,5097,Coumarin,ACAA2
32615,79938,5097,Calcium(II) ion,ACAA2
8956,114,270,Pyruvic acid,ACACA
12151,3583,270,Palmitic acid,ACACA
16367,32401,270,LITHOCHOLIC ACID,ACACA
25804,40089,270,D-Glucopyranose,ACACA
27375,9988,270,D-(&minus;)-Fructose,ACACA
35967,126,270,Alpha-Linolenic acid,ACACA
512,1531,267,Zinc,ACACB
4050,36879,267,Vanillin,ACACB
4233,2301,267,Valeric acid,ACACB
5813,3032,267,Stearic acid,ACACB
12280,3583,267,Palmitic acid,ACACB
12911,86025,267,Oxygen,ACACB
18027,2629,267,Hexane,ACACB
18189,86925,267,hexahydro-2-oxo-1h-thieno(3,ACACB
18556,32651,267,Geraniol,ACACB
18863,9240,267,FLAVANONE,ACACB
19286,35889,267,Ethylene,ACACB
23173,9038,267,DL-Isoleucine,ACACB
24317,27647,267,DL-Glutamic acid,ACACB
25763,31783,267,DL-asparagine,ACACB
27376,9988,267,D-(&minus;)-Fructose,ACACB
30072,117,267,choline,ACACB
30494,4236,267,Caprylic acid,ACACB
31032,79938,267,Calcium(II) ion,ACACB
34919,32446,267,beta-Ionone,ACACB
36055,38491,267,alpha-Ketoglutaric acid,ACACB
37288,44788,267,1-Hexanoic acid,ACACB
37498,71724,267,(13E)-13-Docosenoic acid,ACACB
37786,10739,267,(.+/-.)-Tartaric acid,ACACB
10823,10339,1577,Phloridzin,ACAD8
32652,79938,1577,Calcium(II) ion,ACAD8
10826,10339,2480,Phloridzin,ACADM
12234,3583,2480,Palmitic acid,ACADM
30469,4236,2480,Caprylic acid,ACADM
30619,79938,2480,Calcium(II) ion,ACADM
2998,1531,620,Zinc,ACADS
4209,2301,620,Valeric acid,ACADS
5846,3032,620,Stearic acid,ACADS
12705,3583,620,Palmitic acid,ACADS
12923,86025,620,Oxygen,ACADS
17163,9290,620,Isatoic anhydride,ACADS
30549,4236,620,Caprylic acid,ACADS
33271,79938,620,Calcium(II) ion,ACADS
33771,37610,620,Butyraldehyde,ACADS
34437,3374,620,Butanoic acid,ACADS
36293,38491,620,alpha-Ketoglutaric acid,ACADS
822,1531,717,Zinc,ACADSB
6942,3967,717,Quercetin,ACADSB
23201,9038,717,DL-Isoleucine,ACADSB
31304,79938,717,Calcium(II) ion,ACADSB
18671,57137,5420,Gallic acid,ACAN
5305,157,1296,Tocopherol,ACAT1
5709,33749,1296,Stigmasterol,ACAT1
10082,79942,1296,potassium cation,ACAT1
10827,10339,1296,Phloridzin,ACAT1
12937,86025,1296,Oxygen,ACAT1
23355,9038,1296,DL-Isoleucine,ACAT1
27333,2687,1296,Decane,ACAT1
32819,79938,1296,Calcium(II) ion,ACAT1
12928,86025,1814,Oxygen,ACAT2
27304,2687,1814,Decane,ACAT2
31379,79938,1814,Calcium(II) ion,ACAT2
17815,1530,2628,Iron,ACCS
19484,35889,2628,Ethylene,ACCS
21858,31797,2628,DL-Methionine,ACCS
25145,27647,2628,DL-Glutamic acid,ACCS
32925,79938,2628,Calcium(II) ion,ACCS
17798,1530,39139,Iron,ACCSL
19283,35889,39139,Ethylene,ACCSL
21334,31797,39139,DL-Methionine,ACCSL
25020,27647,39139,DL-Glutamic acid,ACCSL
31004,79938,39139,Calcium(II) ion,ACCSL
2205,1531,778,Zinc,ACE
4932,2580,778,trans-resveratrol,ACE
10020,79942,778,potassium cation,ACE
11606,10237,778,Phenol,ACE
14756,8019,778,N-(4-{[(2-Amino-4-hydroxypteridin-6-yl)methyl]amino}benzoyl)glutamic acid,ACE
19453,35889,778,Ethylene,ACE
19648,36341,778,Ethyl acetate,ACE
21152,8660,778,DL-Proline,ACE
21752,31797,778,DL-Methionine,ACE
22641,36375,778,DL-Lactic Acid,ACE
24701,27647,778,DL-Glutamic acid,ACE
25806,40089,778,D-Glucopyranose,ACE
27378,9988,778,D-(&minus;)-Fructose,ACE
28448,15910,778,Copper,ACE
29313,4020,778,Citric acid,ACE
32552,79938,778,Calcium(II) ion,ACE
34799,31630,778,bilirubin,ACE
35867,37358,778,Apocynin,ACE
2893,1531,1230,Zinc,ACE2
3457,120,1230,Vitamin C,ACE2
18387,36833,1230,Herniarin,ACE2
29449,4020,1230,Citric acid,ACE2
1962,1531,272,Zinc,ACHE
3458,120,272,Vitamin C,ACHE
4349,31159,272,Trimethylamine,ACHE
5306,157,272,Tocopherol,ACHE
7833,3967,272,Quercetin,ACHE
9973,79942,272,potassium cation,ACHE
11568,10237,272,Phenol,ACHE
11822,32321,272,Perillic alcohol,ACHE
13769,86074,272,Nickel,ACHE
14511,3283,272,Naringenin,ACHE
16369,32401,272,LITHOCHOLIC ACID,ACHE
19650,36341,272,Ethyl acetate,ACHE
20021,36172,272,ethanal,ACHE
22600,36375,272,DL-Lactic Acid,ACHE
24641,27647,272,DL-Glutamic acid,ACHE
25807,40089,272,D-Glucopyranose,ACHE
27157,10556,272,Deoxycholic acid,ACHE
27651,4373,272,Coumarin,ACHE
28404,15910,272,Copper,ACHE
29590,31559,272,Chuanxingzine,ACHE
30018,117,272,choline,ACHE
32323,79938,272,Calcium(II) ion,ACHE
34315,3374,272,Butanoic acid,ACHE
35074,3876,272,Berberine,ACHE
36633,1622,272,4-Methylphenol,ACHE
36923,1707,272,3-Methylphenol,ACHE
2863,1531,4563,Zinc,ACLY
5102,2580,4563,trans-resveratrol,ACLY
10654,79942,4563,potassium cation,ACLY
12685,3583,4563,Palmitic acid,ACLY
20909,85497,4563,DL-Serine,ACLY
22744,36375,4563,DL-Lactic Acid,ACLY
24839,27647,4563,DL-Glutamic acid,ACLY
25808,40089,4563,D-Glucopyranose,ACLY
27379,9988,4563,D-(&minus;)-Fructose,ACLY
27652,4373,4563,Coumarin,ACLY
29443,4020,4563,Citric acid,ACLY
33768,37610,4563,Butyraldehyde,ACLY
35968,126,4563,Alpha-Linolenic acid,ACLY
36279,38491,4563,alpha-Ketoglutaric acid,ACLY
37981,10739,4563,(.+/-.)-Tartaric acid,ACLY
1115,1531,5354,Zinc,ACMSD
15584,80001,5354,Manganese,ACMSD
17332,1530,5354,Iron,ACMSD
29725,79939,5354,Chromium,ACMSD
31605,79938,5354,Calcium(II) ion,ACMSD
1853,1531,5805,Zinc,ACO1
9116,9759,5805,Pyroglutamic acid,ACO1
9246,158,5805,PYRIDOXINE,ACO1
10828,10339,5805,Phloridzin,ACO1
13770,86074,5805,Nickel,ACO1
15755,80001,5805,Manganese,ACO1
17447,1530,5805,Iron,ACO1
19416,35889,5805,Ethylene,ACO1
22577,36375,5805,DL-Lactic Acid,ACO1
24616,27647,5805,DL-Glutamic acid,ACO1
27653,4373,5805,Coumarin,ACO1
28375,15910,5805,Copper,ACO1
29252,4020,5805,Citric acid,ACO1
36190,38491,5805,alpha-Ketoglutaric acid,ACO1
3251,1531,1632,Zinc,ACO2
9166,9759,1632,Pyroglutamic acid,ACO2
9289,158,1632,PYRIDOXINE,ACO2
16116,80001,1632,Manganese,ACO2
17723,1530,1632,Iron,ACO2
22051,31797,1632,DL-Methionine,ACO2
22832,36375,1632,DL-Lactic Acid,ACO2
24162,84987,1632,DL-Histidine,ACO2
24938,27647,1632,DL-Glutamic acid,ACO2
25809,40089,1632,D-Glucopyranose,ACO2
28653,15910,1632,Copper,ACO2
28900,4020,1632,Citric acid,ACO2
33514,79938,1632,Calcium(II) ion,ACO2
36316,38491,1632,alpha-Ketoglutaric acid,ACO2
37526,7890,1632,(+/-)-Eucalyptol,ACO2
3098,1531,3784,Zinc,ACOT13
8741,3967,3784,Quercetin,ACOT13
17821,1530,3784,Iron,ACOT13
17854,61930,3784,Hexose,ACOT13
36863,3993,3784,4-Hydroxybenzoic acid,ACOT13
2180,1531,2573,Zinc,ACOX1
10761,31784,2573,Pipecolic acid,ACOX1
10829,10339,2573,Phloridzin,ACOX1
12569,3583,2573,Palmitic acid,ACOX1
13256,38690,2573,Nonylphenol,ACOX1
15074,6911,2573,Myristic acid,ACOX1
16655,38621,2573,Lignoceric acid,ACOX1
27380,9988,2573,D-(&minus;)-Fructose,ACOX1
30532,4236,2573,Caprylic acid,ACOX1
32528,79938,2573,Calcium(II) ion,ACOX1
35814,37966,2573,Arachidic acid,ACOX1
36842,3993,2573,4-Hydroxybenzoic acid,ACOX1
37359,44788,2573,1-Hexanoic acid,ACOX1
10592,79942,765,potassium cation,ACP1
12607,3583,765,Palmitic acid,ACP1
13178,32326,765,Oleanolic acid,ACP1
14770,8019,765,N-(4-{[(2-Amino-4-hydroxypteridin-6-yl)methyl]amino}benzoyl)glutamic acid,ACP1
15892,80001,765,Manganese,ACP1
1610,1531,2737,Zinc,ACPP
7538,3967,2737,Quercetin,ACPP
9108,9759,2737,Pyroglutamic acid,ACPP
9904,79942,2737,potassium cation,ACPP
11501,10237,2737,Phenol,ACPP
11921,38619,2737,Pentadecanoic acid,ACPP
12453,3583,2737,Palmitic acid,ACPP
19385,35889,2737,Ethylene,ACPP
20364,31765,2737,DL-Valine,ACPP
20711,85497,2737,DL-Serine,ACPP
21115,8660,2737,DL-Proline,ACPP
22540,36375,2737,DL-Lactic Acid,ACPP
23799,84987,2737,DL-Histidine,ACPP
24566,27647,2737,DL-Glutamic acid,ACPP
25693,31783,2737,DL-asparagine,ACPP
28332,15910,2737,Copper,ACPP
29210,4020,2737,Citric acid,ACPP
32008,79938,2737,Calcium(II) ion,ACPP
34778,31630,2737,bilirubin,ACPP
37661,10739,2737,(.+/-.)-Tartaric acid,ACPP
24164,84987,5148,DL-Histidine,ACR
33520,79938,5148,Calcium(II) ion,ACR
12664,3583,3732,Palmitic acid,ACSBG1
13250,34249,3732,Octadecane,ACSBG1
16657,38621,3732,Lignoceric acid,ACSBG1
30544,4236,3732,Caprylic acid,ACSBG1
35373,37992,3732,behenic acid,ACSBG1
37493,71724,3732,(13E)-13-Docosenoic acid,ACSBG1
10831,10339,353,Phloridzin,ACSL1
12589,3583,353,Palmitic acid,ACSL1
13247,34249,353,Octadecane,ACSL1
13257,38690,353,Nonylphenol,ACSL1
15081,6911,353,Myristic acid,ACSL1
16370,32401,353,LITHOCHOLIC ACID,ACSL1
16649,38621,353,Lignoceric acid,ACSL1
16887,9727,353,Lauric acid,ACSL1
28467,15910,353,Copper,ACSL1
29833,79939,353,Chromium,ACSL1
30561,4236,353,Caprylic acid,ACSL1
20298,153,687,Eicosapentanoic acid,ACSL3
3459,120,686,Vitamin C,ACSL4
5488,3370,686,Tetradecane,ACSL4
12401,3583,686,Palmitic acid,ACSL4
16636,38621,686,Lignoceric acid,ACSL4
20297,153,686,Eicosapentanoic acid,ACSL4
30500,4236,686,Caprylic acid,ACSL4
19975,36172,348,ethanal,ACSS1
19855,36172,349,ethanal,ACSS2
22453,36375,349,DL-Lactic Acid,ACSS2
24428,27647,349,DL-Glutamic acid,ACSS2
33623,79938,349,Calcium(II) ion,ACSS2
34197,3374,349,Butanoic acid,ACSS2
36109,38491,349,alpha-Ketoglutaric acid,ACSS2
897,1531,2350,Zinc,ACTA1
6100,3373,2350,spermidine,ACTA1
7007,3967,2350,Quercetin,ACTA1
19843,36172,2350,ethanal,ACTA1
25450,31783,2350,DL-asparagine,ACTA1
31390,79938,2350,Calcium(II) ion,ACTA1
6132,3373,39070,spermidine,ACTL10
31926,79938,39070,Calcium(II) ion,ACTL10
31026,79938,3714,Calcium(II) ion,ACTR2
32950,79938,3715,Calcium(II) ion,ACTR3
29387,4020,742,Citric acid,ACVR1
27566,132,5310,Cystine,ACVR2B
5307,157,734,Tocopherol,ACVRL1
13772,86074,734,Nickel,ACVRL1
16986,122,319,L-(+)-Aspartic acid,ACY1
2835,1531,330,Zinc,ACY3
16999,122,330,L-(+)-Aspartic acid,ACY3
10283,79942,1844,potassium cation,ACYP2
18812,1865,1844,Formic acid,ACYP2
699,1531,1144,Zinc,ADA
6823,3967,1144,Quercetin,ADA
11342,10237,1144,Phenol,ADA
22398,36375,1144,DL-Lactic Acid,ADA
24352,27647,1144,DL-Glutamic acid,ADA
31182,79938,1144,Calcium(II) ion,ADA
2752,1531,3358,Zinc,ADAM10
9145,9759,3358,Pyroglutamic acid,ADAM10
33063,79938,3358,Calcium(II) ion,ADAM10
1839,1531,3515,Zinc,ADAM17
29250,4020,3515,Citric acid,ADAM17
32198,79938,3515,Calcium(II) ion,ADAM17
33973,3374,3515,Butanoic acid,ADAM17
2804,1531,5671,Zinc,ADAM19
2574,1531,5675,Zinc,ADAM23
9175,9759,1985,Pyroglutamic acid,ADAM28
12886,86025,1985,Oxygen,ADAM28
1098,1531,4506,Zinc,ADAM33
31591,79938,4506,Calcium(II) ion,ADAM33
25819,40089,4527,D-Glucopyranose,ADAM8
2265,1531,5686,Zinc,ADAMTS1
25820,40089,5686,D-Glucopyranose,ADAMTS1
29843,79939,5686,Chromium,ADAMTS1
1203,1531,5699,Zinc,ADAMTS12
6304,10196,5290,Resorcinol,ADAMTS13
21392,31797,5290,DL-Methionine,ADAMTS13
22407,36375,5290,DL-Lactic Acid,ADAMTS13
24845,27647,5669,DL-Glutamic acid,ADAMTS2
33194,79938,5669,Calcium(II) ion,ADAMTS2
2247,1531,5689,Zinc,ADAMTS3
850,1531,4390,Zinc,ADAMTS4
31342,79938,4390,Calcium(II) ion,ADAMTS4
2264,1531,2917,Zinc,ADAMTS5
29827,79939,2917,Chromium,ADAMTS5
32616,79938,2917,Calcium(II) ion,ADAMTS5
2807,1531,5673,Zinc,ADAMTS8
31,1531,5692,Zinc,ADAMTS9
25043,27647,5586,DL-Glutamic acid,ADAR
2098,1531,352,Zinc,ADCY1
5282,2580,352,trans-resveratrol,ADCY1
15818,80001,352,Manganese,ADCY1
32431,79938,352,Calcium(II) ion,ADCY1
1254,1531,2333,Zinc,ADCY2
4703,2580,2333,trans-resveratrol,ADCY2
9835,79942,2333,potassium cation,ADCY2
11457,10237,2333,Phenol,ADCY2
15610,80001,2333,Manganese,ADCY2
24494,27647,2333,DL-Glutamic acid,ADCY2
25488,31783,2333,DL-asparagine,ADCY2
31706,79938,2333,Calcium(II) ion,ADCY2
2749,1531,4803,Zinc,ADCY3
5291,2580,4803,trans-resveratrol,ADCY3
15998,80001,4803,Manganese,ADCY3
