FE5: TOM formula 5 known to treat Epilepsy,,,,
Idx,compID,geneID,CompName,GeneSymbol
7733,8660,5005,DL-Proline,ABHD5
5283,35694,751,Myristicin,ABL1
5349,6911,751,Myristic acid,ABL1
8088,31797,751,DL-Methionine,ABL1
2282,3967,726,Quercetin,ABL2
92,2340,5099,Tridecylic acid,ACAA1
9226,9038,5099,DL-Isoleucine,ACAA1
3389,3967,5097,Quercetin,ACAA2
9305,9038,5097,DL-Isoleucine,ACAA2
4266,114,270,Pyruvic acid,ACACA
5802,32401,270,LITHOCHOLIC ACID,ACACA
12169,4179,270,Carboxy-N,ACACA
1143,3032,267,Stearic acid,ACACB
6451,32651,267,Geraniol,ACACB
6573,9240,267,FLAVANONE,ACACB
6996,35889,267,Ethylene,ACACB
9145,9038,267,DL-Isoleucine,ACACB
9548,27647,267,DL-Glutamic acid,ACACB
11809,117,267,choline,ACACB
12669,32446,267,beta-Ionone,ACACB
12924,38491,267,alpha-Ketoglutaric acid,ACACB
13817,10739,267,(.+/-.)-Tartaric acid,ACACB
1176,3032,620,Stearic acid,ACADS
6161,9290,620,Isatoic anhydride,ACADS
13162,38491,620,alpha-Ketoglutaric acid,ACADS
2252,3967,717,Quercetin,ACADSB
9173,9038,717,DL-Isoleucine,ACADSB
1042,33749,1296,Stigmasterol,ACAT1
9327,9038,1296,DL-Isoleucine,ACAT1
10801,2687,1296,Decane,ACAT1
10772,2687,1814,Decane,ACAT2
7194,35889,2628,Ethylene,ACCS
8560,31797,2628,DL-Methionine,ACCS
10376,27647,2628,DL-Glutamic acid,ACCS
6993,35889,39139,Ethylene,ACCSL
8036,31797,39139,DL-Methionine,ACCSL
10251,27647,39139,DL-Glutamic acid,ACCSL
641,2580,778,trans-resveratrol,ACE
5183,8019,778,N-(4-{[(2-Amino-4-hydroxypteridin-6-yl)methyl]amino}benzoyl)glutamic acid,ACE
7163,35889,778,Ethylene,ACE
7854,8660,778,DL-Proline,ACE
8454,31797,778,DL-Methionine,ACE
9932,27647,778,DL-Glutamic acid,ACE
11502,4020,778,Citric acid,ACE
12549,31630,778,bilirubin,ACE
11638,4020,1230,Citric acid,ACE2
3143,3967,272,Quercetin,ACHE
4938,3283,272,Naringenin,ACHE
5804,32401,272,LITHOCHOLIC ACID,ACHE
9872,27647,272,DL-Glutamic acid,ACHE
10625,10556,272,Deoxycholic acid,ACHE
11714,31559,272,Chuanxingzine,ACHE
11755,117,272,choline,ACHE
811,2580,4563,trans-resveratrol,ACLY
10070,27647,4563,DL-Glutamic acid,ACLY
11632,4020,4563,Citric acid,ACLY
13148,38491,4563,alpha-Ketoglutaric acid,ACLY
14012,10739,4563,(.+/-.)-Tartaric acid,ACLY
4426,9759,5805,Pyroglutamic acid,ACO1
7126,35889,5805,Ethylene,ACO1
9847,27647,5805,DL-Glutamic acid,ACO1
11441,4020,5805,Citric acid,ACO1
13059,38491,5805,alpha-Ketoglutaric acid,ACO1
4476,9759,1632,Pyroglutamic acid,ACO2
8753,31797,1632,DL-Methionine,ACO2
10169,27647,1632,DL-Glutamic acid,ACO2
11089,4020,1632,Citric acid,ACO2
13185,38491,1632,alpha-Ketoglutaric acid,ACO2
13619,7890,1632,(+/-)-Eucalyptol,ACO2
4051,3967,3784,Quercetin,ACOT13
6195,61930,3784,Hexose,ACOT13
13333,3993,3784,4-Hydroxybenzoic acid,ACOT13
5496,6911,2573,Myristic acid,ACOX1
12784,37966,2573,Arachidic acid,ACOX1
13312,3993,2573,4-Hydroxybenzoic acid,ACOX1
4850,32326,765,Oleanolic acid,ACP1
5197,8019,765,N-(4-{[(2-Amino-4-hydroxypteridin-6-yl)methyl]amino}benzoyl)glutamic acid,ACP1
2848,3967,2737,Quercetin,ACPP
4418,9759,2737,Pyroglutamic acid,ACPP
7095,35889,2737,Ethylene,ACPP
7339,31765,2737,DL-Valine,ACPP
7817,8660,2737,DL-Proline,ACPP
9797,27647,2737,DL-Glutamic acid,ACPP
11399,4020,2737,Citric acid,ACPP
12528,31630,2737,bilirubin,ACPP
13692,10739,2737,(.+/-.)-Tartaric acid,ACPP
12746,37992,3732,behenic acid,ACSBG1
5503,6911,353,Myristic acid,ACSL1
5805,32401,353,LITHOCHOLIC ACID,ACSL1
9659,27647,349,DL-Glutamic acid,ACSS2
12978,38491,349,alpha-Ketoglutaric acid,ACSS2
1430,3373,2350,spermidine,ACTA1
2317,3967,2350,Quercetin,ACTA1
1462,3373,39070,spermidine,ACTL10
11576,4020,742,Citric acid,ACVR1
10866,132,5310,Cystine,ACVR2B
2133,3967,1144,Quercetin,ADA
9583,27647,1144,DL-Glutamic acid,ADA
4455,9759,3358,Pyroglutamic acid,ADAM10
11439,4020,3515,Citric acid,ADAM17
4485,9759,1985,Pyroglutamic acid,ADAM28
1614,10196,5290,Resorcinol,ADAMTS13
8094,31797,5290,DL-Methionine,ADAMTS13
10076,27647,5669,DL-Glutamic acid,ADAMTS2
10274,27647,5586,DL-Glutamic acid,ADAR
991,2580,352,trans-resveratrol,ADCY1
412,2580,2333,trans-resveratrol,ADCY2
9725,27647,2333,DL-Glutamic acid,ADCY2
1000,2580,4803,trans-resveratrol,ADCY3
987,2580,4807,trans-resveratrol,ADCY4
982,2580,2335,trans-resveratrol,ADCY5
988,2580,4806,trans-resveratrol,ADCY6
998,2580,4802,trans-resveratrol,ADCY7
992,2580,4804,trans-resveratrol,ADCY8
9946,27647,4804,DL-Glutamic acid,ADCY8
990,2580,4805,trans-resveratrol,ADCY9
6477,32651,550,Geraniol,ADH1A
7269,35889,550,Ethylene,ADH1A
9401,9038,550,DL-Isoleucine,ADH1A
6475,32651,554,Geraniol,ADH1B
7133,35889,554,Ethylene,ADH1B
9266,9038,554,DL-Isoleucine,ADH1B
12077,2534,553,cholic acid,ADH1C
6470,32651,552,Geraniol,ADH4
7186,35889,552,Ethylene,ADH4
9329,9038,552,DL-Isoleucine,ADH4
6464,32651,558,Geraniol,ADH5
7154,35889,558,Ethylene,ADH5
9287,9038,558,DL-Isoleucine,ADH5
6476,32651,555,Geraniol,ADH7
7270,35889,555,Ethylene,ADH7
9402,9038,555,DL-Isoleucine,ADH7
1,8960,4451,Umbelliferone,ADIPOQ
1052,3032,4451,Stearic acid,ADIPOQ
10626,10556,4451,Deoxycholic acid,ADIPOQ
6084,1691,355,Isopropyl methoxy pyrazine,ADK
6205,61930,355,Hexose,ADK
11517,4020,355,Citric acid,ADK
676,2580,4471,trans-resveratrol,ADM
3460,3967,4471,Quercetin,ADM
3051,3967,839,Quercetin,ADORA1
9851,27647,839,DL-Glutamic acid,ADORA1
13198,630,839,Adenosine,ADORA1
1109,3032,840,Stearic acid,ADORA2A
2688,3967,840,Quercetin,ADORA2A
6091,34602,840,iso-Licoflavonol,ADORA2A
9753,27647,840,DL-Glutamic acid,ADORA2A
13195,630,840,Adenosine,ADORA2A
3120,3967,967,Quercetin,ADORA2B
13196,630,967,Adenosine,ADORA2B
2228,3967,3863,Quercetin,ADORA3
6583,9240,3863,FLAVANONE,ADORA3
10269,27647,3863,DL-Glutamic acid,ADORA3
13197,630,1210,Adenosine,ADORA3
13199,630,3863,Adenosine,ADORA3
4382,9759,787,Pyroglutamic acid,ADRA1A
10825,2687,787,Decane,ADRA1A
10793,2687,864,Decane,ADRA1B
4377,9759,865,Pyroglutamic acid,ADRA1D
10824,2687,865,Decane,ADRA1D
4378,9759,877,Pyroglutamic acid,ADRA2A
1352,3373,788,spermidine,ADRB1
4495,1840,788,putrescine,ADRB1
1353,3373,824,spermidine,ADRB2
4496,1840,824,putrescine,ADRB2
4267,114,1043,Pyruvic acid,ADRB3
10627,10556,739,Deoxycholic acid,ADRBK1
9432,9038,5107,DL-Isoleucine,ADSL
11701,4020,5107,Citric acid,ADSL
13335,3993,5107,4-Hydroxybenzoic acid,ADSL
5090,8019,325,N-(4-{[(2-Amino-4-hydroxypteridin-6-yl)methyl]amino}benzoyl)glutamic acid,ADSS
11288,4020,325,Citric acid,ADSS
2729,3967,329,Quercetin,ADSSL1
5126,8019,329,N-(4-{[(2-Amino-4-hydroxypteridin-6-yl)methyl]amino}benzoyl)glutamic acid,ADSSL1
11376,4020,329,Citric acid,ADSSL1
4940,3283,4381,Naringenin,AFP
5264,8019,4381,N-(4-{[(2-Amino-4-hydroxypteridin-6-yl)methyl]amino}benzoyl)glutamic acid,AFP
12605,31630,4381,bilirubin,AFP
4778,32326,4424,Oleanolic acid,AGER
3307,3967,4873,Quercetin,AGL
6082,1691,4873,Isopropyl methoxy pyrazine,AGL
4136,3967,5514,Quercetin,AGO2
11772,117,3974,choline,AGPAT1
9931,27647,4145,DL-Glutamic acid,AGRP
329,2580,3411,trans-resveratrol,AGT
7026,35889,3411,Ethylene,AGT
8141,31797,3411,DL-Methionine,AGT
10483,27647,3411,DL-Glutamic acid,AGT
12262,31630,3411,bilirubin,AGT
3498,3967,777,Quercetin,AGTR1
4340,114,195,Pyruvic acid,AGXT
9877,27647,195,DL-Glutamic acid,AGXT
13075,38491,195,alpha-Ketoglutaric acid,AGXT
4254,114,168,Pyruvic acid,AGXT2
7410,31765,168,DL-Valine,AGXT2
13165,38491,168,alpha-Ketoglutaric acid,AGXT2
5273,8019,2629,N-(4-{[(2-Amino-4-hydroxypteridin-6-yl)methyl]amino}benzoyl)glutamic acid,AHCY
8739,31797,2629,DL-Methionine,AHCY
853,2580,1048,trans-resveratrol,AHR
1591,10196,1048,Resorcinol,AHR
3988,3967,1048,Quercetin,AHR
4941,3283,1048,Naringenin,AHR
5564,34672,1048,Morin,AHR
6169,6635,1048,Indole-3-acetic acid,AHR
6685,36170,1048,Eugenol,AHR
12142,52725,1048,Carnosol,AHR
12235,47330,1048,Bis(2,AHR
12263,31630,1048,bilirubin,AHR
1756,3967,4273,Quercetin,AHSG
652,2580,2563,trans-resveratrol,AIFM1
3368,3967,2563,Quercetin,AIFM1
5565,34672,2563,Morin,AIFM1
9944,27647,2563,DL-Glutamic acid,AIFM1
10988,69881,2563,cobaltous;[5-(5,AIFM1
2985,3967,2217,Quercetin,AKR1A1
4879,2333,2217,Octane,AKR1A1
6446,37864,2217,Glucuronic acid,AKR1A1
54,8960,559,Umbelliferone,AKR1B1
655,2580,559,trans-resveratrol,AKR1B1
3382,3967,559,Quercetin,AKR1B1
4897,2333,559,Octane,AKR1B1
6100,34602,559,iso-Licoflavonol,AKR1B1
6687,36170,559,Eugenol,AKR1B1
11074,4020,559,Citric acid,AKR1B1
13207,35360,559,7-Hydroxy-2-(4-hydroxyphenyl)-6-(3-methyl-2-buten-1-yl)-4H-chromen-4-one,AKR1B1
2392,3967,2218,Quercetin,AKR1B10
4870,2333,2218,Octane,AKR1B10
6688,36170,2218,Eugenol,AKR1B10
1554,926,592,Salicylic acid,AKR1C1
1943,3967,592,Quercetin,AKR1C1
4859,2333,592,Octane,AKR1C1
4942,3283,592,Naringenin,AKR1C1
5806,32401,592,LITHOCHOLIC ACID,AKR1C1
6513,8786,592,Gamma-Linolenic acid,AKR1C1
6689,36170,592,Eugenol,AKR1C1
1555,926,600,Salicylic acid,AKR1C2
1946,3967,600,Quercetin,AKR1C2
4885,2333,600,Octane,AKR1C2
5808,32401,600,LITHOCHOLIC ACID,AKR1C2
11181,4020,600,Citric acid,AKR1C2
2,8960,589,Umbelliferone,AKR1C3
1556,926,589,Salicylic acid,AKR1C3
1954,3967,589,Quercetin,AKR1C3
4872,2333,589,Octane,AKR1C3
4943,3283,589,Naringenin,AKR1C3
5809,32401,589,LITHOCHOLIC ACID,AKR1C3
6409,36039,589,glycycoumarin,AKR1C3
6690,36170,589,Eugenol,AKR1C3
12819,1475,589,Androstenedione,AKR1C3
3687,3967,587,Quercetin,AKR1C4
4890,2333,587,Octane,AKR1C4
6514,8786,587,Gamma-Linolenic acid,AKR1C4
3986,3967,1139,Quercetin,AKR1D1
4892,2333,1139,Octane,AKR1D1
3,8960,5049,Umbelliferone,AKR7A2
11660,4020,5049,Citric acid,AKR7A2
14021,10739,5049,(.+/-.)-Tartaric acid,AKR7A2
817,2580,738,trans-resveratrol,AKT1
1053,3032,738,Stearic acid,AKT1
3527,3967,738,Quercetin,AKT1
4780,32326,738,Oleanolic acid,AKT1
4944,3283,738,Naringenin,AKT1
5199,8019,738,N-(4-{[(2-Amino-4-hydroxypteridin-6-yl)methyl]amino}benzoyl)glutamic acid,AKT1
5566,34672,738,Morin,AKT1
6123,49077,738,Isoflavone,AKT1
6236,61930,738,Hexose,AKT1
7182,35889,738,Ethylene,AKT1
7616,7783,738,DL-TYROSINE,AKT1
8504,31797,738,DL-Methionine,AKT1
9318,9038,738,DL-Isoleucine,AKT1
9985,27647,738,DL-Glutamic acid,AKT1
10595,33231,738,Diosgenin,AKT1
11546,4020,738,Citric acid,AKT1
11985,117,738,choline,AKT1
12264,31630,738,bilirubin,AKT1
12624,32303,738,Betulinic acid,AKT1
13975,10739,738,(.+/-.)-Tartaric acid,AKT1
10193,27647,1331,DL-Glutamic acid,ALAD
12265,31630,1331,bilirubin,ALAD
3042,3967,194,Quercetin,ALAS1
8371,31797,194,DL-Methionine,ALAS1
8288,31797,498,DL-Methionine,ALAS2
50,8960,4730,Umbelliferone,ALB
1146,3032,4730,Stearic acid,ALB
1299,121,4730,Spermine,ALB
1497,3373,4730,spermidine,ALB
1640,10196,4730,Resorcinol,ALB
3278,3967,4730,Quercetin,ALB
4345,114,4730,Pyruvic acid,ALB
4578,1840,4730,putrescine,ALB
4698,1713,4730,pantothenic acid,ALB
4767,56947,4730,Ononin,ALB
4903,2333,4730,Octane,ALB
4907,34516,4730,Neochanin,ALB
5178,8019,4730,N-(4-{[(2-Amino-4-hydroxypteridin-6-yl)methyl]amino}benzoyl)glutamic acid,ALB
5489,6911,4730,Myristic acid,ALB
5767,31126,4730,Lutein,ALB
5810,32401,4730,LITHOCHOLIC ACID,ALB
6146,2415,4730,Isobutyric acid,ALB
6361,70893,4730,Guanidine hydrochloride,ALB
6629,35400,4730,Ferulic acid,ALB
7157,35889,4730,Ethylene,ALB
7362,31765,4730,DL-Valine,ALB
7550,7783,4730,DL-TYROSINE,ALB
7850,8660,4730,DL-Proline,ALB
8440,31797,4730,DL-Methionine,ALB
9291,9038,4730,DL-Isoleucine,ALB
9911,27647,4730,DL-Glutamic acid,ALB
10790,2687,4730,Decane,ALB
10909,132,4730,Cystine,ALB
10981,69881,4730,cobaltous;[5-(5,ALB
11493,4020,4730,Citric acid,ALB
11957,117,4730,choline,ALB
12194,35084,4730,Calycosin,ALB
12266,31630,4730,bilirubin,ALB
12750,37992,4730,behenic acid,ALB
12785,37966,4730,Arachidic acid,ALB
13094,38491,4730,alpha-Ketoglutaric acid,ALB
13311,3993,4730,4-Hydroxybenzoic acid,ALB
13941,10739,4730,(.+/-.)-Tartaric acid,ALB
4384,9759,446,Pyroglutamic acid,ALDH18A1
7621,8660,446,DL-Proline,ALDH18A1
8096,31797,446,DL-Methionine,ALDH18A1
9163,9038,446,DL-Isoleucine,ALDH18A1
9597,27647,446,DL-Glutamic acid,ALDH18A1
12948,38491,446,alpha-Ketoglutaric acid,ALDH18A1
13452,31875,446,2-Azetidinecarboxylic acid,ALDH18A1
609,2580,605,trans-resveratrol,ALDH1A1
3229,3967,605,Quercetin,ALDH1A1
7358,31765,605,DL-Valine,ALDH1A1
7691,8660,605,DL-Proline,ALDH1A1
8429,31797,605,DL-Methionine,ALDH1A1
10345,27647,605,DL-Glutamic acid,ALDH1A1
10979,69881,605,cobaltous;[5-(5,ALDH1A1
11485,4020,605,Citric acid,ALDH1A1
11952,117,605,choline,ALDH1A1
7405,31765,612,DL-Valine,ALDH1A2
7714,8660,612,DL-Proline,ALDH1A2
8647,31797,612,DL-Methionine,ALDH1A2
10399,27647,612,DL-Glutamic acid,ALDH1A2
10628,10556,612,Deoxycholic acid,ALDH1A2
11008,69881,612,cobaltous;[5-(5,ALDH1A2
11643,4020,612,Citric acid,ALDH1A2
12042,117,612,choline,ALDH1A2
468,2580,608,trans-resveratrol,ALDH1A3
7332,31765,608,DL-Valine,ALDH1A3
7679,8660,608,DL-Proline,ALDH1A3
10307,27647,608,DL-Glutamic acid,ALDH1A3
10962,69881,608,cobaltous;[5-(5,ALDH1A3
11378,4020,608,Citric acid,ALDH1A3
11901,117,608,choline,ALDH1A3
2025,3967,609,Quercetin,ALDH1B1
7305,31765,609,DL-Valine,ALDH1B1
7671,8660,609,DL-Proline,ALDH1B1
8047,31797,609,DL-Methionine,ALDH1B1
10253,27647,609,DL-Glutamic acid,ALDH1B1
10939,69881,609,cobaltous;[5-(5,ALDH1B1
11196,4020,609,Citric acid,ALDH1B1
11810,117,609,choline,ALDH1B1
5035,8019,234,N-(4-{[(2-Amino-4-hydroxypteridin-6-yl)methyl]amino}benzoyl)glutamic acid,ALDH1L1
7301,31765,234,DL-Valine,ALDH1L1
7667,8660,234,DL-Proline,ALDH1L1
8786,31797,234,DL-Methionine,ALDH1L1
10246,27647,234,DL-Glutamic acid,ALDH1L1
10932,69881,234,cobaltous;[5-(5,ALDH1L1
11167,4020,234,Citric acid,ALDH1L1
779,2580,598,trans-resveratrol,ALDH2
3738,3967,598,Quercetin,ALDH2
7392,31765,598,DL-Valine,ALDH2
7709,8660,598,DL-Proline,ALDH2
8592,31797,598,DL-Methionine,ALDH2
10380,27647,598,DL-Glutamic acid,ALDH2
10998,69881,598,cobaltous;[5-(5,ALDH2
11593,4020,598,Citric acid,ALDH2
12013,117,598,choline,ALDH2
12170,4179,598,Carboxy-N,ALDH2
7414,31765,604,DL-Valine,ALDH3A1
7719,8660,604,DL-Proline,ALDH3A1
10409,27647,604,DL-Glutamic acid,ALDH3A1
11017,69881,604,cobaltous;[5-(5,ALDH3A1
11681,4020,604,Citric acid,ALDH3A1
2534,3967,613,Quercetin,ALDH3A2
7327,31765,613,DL-Valine,ALDH3A2
7676,8660,613,DL-Proline,ALDH3A2
10294,27647,613,DL-Glutamic acid,ALDH3A2
10954,69881,613,cobaltous;[5-(5,ALDH3A2
11334,4020,613,Citric acid,ALDH3A2
7403,31765,602,DL-Valine,ALDH3B2
7725,8660,602,DL-Proline,ALDH3B2
8625,31797,602,DL-Methionine,ALDH3B2
10394,27647,602,DL-Glutamic acid,ALDH3B2
11007,69881,602,cobaltous;[5-(5,ALDH3B2
11626,4020,602,Citric acid,ALDH3B2
3339,3967,628,Quercetin,ALDH4A1
7368,31765,628,DL-Valine,ALDH4A1
7694,8660,628,DL-Proline,ALDH4A1
9934,27647,628,DL-Glutamic acid,ALDH4A1
10985,69881,628,cobaltous;[5-(5,ALDH4A1
11504,4020,628,Citric acid,ALDH4A1
13098,38491,628,alpha-Ketoglutaric acid,ALDH4A1
13495,31875,628,2-Azetidinecarboxylic acid,ALDH4A1
1023,133,386,Succinic acid,ALDH5A1
2968,3967,386,Quercetin,ALDH5A1
4562,1840,386,putrescine,ALDH5A1
7345,31765,386,DL-Valine,ALDH5A1
7683,8660,386,DL-Proline,ALDH5A1
9827,27647,386,DL-Glutamic acid,ALDH5A1
10972,69881,386,cobaltous;[5-(5,ALDH5A1
11425,4020,386,Citric acid,ALDH5A1
13052,38491,386,alpha-Ketoglutaric acid,ALDH5A1
2586,3967,603,Quercetin,ALDH6A1
7329,31765,603,DL-Valine,ALDH6A1
7680,8660,603,DL-Proline,ALDH6A1
10298,27647,603,DL-Glutamic acid,ALDH6A1
10957,69881,603,cobaltous;[5-(5,ALDH6A1
11348,4020,603,Citric acid,ALDH6A1
13005,38491,603,alpha-Ketoglutaric acid,ALDH6A1
7297,31765,614,DL-Valine,ALDH7A1
7668,8660,614,DL-Proline,ALDH7A1
10238,27647,614,DL-Glutamic acid,ALDH7A1
10930,69881,614,cobaltous;[5-(5,ALDH7A1
11136,4020,614,Citric acid,ALDH7A1
11782,117,614,choline,ALDH7A1
12890,38491,614,alpha-Ketoglutaric acid,ALDH7A1
7325,31765,607,DL-Valine,ALDH9A1
7675,8660,607,DL-Proline,ALDH9A1
10293,27647,607,DL-Glutamic acid,ALDH9A1
10953,69881,607,cobaltous;[5-(5,ALDH9A1
11329,4020,607,Citric acid,ALDH9A1
11874,117,607,choline,ALDH9A1
12998,38491,607,alpha-Ketoglutaric acid,ALDH9A1
2682,3967,2293,Quercetin,ALDOA
8949,31797,2293,DL-Methionine,ALDOA
9444,9038,2293,DL-Isoleucine,ALDOA
11895,117,2293,choline,ALDOA
12728,37992,2293,behenic acid,ALDOA
8944,31797,2294,DL-Methionine,ALDOB
9440,9038,2294,DL-Isoleucine,ALDOB
12467,31630,731,bilirubin,ALK
13004,38491,299,alpha-Ketoglutaric acid,ALKBH2
13077,38491,304,alpha-Ketoglutaric acid,ALKBH3
824,2580,4191,trans-resveratrol,ALOX12
