FE1: TOM formula 1 known to treat Epilepsy,,,,
Idx,compID,geneID,CompName_afterADMET,GeneSymbol
25875,79938,2333,Calcium(II) ion,ADCY2
2734,1531,4803,Zinc,ADCY3
11169,2969,4803,O-Acetylcholine,ADCY3
13057,80001,4803,Manganese,ADCY3
27228,79938,4803,Calcium(II) ion,ADCY3
1783,1531,4807,Zinc,ADCY4
10978,2969,4807,O-Acetylcholine,ADCY4
12803,80001,4807,Manganese,ADCY4
26335,79938,4807,Calcium(II) ion,ADCY4
15,1531,2335,Zinc,ADCY5
10430,2969,2335,O-Acetylcholine,ADCY5
12360,80001,2335,Manganese,ADCY5
24747,79938,2335,Calcium(II) ion,ADCY5
1800,1531,4806,Zinc,ADCY6
3399,120,4806,Vitamin C,ADCY6
10977,2969,4806,O-Acetylcholine,ADCY6
12805,80001,4806,Manganese,ADCY6
26342,79938,4806,Calcium(II) ion,ADCY6
2837,1531,4802,Zinc,ADCY7
11198,2969,4802,O-Acetylcholine,ADCY7
13082,80001,4802,Manganese,ADCY7
27323,79938,4802,Calcium(II) ion,ADCY7
2237,1531,4804,Zinc,ADCY8
11089,2969,4804,O-Acetylcholine,ADCY8
12922,80001,4804,Manganese,ADCY8
19649,27647,4804,DL-Glutamic acid,ADCY8
26769,79938,4804,Calcium(II) ion,ADCY8
29269,10009,4804,Adenosine cyclic 3',ADCY8
11065,2969,4805,O-Acetylcholine,ADCY9
20492,40089,4805,D-Glucopyranose,ADCY9
26678,79938,4805,Calcium(II) ion,ADCY9
13325,144,2959,L-Tryptophan,ADCYAP1
29270,10009,2959,Adenosine cyclic 3',ADCYAP1
3268,1531,550,Zinc,ADH1A
9053,2102,550,Phenylethyl alcohol,ADH1A
9149,2089,550,Phenylacetaldehyde,ADH1A
15081,32651,550,Geraniol,ADH1A
16301,36172,550,ethanal,ADH1A
18363,9038,550,DL-Isoleucine,ADH1A
23111,15910,550,Copper,ADH1A
1892,1531,554,Zinc,ADH1B
9046,2102,554,Phenylethyl alcohol,ADH1B
9135,2089,554,Phenylacetaldehyde,ADH1B
15079,32651,554,Geraniol,ADH1B
16042,36172,554,ethanal,ADH1B
18228,9038,554,DL-Isoleucine,ADH1B
22843,15910,554,Copper,ADH1B
2509,1531,552,Zinc,ADH4
9058,2102,552,Phenylethyl alcohol,ADH4
9141,2089,552,Phenylacetaldehyde,ADH4
15074,32651,552,Geraniol,ADH4
16164,36172,552,ethanal,ADH4
18291,9038,552,DL-Isoleucine,ADH4
22954,15910,552,Copper,ADH4
29737,71040,552,4-O-Methylhexopyranosyl-(1->4)-[4-O-methylhexopyranosyl-(1->6)]hexopyranosyl-(1->2)-1,ADH4
2109,1531,558,Zinc,ADH5
8784,79942,558,potassium cation,ADH5
9050,2102,558,Phenylethyl alcohol,ADH5
9137,2089,558,Phenylacetaldehyde,ADH5
13438,9727,558,Lauric acid,ADH5
15068,32651,558,Geraniol,ADH5
16091,36172,558,ethanal,ADH5
18249,9038,558,DL-Isoleucine,ADH5
22886,15910,558,Copper,ADH5
24633,4236,558,Caprylic acid,ADH5
29704,71040,558,4-O-Methylhexopyranosyl-(1->4)-[4-O-methylhexopyranosyl-(1->6)]hexopyranosyl-(1->2)-1,ADH5
30046,37709,558,1-Octanol,ADH5
3269,1531,555,Zinc,ADH7
9057,2102,555,Phenylethyl alcohol,ADH7
9150,2089,555,Phenylacetaldehyde,ADH7
15080,32651,555,Geraniol,ADH7
16302,36172,555,ethanal,ADH7
18364,9038,555,DL-Isoleucine,ADH7
23112,15910,555,Copper,ADH7
4156,8960,4451,Umbelliferone,ADIPOQ
4694,3032,4451,Stearic acid,ADIPOQ
4989,31256,4451,Sophocarpine,ADIPOQ
20494,40089,4451,D-Glucopyranose,ADIPOQ
21977,9988,4451,D-(&minus;)-Fructose,ADIPOQ
26206,79938,4451,Calcium(II) ion,ADIPOQ
28517,3876,4451,Berberine,ADIPOQ
29271,10009,4451,Adenosine cyclic 3',ADIPOQ
1264,1531,4986,Zinc,ADIPOR1
25898,79938,4986,Calcium(II) ion,ADIPOR1
8797,79942,355,potassium cation,ADK
11374,86074,355,Nickel,ADK
14656,61930,355,Hexose,ADK
23664,4020,355,Citric acid,ADK
26765,79938,355,Calcium(II) ion,ADK
6807,3967,4471,Quercetin,ADM
8282,79942,4471,potassium cation,ADM
11101,2969,4471,O-Acetylcholine,ADM
12938,80001,4471,Manganese,ADM
24075,79939,4471,Chromium,ADM
26855,79938,4471,Calcium(II) ion,ADM
29272,10009,4471,Adenosine cyclic 3',ADM
4566,7920,839,Syringic acid,ADORA1
6398,3967,839,Quercetin,ADORA1
8180,79942,839,potassium cation,ADORA1
11003,2969,839,O-Acetylcholine,ADORA1
19554,27647,839,DL-Glutamic acid,ADORA1
26388,79938,839,Calcium(II) ion,ADORA1
29508,630,839,Adenosine,ADORA1
4751,3032,840,Stearic acid,ADORA2A
6035,3967,840,Quercetin,ADORA2A
10431,2969,840,O-Acetylcholine,ADORA2A
19456,27647,840,DL-Glutamic acid,ADORA2A
25996,79938,840,Calcium(II) ion,ADORA2A
29505,630,840,Adenosine,ADORA2A
6467,3967,967,Quercetin,ADORA2B
15710,31411,967,Ethylamine,ADORA2B
29506,630,967,Adenosine,ADORA2B
5575,3967,3863,Quercetin,ADORA3
10805,2969,3863,O-Acetylcholine,ADORA3
15291,9240,3863,FLAVANONE,ADORA3
19972,27647,3863,DL-Glutamic acid,ADORA3
20371,819,3863,Diazepam,ADORA3
25450,79938,3863,Calcium(II) ion,ADORA3
29507,630,1210,Adenosine,ADORA3
29509,630,3863,Adenosine,ADORA3
3951,2301,787,Valeric acid,ADRA1A
7611,9759,787,Pyroglutamic acid,ADRA1A
9191,38619,787,Pentadecanoic acid,ADRA1A
9483,3583,787,Palmitic acid,ADRA1A
10743,2969,787,O-Acetylcholine,ADRA1A
13479,9727,787,Lauric acid,ADRA1A
20496,40089,787,D-Glucopyranose,ADRA1A
21929,2687,787,Decane,ADRA1A
25117,79938,787,Calcium(II) ion,ADRA1A
28102,3374,787,Butanoic acid,ADRA1A
30108,44788,787,1-Hexanoic acid,ADRA1A
4008,2301,864,Valeric acid,ADRA1B
9259,38619,864,Pentadecanoic acid,ADRA1B
9730,3583,864,Palmitic acid,ADRA1B
11027,2969,864,O-Acetylcholine,ADRA1B
13598,9727,864,Lauric acid,ADRA1B
21897,2687,864,Decane,ADRA1B
26426,79938,864,Calcium(II) ion,ADRA1B
28256,3374,864,Butanoic acid,ADRA1B
29273,10009,864,Adenosine cyclic 3',ADRA1B
30175,44788,864,1-Hexanoic acid,ADRA1B
3949,2301,865,Valeric acid,ADRA1D
7606,9759,865,Pyroglutamic acid,ADRA1D
9195,38619,865,Pentadecanoic acid,ADRA1D
9489,3583,865,Palmitic acid,ADRA1D
10745,2969,865,O-Acetylcholine,ADRA1D
13485,9727,865,Lauric acid,ADRA1D
20354,819,865,Diazepam,ADRA1D
21928,2687,865,Decane,ADRA1D
25156,79938,865,Calcium(II) ion,ADRA1D
28097,3374,865,Butanoic acid,ADRA1D
30112,44788,865,1-Hexanoic acid,ADRA1D
7607,9759,877,Pyroglutamic acid,ADRA2A
11099,2969,877,O-Acetylcholine,ADRA2A
11375,86074,877,Nickel,ADRA2A
